Students	60000
1264	554 878 651 244
1265	639 134 117 998
1266	501 221 361 326
1267	325 517 775 142
1268	446 317 629 675
1269	766 715 261 124
1270	547 748 306 92
1271	554 78 676 802
1272	403 894 338 626
1273	581 472 517 414
1274	571 415 606 930
1275	178 41 921 703
1276	220 382 381 722
1277	700 494 861 782
1278	828 990 300 362
1279	811 420 798 652
1280	107 92 851 584
1281	276 345 314 443
1282	407 168 547 941
1283	883 114 796 499
1284	682 943 167 416
1285	264 728 361 437
1286	744 592 652 933
1287	730 924 784 149
1288	925 361 515 236
1289	933 640 384 531
1290	464 472 925 704
1291	132 16 473 414
1292	905 385 906 180
1293	45 713 197 742
1294	532 844 507 859
1295	808 148 351 587
1296	412 644 111 551
1297	363 726 992 976
1298	935 730 533 438
1299	656 247 530 827
1300	807 72 960 541
1301	398 461 256 516
1302	368 709 268 701
1303	792 171 193 739
1304	721 538 785 798
1305	541 383 490 339
1306	644 684 86 339
1307	646 732 592 750
1308	423 752 977 275
1309	18 844 781 518
1310	802 858 441 123
1311	668 319 780 151
1312	973 122 945 15
1313	297 770 551 182
1314	138 186 176 317
1315	432 697 523 914
1316	496 438 955 827
1317	883 29 56 781
1318	629 824 835 397
1319	152 818 76 648
1320	189 529 618 997
1321	642 955 435 641
1322	468 350 831 877
1323	921 725 781 315
1324	883 294 25 492
1325	78 716 387 45
1326	698 765 606 294
1327	188 876 656 549
1328	294 751 784 303
1329	215 493 795 334
1330	152 558 172 650
1331	274 484 436 719
1332	274 991 463 875
1333	998 678 852 761
1334	172 341 646 871
1335	947 684 745 80
1336	685 190 188 785
1337	368 546 516 92
1338	847 833 667 66
1339	354 633 344 622
1340	733 67 416 110
1341	430 102 352 184
1342	718 206 827 657
1343	836 850 655 507
1344	861 440 113 134
1345	368 70 88 34
1346	196 72 481 667
1347	418 404 983 167
1348	551 764 861 357
1349	13 227 437 42
1350	147 613 585 725
1351	2 755 146 467
1352	628 810 638 944
1353	240 536 16 462
1354	377 647 423 577
1355	561 358 449 517
1356	919 861 278 68
1357	580 788 419 295
1358	991 629 359 170
1359	848 334 184 8
1360	363 87 863 803
1361	732 713 763 99
1362	838 865 997 598
