Students	20000
234	813 561 756 21
235	887 408 710 719
236	358 601 380 801
237	311 801 873 416
238	986 906 362 619
239	163 552 160 370
240	844 663 11 32
241	439 605 520 667
242	170 672 660 526
243	627 92 674 290
244	600 815 513 13
245	225 484 780 770
246	338 297 289 905
247	807 648 926 517
248	682 435 42 543
249	774 617 903 151
250	756 895 368 197
251	48 227 527 457
252	492 118 207 340
253	528 425 173 497
254	45 353 573 407
255	87 968 312 779
256	868 155 826 779
257	248 440 565 328
258	605 417 586 328
259	455 7 202 971
260	810 7 957 422
261	15 82 65 124
262	268 872 523 970
263	400 126 624 903
264	334 22 469 714
265	548 151 229 451
266	289 161 277 686
267	240 83 668 927
268	189 855 674 485
269	392 45 810 755
270	37 35 883 761
271	337 796 460 357
272	431 317 787 122
273	777 7 552 789
274	4 96 323 455
275	101 791 450 393
276	81 627 237 550
277	197 935 458 854
278	993 313 415 764
279	719 561 567 783
280	370 284 96 397
281	11 529 137 292
282	597 871 664 398
283	522 764 454 827
284	293 41 148 975
285	620 818 46 934
286	337 944 235 734
287	160 405 247 496
288	482 696 363 954
289	8 355 720 428
290	63 250 438 743
291	35 420 583 775
292	609 672 804 855
293	720 609 310 657
294	491 468 370 144
295	639 323 821 512
296	828 618 224 744
297	552 337 29 672
298	989 882 603 297
299	742 823 661 359
300	992 492 885 761
301	528 988 318 843
302	961 839 72 585
303	602 570 634 617
304	621 857 362 351
305	947 396 828 161
306	465 874 547 277
307	613 440 157 45
308	873 357 351 337
309	556 324 540 890
310	908 595 350 152
311	80 29 119 963
312	997 603 754 203
313	157 630 623 4
314	943 685 186 362
315	44 253 206 199
316	15 932 555 234
317	187 91 833 105
318	927 601 260 298
319	321 218 408 709
320	608 767 270 366
321	84 177 561 758
322	556 839 54 474
323	199 775 436 930
324	465 557 966 901
325	475 299 856 443
326	534 849 420 658
327	451 415 991 187
328	553 503 148 446
329	500 330 989 556
330	398 947 878 780
331	606 421 92 713
332	84 560 10 717
333	823 421 416 158
334	857 835 267 351
335	644 422 934 111
336	133 427 827 81
337	113 407 197 406
338	256 555 142 411
339	536 779 962 304
340	163 503 520 970
341	72 331 228 865
342	37 998 556 250
343	324 450 140 317
344	948 27 639 538
345	286 877 837 138
346	300 298 138 411
347	641 245 603 430
348	617 878 304 194
349	470 740 612 507
350	835 722 589 729
351	875 640 163 540
352	821 759 869 900
353	895 232 513 523
354	233 883 9 404
355	370 545 368 780
356	260 734 318 340
357	49 638 612 741
358	945 409 692 376
359	377 707 75 727
360	49 341 681 361
361	838 127 51 42
362	395 374 279 485
363	646 632 739 761
364	671 757 965 303
365	879 241 34 224
366	515 120 424 190
367	859 214 883 380
368	499 735 401 103
369	677 257 946 821
370	322 305 364 836
371	320 460 450 558
372	131 285 993 295
373	740 941 925 318
374	376 274 25 736
375	574 979 993 441
376	22 323 666 289
377	940 503 478 227
378	270 104 584 559
379	892 148 918 966
380	150 762 516 564
381	664 760 960 699
382	476 921 604 786
383	789 108 228 207
384	709 767 937 638
385	554 821 10 619
386	189 334 156 237
387	1 8 478 516
388	68 141 647 963
389	892 805 268 379
390	21 83 565 923
391	601 152 901 784
392	474 73 876 108
393	929 393 960 763
394	655 253 673 718
395	182 960 910 378
396	250 720 242 867
397	710 236 180 640
398	828 650 769 625
399	267 903 430 575
400	470 335 82 171
401	187 523 950 408
402	259 184 575 615
403	397 827 772 558
404	349 928 256 932
405	690 224 398 372
406	374 357 937 316
407	552 314 7 298
408	838 675 695 190
409	33 800 626 516
410	957 210 110 36
411	836 7 35 871
412	162 544 216 210
413	823 426 99 328
414	69 316 791 892
415	609 43 824 49
416	288 874 362 387
417	771 996 659 661
418	874 679 280 33
419	482 19 512 208
420	563 863 306 105
421	41 456 455 784
422	215 622 432 221
423	860 135 339 891
424	11 198 64 917
425	964 241 420 84
426	61 29 275 273
427	949 438 601 579
428	20 302 564 681
429	639 864 85 112
430	192 520 456 111
431	412 323 104 485
432	422 908 310 532
433	244 929 834 903
434	720 426 897 436
435	91 699 809 451
436	190 947 693 813
437	94 115 931 765
438	338 641 311 260
439	483 473 632 250
440	241 965 190 350
441	758 898 897 992
442	373 720 473 830
443	879 287 600 864
444	102 540 988 693
445	771 75 62 166
446	41 803 389 666
447	357 636 828 563
448	397 430 797 215
449	762 345 391 16
450	495 222 754 735
451	46 803 22 834
452	420 413 870 176
453	27 502 899 11
454	537 884 356 18
455	343 252 457 494
456	270 51 505 157
457	864 14 251 125
458	108 787 302 959
459	1 408 650 542
460	283 853 539 475
461	214 36 368 484
462	917 250 227 562
463	272 964 173 571
464	764 542 617 455
465	406 122 125 811
466	823 724 870 133
467	521 146 323 807
468	235 422 239 710
469	69 197 481 881
470	836 262 669 929
471	2 575 596 86
472	712 52 872 784
473	491 547 603 420
474	844 17 264 210
475	700 652 184 346
476	730 706 633 798
477	1 887 843 137
478	436 342 51 448
479	442 623 938 434
480	113 333 318 977
481	155 770 621 834
482	429 363 196 704
483	674 727 519 316
484	727 11 797 191
485	780 893 577 779
486	969 105 728 422
487	604 93 680 986
488	700 87 45 874
489	189 66 542 800
490	307 526 630 139
491	619 302 897 648
492	856 504 323 968
493	105 896 186 770
494	633 60 62 880
495	165 755 801 998
496	340 17 287 765
497	97 455 414 434
498	554 509 105 225
499	510 280 114 653
500	678 286 35 765
501	583 483 834 779
502	111 382 685 308
503	57 625 59 58
504	768 58 377 945
505	701 901 903 369
506	420 41 557 260
507	156 749 434 430
508	519 916 822 60
509	590 666 552 353
510	319 236 502 838
511	567 70 822 563
512	153 312 80 852
513	896 271 402 77
514	624 884 127 250
515	6 86 632 546
516	386 870 79 304
517	537 399 875 499
518	862 187 922 427
519	466 23 943 733
520	991 161 775 312
521	43 542 811 843
522	595 447 450 252
523	214 426 337 505
524	472 445 269 400
525	18 603 397 184
526	692 157 839 493
527	654 843 199 663
528	840 81 9 375
529	510 768 505 905
530	173 230 944 444
531	486 25 179 505
532	735 601 89 24
533	367 195 765 230
534	478 463 846 535
535	821 293 771 908
536	373 643 912 256
537	854 292 962 246
538	276 573 575 411
539	191 987 232 980
540	64 248 755 304
541	98 621 580 138
542	185 415 188 222
543	631 153 275 101
544	280 208 973 868
545	154 724 580 555
546	7 224 623 159
547	240 883 264 419
548	525 473 901 337
549	745 390 742 308
550	350 979 950 450
551	927 961 850 111
552	484 811 683 453
553	980 162 161 842
554	737 231 925 352
555	236 738 277 983
556	189 209 587 61
557	595 112 710 172
558	579 12 991 879
559	453 379 789 230
560	204 737 540 814
561	517 171 577 217
562	626 640 113 266
563	396 907 864 398
564	45 841 926 968
565	815 547 188 743
566	738 557 107 438
567	593 694 228 902
568	345 291 913 641
569	320 20 107 327
570	120 513 336 970
571	739 319 850 631
572	489 260 816 170
573	477 149 745 68
574	359 712 940 305
575	639 942 382 482
576	712 254 279 438
577	228 667 954 953
578	890 766 976 230
579	45 611 745 867
580	899 857 294 310
581	972 617 850 95
582	751 554 123 859
583	65 165 829 533
584	571 536 314 546
585	911 997 432 268
586	736 321 846 635
587	82 632 494 247
588	798 952 1000 824
589	324 955 841 444
590	317 643 159 102
591	333 296 353 157
592	30 519 350 760
593	571 823 336 256
594	943 71 381 444
595	607 831 26 915
596	82 174 250 41
597	892 524 317 598
598	579 582 543 58
599	709 172 829 858
600	756 587 697 54
601	277 129 984 789
602	602 166 315 655
603	633 23 107 831
604	849 276 230 646
605	977 611 453 996
606	411 150 625 643
607	608 176 664 449
608	526 355 328 890
609	453 76 429 865
610	377 115 345 803
611	462 32 995 885
612	301 891 798 977
613	809 997 745 538
614	976 494 700 505
615	948 8 288 485
616	109 80 425 635
617	11 259 363 510
618	239 202 287 972
619	996 715 388 782
620	223 734 399 676
621	445 22 678 5
622	871 897 850 342
623	32 88 194 733
624	975 776 291 573
625	618 714 177 830
626	652 719 216 537
627	813 863 182 223
628	556 744 597 187
629	44 665 823 878
630	986 604 15 188
631	444 79 29 184
632	345 505 123 14
633	621 188 712 737
634	715 519 101 123
635	508 485 525 865
636	543 662 720 601
637	54 123 857 84
638	556 221 805 172
639	471 51 242 92
640	66 374 152 995
641	110 150 176 823
642	767 379 418 289
643	814 962 672 569
644	961 560 110 351
645	780 389 7 134
646	932 171 551 253
647	536 767 771 549
648	821 714 639 94
649	622 72 745 900
650	940 684 262 438
651	982 595 141 431
652	934 801 500 249
653	854 344 425 184
654	557 731 96 426
655	156 595 289 103
656	169 953 242 823
657	996 447 333 703
658	179 927 438 444
659	940 12 672 102
660	824 948 993 374
661	97 847 985 500
662	643 120 816 898
663	920 556 501 901
664	922 682 245 132
665	871 75 41 242
666	208 526 49 501
667	711 976 485 888
668	714 114 159 314
669	273 325 7 838
670	60 165 392 741
671	985 998 992 871
672	346 410 145 506
673	325 92 781 329
674	967 452 64 706
675	610 48 333 139
676	963 247 746 242
677	244 377 406 226
678	935 26 810 513
679	589 396 115 444
680	703 513 104 158
681	163 262 577 753
682	991 182 383 847
683	707 655 872 421
684	350 865 501 351
685	14 872 768 668
686	447 491 103 358
687	88 784 448 305
688	615 872 775 823
689	348 19 37 623
690	257 461 878 931
691	58 11 812 975
692	293 723 608 133
693	170 59 851 244
694	343 336 332 72
695	12 319 287 678
696	772 703 971 648
697	72 757 510 366
698	985 384 939 921
699	206 438 382 960
700	657 932 234 5
701	216 174 11 133
702	653 256 305 644
703	636 464 696 655
704	461 78 716 680
705	981 886 411 890
706	294 992 204 454
707	553 592 980 641
708	12 697 782 303
709	54 57 40 107
710	852 530 773 574
711	312 607 50 432
712	642 151 451 36
713	133 223 389 402
714	998 514 280 407
715	839 795 399 246
716	387 738 499 853
717	260 26 532 774
718	195 916 854 896
719	530 470 295 599
720	14 802 159 523
721	599 674 358 336
722	794 36 168 280
723	95 49 941 827
724	822 413 83 578
725	191 391 787 395
726	453 701 934 256
727	433 956 866 65
728	382 714 956 705
729	71 599 198 516
730	819 634 47 478
731	263 786 70 227
732	307 92 368 390
733	716 189 252 925
734	79 126 150 547
735	695 206 750 988
736	794 949 816 621
737	85 963 33 868
738	215 403 603 947
739	133 271 662 990
740	874 79 959 712
741	801 576 713 791
742	75 344 129 572
743	177 138 443 772
744	635 944 520 528
745	250 569 172 455
746	604 427 617 794
747	433 371 458 158
748	857 339 446 681
749	643 310 272 343
750	817 69 867 235
751	393 297 984 93
752	797 239 225 487
753	316 943 723 980
754	390 733 256 672
755	790 121 804 156
756	100 839 465 738
757	809 659 734 24
758	942 462 583 753
759	98 760 524 259
760	42 55 138 594
761	505 888 882 244
762	367 731 608 442
763	74 593 175 245
764	599 7 101 129
765	873 231 910 743
766	812 755 32 384
767	514 595 929 397
768	51 254 782 359
769	587 221 370 55
770	149 653 919 597
771	624 560 982 72
772	91 799 151 780
773	66 239 324 951
774	36 115 813 180
775	675 361 925 977
776	675 143 367 723
777	219 178 534 102
778	918 462 69 962
779	844 469 174 792
780	75 883 719 85
781	425 677 831 930
782	562 243 127 255
783	405 171 268 164
784	863 657 749 224
785	34 5 612 283
786	980 769 759 160
787	685 209 109 277
788	791 430 673 79
789	941 940 647 786
790	832 218 521 74
791	430 793 453 507
792	798 396 497 808
793	980 212 651 985
794	652 224 930 348
795	509 182 225 902
796	620 28 439 504
797	222 352 290 649
798	510 69 105 259
799	107 314 466 454
800	707 28 550 779
801	417 16 593 832
802	946 902 896 722
803	818 172 989 424
804	444 204 652 276
805	151 134 928 582
806	270 597 733 423
807	297 848 55 202
808	877 554 977 404
809	472 448 14 379
810	590 177 709 293
811	381 521 631 427
812	435 55 142 845
813	51 288 639 695
814	152 924 662 510
815	851 792 55 381
816	355 942 326 648
817	137 647 30 268
818	848 581 235 434
819	221 97 167 863
820	792 499 785 941
821	855 914 80 965
822	986 288 190 171
823	239 142 230 67
824	838 615 85 570
825	631 819 854 343
826	669 152 466 688
827	995 575 200 168
828	913 640 683 227
829	776 446 72 269
830	383 577 749 642
831	800 351 164 629
832	261 309 725 848
833	513 379 524 219
834	643 777 541 361
835	248 500 16 460
836	517 739 206 343
837	987 320 583 114
838	789 91 993 654
839	120 243 681 906
840	572 792 853 960
841	43 766 284 806
842	282 11 4 366
843	40 675 459 324
844	202 303 376 833
845	798 563 634 584
846	106 56 339 861
847	44 474 302 216
848	197 949 954 505
849	307 436 125 298
850	108 897 771 854
851	467 327 90 673
852	943 789 95 488
853	843 810 607 989
854	385 367 494 280
855	816 49 231 702
856	701 724 237 164
857	589 525 992 109
858	67 264 328 102
859	540 588 134 195
860	35 418 731 561
861	767 249 465 721
862	79 73 446 261
863	842 383 389 503
864	135 433 76 818
865	498 699 144 273
866	753 21 650 174
867	965 773 713 879
868	978 604 540 392
869	920 985 387 818
870	362 97 434 467
871	591 421 971 260
872	580 932 544 296
873	352 665 179 798
874	949 934 344 858
875	283 956 860 129
876	796 493 441 926
877	548 339 304 737
878	22 700 388 381
879	115 298 42 457
880	380 158 557 279
881	308 870 218 480
882	988 393 507 360
883	903 352 824 950
884	310 122 644 612
885	999 562 853 827
886	410 178 340 826
887	708 61 673 91
888	563 526 101 839
889	759 870 747 671
890	428 669 818 282
891	504 993 155 726
892	841 684 613 218
893	426 488 238 19
894	965 298 309 13
895	188 936 102 169
896	957 689 67 134
897	472 878 623 501
898	540 157 344 355
899	323 211 76 74
900	858 411 890 21
901	489 598 502 217
902	800 976 161 598
903	304 644 443 551
904	502 166 179 734
905	987 981 736 67
906	120 108 575 454
907	817 420 640 283
908	72 568 256 904
909	574 23 707 894
910	855 690 938 266
911	785 272 419 610
912	241 332 523 102
913	768 543 835 72
914	112 350 174 375
915	203 698 175 835
916	463 62 749 840
917	4 963 527 402
918	117 130 163 334
919	503 193 635 232
920	515 268 168 718
921	607 275 13 418
922	548 495 959 883
923	388 668 508 501
924	758 163 18 277
925	762 40 751 481
926	407 592 613 869
927	275 539 886 647
928	843 977 391 340
929	785 487 349 263
930	305 139 596 532
931	762 183 480 534
932	838 539 912 210
933	66 192 485 232
934	602 71 833 787
935	716 1000 592 991
936	462 996 920 485
937	9 215 33 180
938	543 530 753 378
939	310 243 427 603
940	199 166 364 320
941	752 513 802 204
942	287 544 738 156
943	486 716 305 742
944	172 232 658 955
945	295 737 888 778
946	310 624 710 14
947	118 844 768 761
948	566 537 236 904
949	826 456 993 529
950	977 459 328 612
951	80 98 851 847
952	302 806 700 934
953	198 928 150 720
954	545 26 424 610
955	759 592 662 72
956	639 827 78 348
957	90 988 134 54
958	552 329 779 809
959	881 980 282 673
960	463 499 985 822
961	924 965 180 665
962	8 766 678 581
963	361 711 252 525
964	286 342 740 355
965	895 851 858 388
966	20 391 916 277
967	142 955 124 41
968	219 874 736 111
969	659 137 225 650
970	747 561 174 513
971	211 780 806 959
972	447 470 621 182
973	548 27 619 588
974	837 722 952 484
975	267 386 706 755
976	973 587 88 567
977	370 954 706 242
978	729 356 473 738
979	743 458 898 630
980	644 478 313 891
981	135 609 646 907
982	471 316 246 45
983	132 969 809 326
984	735 788 371 665
985	290 906 479 15
986	952 80 199 290
987	833 988 161 210
988	612 645 139 100
989	285 585 118 116
990	689 650 579 545
991	967 312 154 379
992	236 130 531 783
993	570 394 539 836
994	553 129 14 728
995	881 994 134 735
996	538 261 82 735
997	340 34 40 883
998	102 206 452 505
999	280 68 225 263
1000	919 865 198 641
1001	611 317 691 469
1002	392 67 861 358
1003	209 62 679 991
1004	416 961 619 290
1005	471 225 321 729
1006	429 479 902 965
1007	338 88 912 340
1008	282 548 898 502
1009	572 811 673 998
1010	639 54 977 313
1011	249 600 486 847
1012	14 909 938 90
1013	207 133 573 38
1014	16 948 338 198
1015	696 118 502 478
1016	93 827 907 625
1017	550 664 240 561
1018	837 495 180 26
1019	33 492 163 16
1020	955 330 54 57
1021	890 865 99 648
1022	81 529 896 65
1023	276 527 487 222
1024	964 845 255 466
1025	942 875 698 911
1026	961 410 917 578
1027	493 28 400 774
1028	411 897 319 479
1029	565 489 607 496
1030	202 988 815 478
1031	500 576 715 170
1032	791 724 369 144
1033	476 886 403 277
1034	963 30 589 423
1035	48 627 720 109
1036	910 448 833 288
1037	783 112 833 547
1038	843 327 513 971
1039	712 369 30 551
1040	660 865 651 424
1041	966 712 59 300
1042	115 641 993 2
1043	841 315 817 757
1044	573 235 332 843
1045	386 565 512 333
1046	221 579 634 205
1047	405 275 872 970
1048	105 982 319 486
1049	259 895 828 963
1050	490 924 683 240
1051	146 457 36 567
1052	529 404 162 949
1053	865 668 829 33
1054	203 59 561 914
1055	20 48 75 550
1056	558 159 45 854
1057	990 496 143 480
1058	310 827 713 721
1059	13 994 720 414
1060	16 546 818 798
1061	189 415 448 817
1062	132 54 257 341
1063	222 564 458 462
1064	442 260 761 944
1065	332 664 692 416
1066	544 675 371 281
1067	777 432 565 89
1068	293 174 115 94
1069	110 825 874 729
1070	396 619 545 146
1071	414 271 108 797
1072	587 944 670 318
1073	437 928 242 859
1074	181 899 134 223
1075	771 93 862 974
1076	146 493 940 486
1077	964 396 5 105
1078	188 570 859 340
1079	714 824 400 688
1080	804 674 721 265
1081	117 938 905 394
1082	666 480 167 221
1083	268 857 799 33
1084	201 663 48 432
1085	373 752 246 731
1086	731 999 620 772
1087	966 560 702 788
1088	66 876 855 569
1089	699 656 229 68
1090	44 150 703 20
1091	688 990 705 406
1092	86 474 865 488
1093	361 6 692 236
1094	482 801 740 664
1095	288 296 281 613
1096	776 742 490 950
1097	527 513 596 835
1098	343 876 798 431
1099	605 546 735 126
1100	940 904 791 527
1101	376 330 871 223
1102	805 725 759 706
1103	647 970 890 257
1104	641 172 766 680
1105	633 14 441 2
1106	669 108 969 138
1107	30 859 493 446
1108	771 74 512 380
1109	733 228 561 643
1110	620 448 108 185
1111	983 604 554 955
1112	637 370 47 874
1113	64 304 785 150
1114	527 294 212 794
1115	484 613 97 279
1116	158 101 814 400
1117	953 16 171 900
1118	521 159 997 683
1119	354 105 43 19
1120	578 575 172 960
1121	371 192 587 55
1122	865 167 891 928
1123	353 996 193 249
1124	807 341 394 460
1125	520 15 184 202
1126	867 174 444 813
1127	625 396 543 640
1128	779 445 961 821
1129	757 132 413 90
1130	339 304 17 147
1131	29 429 399 862
1132	449 530 190 870
1133	550 942 171 644
1134	352 61 919 512
1135	192 379 9 43
1136	314 575 477 116
1137	387 657 917 615
1138	304 451 394 138
1139	341 392 697 282
1140	585 318 698 721
1141	865 19 874 535
1142	536 789 125 380
1143	236 231 713 515
1144	381 673 539 272
1145	355 774 643 861
1146	22 116 156 976
1147	762 815 269 225
1148	588 694 806 158
1149	979 276 847 456
1150	861 399 406 578
1151	13 531 492 790
1152	253 868 991 660
1153	811 817 638 798
1154	601 940 172 228
1155	909 562 265 468
1156	639 815 626 73
1157	498 573 171 564
1158	630 685 286 766
1159	687 717 171 303
1160	334 672 224 439
1161	757 253 391 489
1162	148 326 839 357
1163	822 495 22 465
1164	21 722 827 732
1165	421 825 732 628
1166	466 408 630 601
1167	189 383 691 798
1168	812 77 454 577
1169	988 945 576 439
1170	648 844 746 936
1171	539 616 219 584
1172	256 447 982 819
1173	860 927 565 308
1174	735 518 943 281
1175	612 896 424 811
1176	408 310 248 552
1177	709 382 121 429
1178	69 909 725 147
1179	438 797 478 448
1180	592 28 405 410
1181	669 896 766 170
1182	454 902 293 640
1183	650 857 179 508
1184	724 715 812 226
1185	297 346 91 334
1186	184 219 771 98
1187	883 587 896 903
1188	337 902 6 375
1189	478 719 472 939
1190	159 147 361 295
1191	559 886 396 389
1192	683 299 527 394
1193	737 561 884 436
1194	623 472 352 428
1195	643 603 36 82
1196	537 209 641 703
1197	639 399 401 490
1198	254 828 125 345
1199	165 239 40 354
1200	580 403 241 511
1201	209 775 246 724
1202	634 845 587 717
1203	601 5 839 96
1204	508 477 465 249
1205	589 719 467 80
1206	327 812 669 116
1207	401 764 678 637
1208	215 34 814 91
1209	339 818 606 677
1210	87 748 816 199
1211	249 549 994 833
1212	712 205 799 417
1213	112 204 952 317
1214	946 82 623 464
1215	876 684 252 93
1216	633 332 419 287
1217	607 106 219 40
1218	181 345 30 274
1219	463 724 243 369
1220	479 850 987 259
1221	20 800 755 362
1222	419 577 730 121
1223	990 709 42 364
1224	961 684 96 142
1225	420 105 632 91
1226	384 344 704 319
1227	67 473 122 498
1228	83 694 768 504
1229	741 748 199 879
1230	34 563 45 599
1231	74 987 320 389
1232	840 984 56 21
1233	342 253 967 888
1234	97 558 484 302
1235	684 992 655 866
1236	657 116 648 11
1237	313 176 905 218
1238	265 8 260 137
1239	69 384 197 796
1240	954 535 246 711
1241	983 839 512 10
1242	533 735 273 698
1243	369 117 479 228
1244	462 753 772 153
1245	299 891 241 333
1246	458 488 657 209
1247	239 593 159 643
1248	163 96 662 706
1249	52 338 143 289
1250	324 159 187 200
1251	528 785 917 310
1252	2 58 809 620
1253	100 881 823 945
1254	483 109 194 70
1255	424 579 799 32
1256	724 576 920 159
1257	66 701 45 19
1258	354 517 884 740
1259	619 81 489 793
1260	487 755 332 149
1261	183 23 598 437
1262	863 946 219 866
1263	318 857 232 80
1264	117 871 576 19
1265	224 108 263 170
1266	302 537 788 301
1267	147 372 366 900
1268	141 679 206 684
1269	726 500 980 995
1270	874 508 308 783
1271	294 95 710 756
1272	968 344 706 833
1273	934 673 563 72
1274	424 898 676 37
1275	434 15 262 106
1276	862 526 481 461
1277	160 420 562 478
1278	116 713 736 758
1279	257 560 927 80
1280	567 451 237 734
1281	507 607 115 102
1282	46 909 153 189
1283	679 150 274 456
1284	727 980 283 511
1285	133 151 891 535
1286	62 891 80 230
1287	30 883 508 189
1288	481 13 528 100
1289	511 339 480 854
1290	282 450 504 307
1291	806 76 159 995
1292	843 750 220 99
1293	373 851 805 451
1294	71 305 445 448
1295	785 669 198 761
1296	774 630 712 384
1297	276 93 430 291
1298	478 697 420 267
1299	590 711 551 816
1300	50 988 779 585
1301	977 716 843 244
1302	385 687 819 831
1303	997 431 241 305
1304	318 737 288 633
1305	74 424 72 398
1306	877 102 114 593
1307	574 626 623 218
1308	969 616 237 208
1309	589 432 222 484
1310	587 296 62 873
1311	445 354 444 814
1312	699 817 467 169
1313	444 207 794 812
1314	6 151 303 575
1315	270 172 688 479
1316	896 34 569 299
1317	10 326 871 366
1318	39 1000 21 106
1319	737 403 442 282
1320	227 238 773 951
1321	189 590 525 948
1322	281 390 577 698
1323	143 180 243 740
1324	50 729 864 418
1325	701 738 43 513
1326	792 870 272 605
1327	878 246 644 582
1328	542 257 395 118
1329	527 394 814 106
1330	350 218 649 856
1331	880 749 953 504
1332	659 281 745 921
1333	705 87 986 15
1334	466 797 996 553
1335	371 526 383 211
1336	314 648 799 200
1337	902 480 222 73
1338	636 953 971 884
1339	450 611 78 248
1340	403 256 290 444
1341	478 153 181 214
1342	603 633 477 350
1343	352 952 742 396
1344	547 492 86 505
1345	958 567 534 712
1346	624 664 245 874
1347	441 583 838 651
1348	700 503 959 822
1349	128 63 651 721
1350	998 342 735 777
1351	260 729 586 60
1352	973 600 613 192
1353	173 11 282 33
1354	359 278 304 809
1355	189 596 227 926
1356	337 336 24 931
1357	568 481 833 175
1358	492 676 783 708
1359	546 817 278 158
1360	49 81 356 503
1361	650 33 95 262
1362	667 450 872 982
