Course	Room	Teacher	Time	Students
18	PK25	18	2	948 965 722 977 949 997 899 913 885 1004 986 941 920 1043 1035 982 725 993 837 998 922 968 1003 988 995 966 718 1013 989 918 618 1054 1048 889 992 1042 714 1008 901 970 826 958 726 926 961 577 971 1071 822 911 750 1025 915 1005 829 1065 909 710 938 811 900 930 416 1027 976 893 
19	DAL204	19	3	533 432 889 1071 652 274 10 644 967 472 910 904 297 1079 880 507 413 1009 286 418 1034 691 249 26 833 943 444 914 
20	PK243	18	15	816 11 267 
21	PK243	20	16	307 355 11 276 71 235 
22	PK338	21	16	873 934 397 12 72 
23	PK338	22	17	503 68 228 43 408 513 739 12 820 127 649 187 316 802 555 605 
24	PK243	23	17	299 72 282 76 239 42 
25	DAL204	24	4	784 762 754 373 533 855 13 683 968 424 618 889 768 558 829 909 810 546 706 862 990 681 35 832 543 440 834 654 694 328 386 504 964 751 955 291 669 902 383 310 766 1059 588 117 647 631 1051 806 791 280 530 642 1076 972 598 758 168 515 605 705 874 819 704 566 
26	GIL210	25	1	977 315 430 391 13 1008 768 558 866 677 985 697 681 956 35 543 369 591 694 328 411 651 548 459 588 647 852 617 419 742 665 388 701 454 850 439 796 705 738 596 663 680 566 630 
27	DAL204	26	5	778 163 762 765 13 292 327 866 379 126 164 475 697 422 35 350 591 651 493 363 516 863 520 468 852 479 642 742 665 398 342 142 796 808 194 596 361 636 630 
28	GIL210	27	2	639 336 729 20 853 608 492 522 1055 1079 381 617 15 138 1012 448 515 329 566 42 
29	TAYD	28	1	163 242 265 253 476 425 281 847 573 501 161 540 248 109 63 474 15 351 441 263 139 372 
30	TAYD	29	2	82 242 322 190 265 253 38 281 573 161 113 109 63 474 301 132 250 263 139 147 
31	GIL210	30	3	583 315 391 537 100 89 659 803 130 567 408 47 61 227 348 592 36 397 528 751 575 548 16 125 205 512 605 378 194 211 
32	GIL210	31	4	17 539 102 21 140 74 289 
33	TAYD	14	3	18 209 292 165 557 368 395 545 191 478 313 172 437 65 53 197 
34	TAYD	32	4	18 322 523 111 368 340 51 494 53 181 
35	DAL204	33	6	726 19 227 578 481 1031 
36	TAYD	34	5	1004 19 893 777 147 
37	TAYD	35	6	253 21 186 124 
38	GIL210	11	5	70 137 209 433 387 400 737 740 227 354 927 831 97 450 653 21 608 817 270 669 735 460 632 695 123 390 410 763 680 456 389 
39	GIL210	36	6	827 637 574 416 246 1044 452 616 458 614 547 775 22 942 865 
40	GIL210	37	7	70 262 304 844 37 349 22 
41	TAYD	6	7	258 513 498 422 417 55 534 
42	TAYD	6	8	225 166 55 22 
43	TAYD	38	9	300 23 196 199 438 49 257 129 29 272 162 211 155 
44	TAYD	39	10	99 300 23 73 567 164 77 196 210 257 103 272 211 155 
45	GIL210	40	8	24 59 149 
46	GIL210	41	9	421 387 24 962 647 530 410 679 180 1078 
47	GIL210	42	10	246 489 173 396 452 664 39 101 687 547 256 451 51 25 
48	TAYD	43	11	88 112 121 251 25 323 
49	TAYD	7	12	46 100 173 296 107 25 250 275 
50	TAYD	44	13	810 158 121 964 106 717 69 26 389 
51	GIL210	45	11	236 28 706 447 789 1087 382 455 640 449 107 226 584 793 565 
52	TAYD	46	14	52 879 92 28 33 324 510 304 276 469 182 156 491 69 189 339 483 108 254 559 
53	GIL210	47	12	216 628 306 856 387 409 222 652 348 453 281 967 334 595 58 509 109 813 460 1030 75 183 380 536 29 180 78 609 484 456 
54	TAYD	48	15	290 31 111 184 
55	GIL210	47	13	232 400 962 411 528 593 380 62 32 448 705 215 298 878 
56	TAYD	47	16	216 582 171 88 488 184 32 
57	GIL210	49	14	352 743 285 570 346 266 681 545 32 839 78 249 663 
58	TAYD	50	17	146 184 245 32 
59	GIL210	1	15	737 33 681 
60	PK336	19	1	99 569 554 259 471 176 33 469 318 184 491 457 385 356 103 105 
61	PK336	46	2	99 241 84 306 879 92 176 33 324 304 173 252 177 469 101 44 156 491 297 556 75 94 69 103 160 240 298 108 254 278 
62	PK336	51	3	553 34 
63	GIL210	52	16	470 527 79 274 308 892 114 979 688 631 1088 183 34 733 655 800 
64	GIL210	53	17	762 229 883 327 91 305 47 36 214 599 302 350 217 528 629 295 185 516 120 191 631 154 45 741 220 134 645 151 
65	PK336	54	4	91 526 376 354 36 148 745 667 
66	PK336	54	5	229 91 376 305 36 214 302 217 185 127 154 45 220 151 
67	PK180	55	1	901 237 37 794 867 1047 611 
68	PK180	15	2	52 472 1069 1087 757 987 37 1061 534 332 413 804 218 418 643 
69	PK336	56	6	285 252 193 37 413 105 160 427 
70	PK336	57	7	163 82 322 265 496 38 847 345 161 540 299 121 314 493 279 63 127 474 394 385 806 412 294 466 351 301 189 335 293 587 147 
71	DAL204	58	7	661 882 822 571 1065 700 376 447 743 962 666 396 450 859 366 788 653 488 39 296 244 434 673 331 457 248 140 626 732 880 649 384 621 445 286 749 804 656 392 482 613 
72	PK336	59	9	175 246 39 119 110 247 80 280 56 81 224 57 64 212 
73	PK336	60	8	567 164 39 407 427 
74	PK180	38	3	174 367 106 931 256 303 170 821 40 563 162 
75	PK180	61	4	824 50 700 740 285 789 606 556 695 455 621 1047 648 40 721 656 406 674 763 
76	PK336	62	10	236 277 102 122 96 237 56 40 584 64 212 323 
77	DAL204	59	8	827 628 992 815 1089 577 829 574 909 810 416 570 1084 284 517 1000 614 690 735 813 551 1046 382 769 794 466 807 857 756 925 864 402 838 786 426 41 886 906 865 
78	DAL204	37	9	948 583 699 814 307 988 718 519 815 810 710 811 851 652 416 976 1018 463 698 1084 284 615 869 898 1058 595 687 1019 1064 145 1033 368 633 952 522 399 684 969 1061 394 881 364 867 1066 868 1082 871 466 978 235 1073 942 846 864 903 132 838 586 1068 483 41 1081 53 812 
79	PK25	63	3	725 375 345 330 932 1020 549 1070 1051 959 642 619 41 
80	PK180	64	5	408 299 330 549 224 239 42 
81	DAL204	65	10	998 480 424 714 43 408 375 698 66 615 359 326 377 1057 594 709 732 588 233 98 642 83 849 301 198 663 
82	DAL204	65	11	428 43 820 490 603 
83	PK180	66	6	503 760 43 153 549 316 143 
84	DAL204	67	12	657 255 379 253 304 345 369 217 152 420 170 881 640 479 154 45 674 565 833 
85	PK336	16	11	47 71 419 207 181 275 
86	PK180	68	7	47 440 380 
87	PK180	69	8	650 153 485 271 288 48 572 
88	PK180	70	9	48 
89	PK180	71	10	153 72 404 48 
90	PK336	31	12	73 66 148 174 49 122 521 140 321 149 
91	DAL204	30	13	657 784 178 760 612 725 1003 1013 992 926 659 961 1089 641 750 1065 50 710 706 1050 1032 748 933 945 1011 578 990 720 1029 983 599 1016 670 1028 1020 506 629 420 715 921 953 951 649 490 576 895 896 935 1002 1017 972 388 925 682 597 1012 634 957 792 747 738 897 875 1077 
92	PK25	72	4	948 965 624 300 623 997 430 986 628 837 1008 726 577 1005 975 1084 658 983 60 788 653 1028 600 1015 244 980 461 1033 96 872 518 735 813 671 632 1046 468 835 849 846 973 790 903 342 448 586 839 916 
93	PK180	56	11	52 241 84 432 317 177 1069 757 870 886 627 
94	PK180	73	12	273 393 371 525 54 1088 468 271 388 293 342 329 542 
95	PK336	74	13	564 54 206 85 
96	PK180	75	13	61 525 459 454 142 542 151 
97	PK336	60	14	551 233 370 56 451 179 423 212 
98	PK336	76	15	93 158 828 237 57 
99	PK336	77	16	446 208 382 59 149 226 402 289 406 565 
100	PK180	78	14	82 503 409 772 933 422 60 928 128 524 806 640 627 
101	DAL204	79	14	1043 635 650 958 467 739 723 854 616 599 670 773 590 411 940 746 633 820 713 159 649 907 719 62 790 1045 786 923 792 
102	PK336	80	17	759 165 564 210 62 563 423 
103	PK180	81	15	968 770 424 911 446 975 66 195 869 338 521 331 129 63 732 621 1066 646 343 477 538 798 660 320 691 744 747 361 876 565 365 
104	PK180	57	16	778 762 623 430 836 612 327 560 443 650 519 848 768 866 513 771 672 893 429 884 475 698 831 697 658 994 668 859 991 956 1086 599 795 525 694 728 928 487 386 531 651 797 399 594 
105	PK180	82	17	624 470 387 141 97 266 658 550 568 608 817 145 517 270 321 455 499 65 410 638 800 609 389 
106	DAL204	83	15	993 918 700 740 900 1027 204 393 438 458 673 921 1062 103 
107	PK229	84	1	685 336 767 201 424 571 446 562 346 269 869 377 67 828 731 693 460 402 584 406 744 361 678 389 365 
108	PK25	85	5	700 1023 67 1085 1026 914 
109	TAYE	86	1	187 
110	DAL204	87	16	624 68 561 951 413 586 
111	TAYE	8	3	104 307 202 71 291 485 465 131 180 133 
112	TAYE	88	2	226 74 220 134 761 
113	DAL204	46	17	882 765 431 685 523 699 848 866 264 422 543 590 334 752 746 633 522 1055 757 364 640 451 235 83 682 656 801 643 74 293 660 761 566 559 692 444 
114	TAYE	15	4	84 306 346 607 75 356 349 414 142 240 298 
115	TAYE	66	7	228 116 555 76 
116	PK229	35	2	258 612 652 354 453 262 77 828 731 390 800 587 
117	TAYE	20	5	77 318 179 298 
118	TAYE	75	6	315 391 305 454 81 329 542 
119	TAYE	36	8	370 81 179 
120	TAYE	89	9	373 115 136 87 141 90 152 169 310 98 125 138 260 168 198 143 
121	PK229	56	3	88 782 309 858 215 
122	PK229	90	4	635 89 232 772 845 255 360 723 435 734 557 166 333 326 420 536 116 807 1073 464 160 426 779 579 865 
123	TAYE	91	10	90 
124	TAYE	92	11	141 90 152 169 125 138 260 
125	PK25	93	6	754 1003 92 958 435 1029 950 357 314 392 793 579 
126	PK229	94	5	657 290 883 92 489 157 531 128 633 880 286 833 692 444 
127	PK229	95	6	93 1054 509 
128	TAYE	18	12	498 94 
129	PK229	96	7	213 533 232 562 158 96 713 459 1001 733 796 678 
130	PK229	97	8	730 583 537 589 204 273 472 371 251 96 606 295 785 516 505 388 398 741 
131	TAYE	11	13	274 308 97 269 219 145 114 144 499 
132	TAYE	98	14	101 492 385 381 448 
133	TAYE	45	15	213 232 230 447 622 102 208 149 
134	PK229	12	9	178 104 352 202 464 
135	PK229	99	10	415 174 508 106 536 124 344 226 402 611 162 
136	TH110	100	1	836 560 993 1025 352 467 1018 1050 675 662 1058 106 724 412 124 648 758 981 
137	TH110	4	2	661 589 1007 318 517 732 107 445 705 188 645 544 312 
138	TH110	94	3	664 746 769 830 339 108 676 
139	TH110	101	4	920 1035 146 264 677 976 1064 752 110 881 316 780 
140	TAYE	102	16	190 425 573 501 113 319 279 445 309 466 351 139 
141	PK229	88	11	115 374 221 371 362 473 134 378 268 
142	TH110	66	5	722 725 1003 803 375 452 991 1028 932 1020 620 1049 907 1051 116 959 944 1045 605 923 916 
143	TH110	103	6	965 730 292 989 1042 970 1005 1032 622 1023 939 1037 166 1021 602 728 910 1000 751 715 311 383 485 785 953 404 969 117 908 507 581 535 1036 963 477 1072 774 741 808 841 655 704 1074 943 572 
144	PK229	40	12	118 287 208 343 645 
145	PK229	40	13	577 118 197 
146	PK229	104	14	760 526 592 664 330 185 575 120 667 597 194 
147	PK229	87	15	560 847 345 490 124 
148	PK229	105	16	503 431 230 550 192 129 693 364 502 787 701 663 
149	PK229	95	17	405 258 635 130 262 853 425 438 271 585 610 200 439 
150	TAYE	3	17	816 319 309 401 351 205 131 215 
151	EHI	106	1	130 205 131 511 
152	EHI	107	2	133 
153	EHI	108	3	231 135 505 218 283 
154	TH110	2	7	336 998 497 918 879 526 253 173 967 616 670 202 1015 1030 256 135 717 935 775 341 858 418 973 347 905 378 870 703 764 579 875 
155	TAYG	109	1	1057 135 
156	PK25	110	7	317 816 150 504 502 895 532 954 937 
157	EHI	111	4	155 
158	PK25	112	8	982 767 718 926 915 811 1024 825 859 615 924 713 159 935 999 776 1039 559 780 
159	EHI	113	5	355 161 244 309 
160	TAYG	114	2	163 443 379 357 386 314 353 
161	TAYG	115	3	778 373 327 443 379 475 357 314 169 520 479 
162	EHI	65	6	170 
163	PK25	116	9	977 899 836 772 223 945 1021 960 602 940 1049 170 604 1047 929 944 857 963 585 282 667 1072 774 1080 850 905 194 897 819 436 1060 
164	TAYG	85	6	172 
165	TAYG	117	4	348 223 276 529 331 495 465 437 272 563 179 427 
166	EHI	118	7	182 441 
167	EHI	5	9	182 250 
168	TAYG	107	5	997 261 519 442 562 550 203 517 321 534 183 1062 691 779 
169	TAYG	119	7	405 489 438 359 187 742 271 200 439 917 
170	TAYG	100	8	190 847 
171	EHI	120	8	476 846 
172	TAYG	109	9	231 209 998 918 557 191 283 
173	TAYG	121	10	583 683 856 689 266 350 192 568 842 410 398 494 679 609 
174	EHI	17	10	242 195 371 468 329 263 
175	TH110	50	8	421 201 720 984 840 946 805 671 535 937 919 973 774 289 484 860 1077 
176	PK25	122	10	601 659 471 938 204 666 498 854 616 488 946 931 921 693 1001 1009 1036 1040 1017 477 936 634 660 800 704 860 456 365 613 875 
177	TAYG	123	11	209 771 453 452 608 752 646 839 254 692 
178	TAYG	124	12	997 855 1024 508 481 1080 211 
179	TAYG	125	13	213 421 433 510 460 332 929 937 610 365 
180	TAYG	126	14	222 429 578 396 219 481 563 267 
181	TAYG	101	15	672 223 245 
182	TAYG	45	16	284 233 280 426 224 
183	EHI	90	11	224 
184	TH110	9	9	1022 837 227 781 458 326 404 719 
185	TH110	96	10	949 922 995 890 531 331 621 532 234 957 
186	TAYG	78	17	276 407 
187	TAYF	127	1	657 238 236 567 376 447 489 493 626 294 1053 358 679 703 
188	TAYF	128	2	238 
189	TAYF	29	3	242 425 501 493 279 399 394 791 294 335 293 587 812 372 
190	TAYF	129	4	685 470 243 434 457 294 301 678 
191	EHI	19	12	395 478 249 
192	EHI	90	13	255 360 333 257 
193	TAYF	123	5	614 256 
194	EHI	130	14	480 259 
195	EHI	131	15	480 259 384 
196	TAYF	116	6	737 853 273 417 777 1079 703 
197	TH110	132	11	405 899 883 824 993 767 582 714 845 901 826 803 900 689 592 1050 463 887 711 308 273 644 781 1075 1015 890 753 1033 629 509 481 987 693 842 996 1046 1070 1088 1031 1053 1040 835 849 538 919 610 818 830 843 916 860 676 1060 780 
198	TH110	133	12	1004 982 837 988 966 1054 1042 1008 970 546 976 1018 277 825 861 939 1021 727 1052 940 974 931 902 581 1002 1066 1040 742 585 1045 999 758 1026 544 630 865 
199	TAYF	40	7	449 552 278 
200	PK25	116	11	949 968 988 618 815 822 750 558 829 933 985 720 668 991 956 654 1057 279 952 715 507 524 1002 871 978 858 749 1076 925 838 511 1068 1010 957 874 716 799 981 865 1077 
201	TH110	134	13	1004 1043 677 467 299 481 923 692 572 
202	TH110	39	14	784 307 939 712 407 568 367 646 802 798 905 
203	TH110	98	15	533 901 527 848 710 546 893 429 463 927 711 539 817 633 420 509 686 625 311 757 1030 1059 684 951 907 717 787 756 643 638 912 
204	TH110	32	16	628 1043 523 826 832 557 615 696 545 684 896 313 437 830 843 716 1039 906 676 
205	PK25	135	12	670 898 651 1090 316 792 
206	EHI	136	16	816 511 755 
207	TAYF	87	8	325 755 
208	TH110	137	17	375 934 832 330 892 895 818 
209	PK338	138	1	824 415 696 673 777 556 551 332 646 798 870 636 627 
210	TAYF	70	10	334 485 484 
211	TAYF	139	9	337 574 614 451 335 347 747 
212	EHI	111	17	337 
213	PK25	22	13	624 730 623 430 765 431 685 639 1022 683 560 650 845 558 546 672 592 743 463 562 675 854 658 668 366 543 607 654 662 338 840 434 1069 1087 797 690 580 686 625 575 399 782 1090 684 495 695 394 769 603 749 804 835 619 667 511 839 598 515 808 744 655 596 645 456 436 764 
214	TAYF	40	11	686 342 
215	TAYF	36	12	807 347 
216	PK338	130	2	527 369 688 478 349 702 
217	TAYF	118	13	827 355 809 534 821 
218	TAYF	140	14	432 637 729 355 666 1031 776 
219	TAYF	20	15	497 496 983 472 974 707 500 364 403 804 682 483 1067 1081 482 
220	TAYF	131	16	855 366 383 384 
221	TAYF	45	17	600 370 390 
222	PK243	110	1	490 381 619 
223	TH224	141	1	
224	PK243	130	3	383 384 
225	PK243	41	2	500 626 
226	PK243	63	4	462 
227	PK338	103	3	913 589 930 1011 712 1052 980 924 805 1063 499 598 776 779 
228	PK243	16	5	506 575 
229	PK338	85	4	730 877 1048 662 506 531 947 587 
230	PK243	142	6	961 736 653 600 518 735 695 802 638 763 636 
231	PK25	138	14	722 941 1013 714 971 1071 574 1007 887 853 1006 606 522 541 972 721 1012 818 1067 655 1056 886 703 894 
232	PK243	136	7	620 787 755 708 878 
233	PK243	110	8	722 911 698 890 1070 959 643 
234	PK338	143	5	986 982 837 992 720 950 902 1038 876 981 
235	PK25	86	15	726 1044 736 888 868 
236	PK338	124	6	992 971 750 783 844 
237	PK243	10	9	847 
238	PK25	108	16	966 970 851 1034 
239	PK338	144	7	1050 
