Students	1659
160	71 49 129 139
161	140 112 101 64
162	146 135 147 148 251
163	42 46
164	57 11 58 119
165	140 45 124
166	149 137 103 255 263 104
167	105 66 7 91
168	125 128 105 229
169	73 150 167 159
170	41 42 165 18
171	42 205
172	151 216 212
173	54 119 160 176
174	118 144 159
175	76 7 175 108
176	144 76 50 152
177	129 116 256
178	153 154 116 245
179	27 106 230 105
180	42 155 76
181	156 112 73 271
182	119 32 22 165
183	143 7 194 144
184	157 147 148 155
185	141 50 52 159
186	128 158 159 63
187	160 110 239
188	161 38 103 104
189	105 78 106 68
190	156 162 163
191	67 46 112 27
192	73 164 124
193	165 187 173
194	128 52 166
195	7 59 147 76 148
196	128 111
197	161 135 119 56
198	160 130 105
199	111 22 167 168
200	169 94
201	41 42 76
202	100 76 194 144
203	143 144 135 147 148
204	73 111 281
205	73 101 170 18
206	11 74 63 148 213
207	171 110 208
208	171 29 119 262
209	143 144 73 152
210	86 205 179 105
211	67 46 86 174
212	172 173 174
213	135 128
214	42 123 130 147 148
215	42 155 76 263
216	175 176 115 55
217	27
218	151 177
219	25 27
220	161 130 112
221	26 112 70 139
222	25 27 26
223	146 221 222
224	105 46 121 130 115
225	41 175 76 106
226	43 63 256 64
227	139 152 13
228	66 178
229	9 116
230	23 213 255 137
231	21 149 101 65
232	41 175
233	5 17
234	15
235	11 64
236	23 26 230 270
237	179 180 6 94
238	40 181 255 38
239	23 111 8
240	134 47 19
241	90 122
242	20 46 67 19
243	140 115 84
244	16 159
245	79 61 104
246	41 12 269 204 95
247	73 135 238
248	46 183 212 115
249	105 184
250	116
251	103 104 161 79 243
252	172 108 185
253	12 131 146 94
254	41 135 95
255	186
256	46 84 180 102
257	71 62 241 147 148
258	122 71 78 14
259	10 264 14 112
260	57 140 48 244
261	169 69 177 152
262	1 70 59 108
263	97 108 275
264	135 174
265	101 7 143 137
266	172 78 163 224
267	41 76 144 135
268	116 101 158 94
269	130 115 174
270	105 112 148
271	174 130 69 105
272	86 179 130 128
273	42 24 135 204
274	15 192 95
275	24 51 175 135
276	34 35 36
277	131 185 49
278	23 137 246 255
279	60 17
280	188 29 54
281	71 107 12 260
282	112 29 12 171
283	21 9 151
284	102 84
285	84 33 189
286	41 175 42 245
287	95
288	183 85 279
289	85 274 17
290	18 66
291	91 187
292	9 264
293	183 37 210 63
294	42 76 105 220
295	99 120 105 52
296	143 204
297	34 105 36
298	109 116
299	111 145 112 31
300	70 55 150 190
301	70 105 46 76
302	183 133 37 152
303	115 128 84
304	191 134 31 74
305	15 192 189
306	112
307	10 139 260
308	193 68 67 46
309	144 147 148 152
310	152 7 171 263
311	194 73 144 219
312	194 147 148 143 196
313	194 157 137 111
314	41 175 42 135
315	30 113 195 196
316	111 122 260 135
317	42 76 174 105
318	76 135 42 123
319	82 28 81
320	57 59
321	61 197
322	198 51 58 49
323	199 79 157
324	44 18
325	24 7
326	7 17 185
327	111 23 152 271 270
328	11 231 232 233
329	145
330	9 128
331	11 64 242
332	97
333	200
334	44 71 147 148
335	84 142 102
336	44
337	201 50 62 92
338	25 82 135 219
339	26
340	161 202 79 164
341	41 95
342	6 109 203 118
343	34 35 36 162
344	122 172 7 18
345	118 119 48
346	13 122 14 172
347	73 10 119 153
348	155 172 99 55
349	27 56 105
350	179 66 160 128 130
351	69 105 205 268 246
352	101 168 64 112
353	23 81 75 230
354	18 269
355	138 72 67
356	156 180 6
357	143 7 206 159
358	32 127
359	207 204 218 155
360	208 161 248 203
361	21 119 117 135
362	99 120
363	209 210 63 38
364	90
365	105 93 196 210
366	42 210 218 289
367	156 58 196
368	161 79 38 164
369	67 46 110
370	118 76 108
371	41 144 122 129
372	160 105 119 237
373	10 11 135
374	26 6 14 203
375	181 238
376	11 193 58 280
377	111 263 42 271
378	138 41 18 204
379	81 49 147 148 144
380	46
381	42 134 75 212
382	42 147 148 145
383	124 196 195
384	156 124 219
385	135 141 50 7
386	42 160 172 55
387	105 124 123 68
388	86 130 283
389	151 169 67 46
390	105 172 55 42
391	44 257 137
392	28 230 270
393	186 139
394	11 64 43 263
395	47 19 144
396	176 6 234 270
397	23 211 270
398	21 11 135
399	57 48 191
400	11 131 165
401	24 196 211
402	112 37 133 85
403	81 115 84 230
404	76 223
405	67
406	15 192 46 172
407	107 194 71
408	35 149 76 65
409	26 55 212 176
410	129 256
411	213 119 138 177
412	145 204
413	153 135 180
414	111 214 156
415	135 66 256
416	215 152 258 7 147 148
417	135 263
418	15 216 67 46
419	84 90 83 115
420	157 89 255 143
421	115 46 267 12 67
422	87 28 230
423	89 217 62
424	142 84 217
425	44 218 75
426	6 18 234 4
427	142 139
428	219 6 234
429	29 220 131
430	23 137 271 270
431	106 77
432	192 84 115 268 246
433	29 180
434	221 222 217
435	201 155 92
436	136 11 74 86
437	180 6 234
438	221 222 135
439	99 195 218 289
440	66 16 140
441	221 82
442	46
443	221 222
444	219 59 74
445	7 224 176 60
446	42 129 135
447	105 170 263 257
448	1 245
449	78 119 185 66
450	161 137
451	27 108 151
452	112 78 106 256
453	140 93 39 171
454	42 171 147 148 145
455	7 59 147 251 195
456	175 54 123
457	188 11 64
458	46 84 115
459	16 95 76
460	170 127 238
461	23 117 109 75
462	87 28 270 185
463	72
464	28 247 127 112
465	225 115 46 77
466	41 44 18
467	9 44 116 237 122
468	24 188 267
469	67 46 124
470	226 144
471	66 205 7 216
472	19 163 284
473	79 120 137 243
474	78 55 72
475	124 139 103 104
476	78 163 14
477	101 57 175 137
478	78 8
479	99 212 120 134
480	105 115 122 68
481	167 227 228 152
482	229 160 245 262
483	34 35 36
484	28 26 241
485	6 271 242
486	231 232 233 278
487	70 71 127 203
488	215 169 15 115
489	85 231 232 233
490	122 71 49 211
491	231 232 233
492	25 28 81
493	35 44 76
494	81 95 76 247
495	90 184 185 83 172
496	231 232 233 49
497	67 90 84 83
498	165
499	135 24 258 187 32
500	23 217
501	231 232 233 49
502	112
503	57 11 119 136
504	71 272
505	231 232 233 78
506	28 230 82
507	83
508	15 96 192
509	6 31 94
510	231 232 233 118 43
511	105 235 88
512	42 11 47 264
513	112 76 49
514	219 110
515	41 95 75 160
516	34 35 36 147 148
517	236 128 103 54
518	231 232 233 18
519	196 64
520	231 232 233
521	161 202 197 103 104
522	105 130 1 67
523	231 232 233 65
524	101 59 119
525	122 13 107
526	19 30 237 258
527	112 264
528	238 144 172 76
529	69 96 15 192
530	224 42 76 75
531	35 239 36 90
532	76 194 144 225
533	231 232 233 122
534	111 144 75
535	105 218 42 289
536	1 237
537	116 124 170
538	231 232 233 106
539	231 232 233 212
540	116 18 70 50
541	66 172 124 106
542	13 103
543	231 232 233
544	223 245 70
545	90 83
546	17 59 271
547	41 84 102 185 171
548	29 121 152 8
549	201 92 289
550	8 16 17
551	122 238 49 148
552	45 29 119 12
553	133 85 66
554	109 127 203 223
555	23 112 256 47 244
556	84 271 115
557	95 185 115 265
558	91 153 31 43
559	78 7 68
560	41 144 204 87
561	161 202 144 240
562	143 128 215 130
563	57 67 46 241
564	238 106 220 163
565	48 264 187
566	79 30 243 104 38
567	78 7 224 100
568	18 122 56
569	106 220 255
570	136 64
571	7 163 171 66
572	42 76 43 237
573	111 114 168
574	116 145 31 55
575	244 34 35 36
576	151 27 108 116
577	106 67 46 163
578	115 271 111 105
579	120 14 144 92
580	67 46 255
581	110 239 112
582	142 255 257 148
583	245 180 22
584	208 91 128
585	149 119 103 161 104
586	119 103 111 22 104
587	144 147 148 111
588	143 144 76 106
589	116 67 46 237 169 69
590	76 144 115 257
591	144 134 105 256
592	171 128 163
593	143 144 105 204
594	146 163 196
595	73 124 7 148 18
596	42 105 147 148 145
597	86 225 105 130
598	122 59 14 68
599	112 205 257
600	118 13 119 108
601	143 144 122 7
602	143 144 167 76
603	143 144 135
604	188 111 63
605	183 226 133
606	128 67 174 69 46
607	140 193 226 124
608	135 50 271 88
609	157 42 105 70
610	143 144 208 263
611	135 77 50 99
612	245 130 27 262
613	84 14
614	7 17 108
615	72
616	11
617	41 17
618	112 115 46
619	115 159 239 67
620	28 81 285 270
621	180 6
622	28 206 230 76
623	46 179
624	60 260 8 237 277
625	124 205
626	191 128
627	174
628	5 76 211
629	78 16 24 41 144
630	28 81 175
631	44 218 9
632	23 263
633	156 94 252 116
634	11 18 274
635	27 28 248 185
636	140 181 260
637	134 71 49 106
638	169 70
639	249 141 68 153
640	201 92 13 143
641	72 226 133 85
642	29 52 119 12
643	23 112 271
644	91 258 2 7
645	102 33
646	245 139 223
647	74 127 203
648	110 239 39 145
649	149 164
650	106 152 108
651	57 195 22 136
652	57 18 101
653	115 67 46 147 148
654	44 114 9
655	46 105 22 42 272
656	112 271
657	143 157 123 76
658	149 65
659	105 110 256 239
660	125 108 94 171
661	205 161 255 144
662	156 69 70 112
663	123 135 152 163
664	223 64 234
665	67 46
666	7 60 255
667	12 122
668	30 66 7 152
669	124 113
670	67 245 74
671	245 30 75 270
672	143 91 135 144
673	183 122 238 234
674	42 46 153 55
675	67 46 115
676	145 105 147 148 42
677	144 76 129 59
678	122 129
679	238 139 111 152
680	7 152 238
681	106 161 105 134
682	123 75 144 135
683	108 13 152
684	147 148 263 225
685	194 144 135 78
686	171 122 245 116
687	245 31 250 80
688	131 6 203 135
689	86 135 283
690	21 70 119
691	86 271 111
692	116 245 111 171
693	116 135 205 263
694	147 148 260 128 171
695	13 163 228 152
696	188 135 119 271
697	144 143 68
698	105 56 196
699	67 46
700	69 106 268 246 76
701	128 159 35
702	56 94
703	144 93 55 165
704	110 144 115 174 105
705	111 196 263
706	146 108
707	179 250 55
708	71 60 13
709	5
710	221 222 27 130
711	93
712	123 254 190
713	151 254 176 281
714	111 254 123 263
715	196 254 193 228
716	108 123 254
717	111 254 161
718	90 239
719	135 124 254 42
720	116 254 91 153
721	162 254 94
722	55 254 144 118
723	162 144 254 135
724	80 250 254 116
725	124 254 111 106
726	106 254 151 155
727	151 155 254 261 55
728	10 64
729	147 148 254 155 113
730	70 193 259 254
731	185 254 63
732	161 254 54 176
733	251 254 116 253 263
734	111 254 118
735	153 254 112 123
736	147 254 135 55 148
737	149 227 254 196
738	116 254 171
739	124 254 148 162 147
740	151 193 124 254
741	147 148 254 122 252
742	56 254 216
743	38 254 116 105
744	116 134 118
745	135 147 254 148 162
746	252 147 148 254 137
747	153 254 148 135 147
748	2 254 3 215 193 147 148
749	88 254 225
750	161 134 254 193
751	56 134 254 148
752	135 254 55
753	116 147 254 148 196
754	208 254 38 116
755	70 154 254 121
756	111 113 254
757	65 254 124 118
758	153 147 254 148 139
759	70 162 254 111
760	161 252 254 159
761	162 148 254 215 104
762	111 212 254 171
763	116 254 123 188
764	148 254 171 147 70
765	176 254
766	111 254 167
767	185 254 116 240 103
768	145 135 139 254
769	66 254 139 183
770	153 254 139
771	125 155 55 254
772	161 254 160 119
773	105 147 148 139 254
774	147 148 254 183 70
775	176 254 144 135
776	155 254 227
777	176 253 254 124
778	124 254 18 106
779	135 123 254 116
780	38 105 110 254
781	111 254 176 260
782	176 153 254 70
783	56 254 111 151
784	173 139 254 257
785	125 254 153 193
786	54 254 113 112
787	193 135 254 144
788	161 254 54 252
789	139 254 73 188
790	144 135 254 106
791	155 148 254 183 147
792	135 123 254 167
793	162 254 223 94
794	227 254 105
795	124 254 245 116
796	124 139 254 185
797	38 153 254 121
798	147 253 254 148
799	124 254 171
800	135 144 80 254 112
801	151 254 111 241
802	139 254 144 105
803	56 254 144 135 185
804	157 254 185 259 135
805	135 254 73 147 148
806	155 254 112 153 147
807	135 254 123 256 261
808	105 254 55
809	196 254 240 73
810	27 193 135 254
811	56 115 68 119
812	161 254 147 148
813	124 162 254
814	254 80 116
815	254 225 135 148 147
816	254 139 273
817	254 144 160
818	254 111 271
819	254 105 147 148 154
820	254 258 2 147 148 152
821	254 144 115 172
822	254 124 141
823	254 144 135 124
824	254 111 160 121
825	254 123 147 148
826	254 135 124 139
827	254 116 193 259
828	254 116 135 55
829	254 147 148 124 123
830	254 124
831	254 148
832	254 195 193 277 258
833	254 63 171
834	254 112 174 205
835	254 134 176 135
836	254 124 162 135
837	254 144 106 73
838	254 123 152
839	254 110 259 105
840	254 118 135
841	254 100 18
842	254 18 153 147 148
843	254 135 251 171
844	254 12 135
845	254 113 147 148
846	254 105 55
847	254 139 128
848	254 123 150
849	254 123 134
850	254 124 18 123
851	254 147 148 135 162
852	254 151 124 123
853	254 212 259 162
854	254 119 147 148
855	254 188 155 55
856	254 112 148 176
857	254 105 261 185
858	254 114 173
859	254 116 105
860	254 108 106 251
861	254 134 135 172
862	254 135 153 252
863	254 112 135
864	254 118 147 148 188
865	254 116
866	254 157 155 111
867	254 70 139 103 104
868	254 161 135
869	254 151 155 116
870	254 135 162 147 148
871	254 161 212 171
872	254 56 173 108
873	254 176 153
874	254 111 253 171
875	254 54 176
876	254 252 259
877	254 261 135 147 148
878	254 151 38 135
879	254 160 153 70
880	254 144 148 147
881	254 135 256 171 261
882	254 226 124
883	254 123 147 148 155
884	254 259
885	254 250 94
886	254 171 261 185
887	254 252 116 261
888	254 183 124 154
889	254 144 135 65
890	254 162 260
891	254 124 153
892	254 183 160 134
893	254 124 105
894	254 155 144 123
895	254 147 148 215
896	254 124 147 148 125 185
897	254 177 155 55
898	254 134 135 161
899	254 161 193 137
900	254 1 108
901	254 176 195 105
902	254 111 116
903	254 111 161 118
904	254 161 134 118
905	254 162 63 153
906	254 1 145 135
907	254 52 1 172
908	254 139 148
909	254 176 73 163
910	254 156 208 108
911	254 161 149 118
912	254 193 124 116
913	254 18 212
914	254 183 160
915	254 144 124 159
916	254 111 171 273
917	254 135 252 259 262
918	254 73 171 124
919	254 147
920	254 105 110 212
921	254 244 10 123
922	254 245 106 116
923	254 193 116
924	254 135
925	254 139 18 124
926	254 176 149 54
927	254 149 63 176
928	254 135 70 139
929	254 176 70
930	254 176 135 188
931	254 73 118 188
932	254 106 163 185
933	254 42 147 148 159
934	254 137 105 55
935	254 147 148 154 105 169
936	254 158 155 112
937	254 155 55 94
938	254 70 18 148
939	254 38 135 116
940	254 144 116 212
941	254 227 212 158
942	254 116 104
943	254 193 135 144
944	254 42 105
945	254 193 124 196
946	254
947	254 177 155 111
948	176 254 196
949	254 176 70 129
950	254 144 141 256
951	254 144 155 223
952	254 111 147 259 148 38
953	254 123 196
954	254 144 155 185
955	254 116
956	254 205 155
957	254 252
958	254 38 94
959	254 155 55
960	254 111 124 73
961	254 155 55 118
962	254 139 148 94 147
963	254 172 271 112
964	254 135 123
965	254 139 112 188 244
966	254 193 124 148 147
967	254 160 54 196
968	254 124 196
969	254 256 147 148
970	254 176 111
971	254 153 193 116
972	254 208 263 227
973	254 141 147 148 212
974	254 135 195 252
975	254 240 147 148 135
976	254 212 134 106
977	254 155 123 147 148
978	254 176 219 153
979	254 144 162 135
980	254 252 135
981	254 151 123 135
982	254 144 153 135
983	254 176 153 263
984	254 135 212 261 116
985	254 155 103 104 259 171
986	254 171 12
987	254 252 105
988	254 155 139 147 148
989	254 38 135 173
990	254 148 147
991	254 42 171
992	254 148 193 147
993	254 116 123 105
994	254 116 261
995	254 262 252 259
996	254 139 105 124
997	254 139 152
998	254 116 105 159
999	254 135 111 63
1000	254 155 116 123
1001	254 116
1002	254 116 261 147 148 118
1003	254 123 148 160
1004	254 116 135 252
1005	254 151 116 259 123
1006	254 116 252
1007	254 112 151 261
1008	254 212 111 123
1009	254 116 171 135
1010	254 261
1011	254 124 263
1012	254 18 252 259
1013	254 155 148 123 147
1014	254 261 171
1015	254 147 148 73 118
1016	254 193 18 153
1017	254 111 1 183
1018	254 183 123 163
1019	254 125 27 116
1020	254 147 148
1021	105 169
1022	135 151 148 254
1023	254 70 106
1024	254 171 155 148 147
1025	144 176 254 195
1026	254 116
1027	254 116
1028	144 141 255 147 148
1029	42 41 254
1030	67 46 13 123
1031	147 148 56
1032	254 149 227 276
1033	254 70 139 173
1034	254 153 138
1035	135 254
1036	144 254 160 148 147
1037	112 254 155 106
1038	254 111 185 118
1039	254 63
1040	155 185 254 208
1041	254 135 124 147 148
1042	254 208 122
1043	144 254 135 259
1044	254 123 260 147 148
1045	38 254 122
1046	254 135 123 147 148 261
1047	254 105 153 252
1048	147 144 254 253 148
1049	167 68 124 171
1050	111 146 76 204
1051	99 254
1052	138 254 110
1053	254 58
1054	193 264 128
1055	28 185
1056	46 76 115
1057	28 266 270
1058	160
1059	133 85
1060	6 262
1061	187 32 29
1062	256
1063	105 257 46
1064	115 46 90 239
1065	264 49 241
1066	264 25 32 253
1067	263 180 235 116
1068	152 264 7 166 185
1069	46 84 274 185 115 189
1070	25 155 55 237
1071	27 26 151
1072	136 80 152 153
1073	7 152 171 151
1074	212 105 55
1075	124 55 135 104 144 118
1076	31 6 141
1077	257 46 184 67 253
1078	42 117
1079	179 245
1080	144 105 263 287 162
1081	183 73
1082	143 76 241 144
1083	105 55 118
1084	219 31 168 112
1085	223 123
1086	134 229 212 151
1087	146 12 245 116
1088	128 119 229
1089	115 67
1090	22
1091	236 256 229 265
1092	128 135 168 129
1093	179 193 135 153
1094	157 105 183 273
1095	108
1096	26 162 230
1097	46 271 102 115
1098	6 27 212 26
1099	131 263 88 286 269
1100	161
1101	2 258
1102	215 128
1103	135 147 148 104 144
1104	270
1105	134 135
1106	238 131
1107	131 49 88
1108	192 15
1109	33 84
1110	235
1111	185 271 134 19
1112	89 62 63
1113	5 67 189
1114	46 272 22 67
1115	134
1116	34 35 55 36
1117	66 271 49
1118	67 115 163 116
1119	149 255
1120	46
1121	11 172 64 271
1122	214 270 123 59
1123	66 224 123 195 104
1124	273 90 83 6
1125	145 46 138
1126	60
1127	116 245 121 94
1128	139
1129	15 115 172
1130	46 84 184 142
1131	270
1132	32 264 124
1133	66 186 252 152
1134	60 159
1135	20 47
1136	64
1137	106 60 163
1138	157 245
1139	185 180
1140	149
1141	124 163
1142	56 63 55
1143	60
1144	134 155 172 13
1145	155
1146	229 159 195
1147	11 278
1148	175 183 279 85
1149	256 265 95 275
1150	79
1151	245 117
1152	129 271
1153	163 8 211
1154	193 264 145
1155	66 7 113 14
1156	111 116
1157	66 22 117
1158	153 55 135
1159	67 84 184
1160	149 208 137 282
1161	146 18 51
1162	68
1163	256
1164	186
1165	152 185
1166	118 243
1167	78 203 248
1168	160 113 123
1169	103 104
1170	136 66 135
1171	105 184
1172	115
1173	12 269 94 237
1174	148 122 71 107 147
1175	194 57 262 237
1176	78
1177	11 134 32 145
1178	116 145 245 263 1
1179	101 276 191 43
1180	116
1181	195 288
1182	26 97
1183	128 284 226
1184	257
1185	226 245 223 107
1186	89
1187	169
1188	105
1189	120 92 238
1190	111 94
1191	21
1192	204
1193	78
1194	71
1195	90
1196	167
1197	78
1198	275 147 148
1199	181
1200	47 264 14
1201	258 59
1202	5 230 28
1203	22 172
1204	130
1205	134 145 185 60
1206	152
1207	41 27 76 204
1208	230
1209	175 24
1210	92 218 289
1211	7 147 148
1212	91 264 272 62
1213	1 134 99
1214	32
1215	78
1216	5 217
1217	170 62
1218	144 120 201
1219	201
1220	76 75
1221	76
1222	214
1223	273
1224	26 27 290 134
1225	46
1226	76
1227	40 181
1228	169 69
1229	197 184
1230	76 59
1231	69 185
1232	68
1233	128 31
1234	258 277 3
1235	34 30 217
1236	120 218
1237	47 146
1238	244 126
1239	5 18
1240	7
1241	194
1242	46 84 102
1243	108 66 96 246
1244	18
1245	197
1246	76
1247	269
1248	10
1249	59
1250	280
1251	90
1252	112 236 5
1253	45
1254	180
1255	54
1256	200
1257	116 218
1258	28 134
1259	221
1260	128 119
1261	18
1262	238
1263	128 286
1264	248
1265	200
1266	34 100
1267	18
1268	200
1269	82 53 230 87
1270	236 128
1271	180
1272	14
1273	189
1274	74
1275	280
1276	130 189
1277	82 7
1278	180 71 49
1279	34
1280	60
1281	180
1282	46
1283	122
1284	31 189
1285	189
1286	219 18
1287	163
1288	112
1289	22 34
1290	81
1291	76
1292	258 3
1293	194
1294	112
1295	52
1296	24
1297	15
1298	109
1299	32 119 206
1300	146 181
1301	76
1302	5
1303	28 18 88
1304	194 89 206
1305	65
1306	194
1307	138 213
1308	238
1309	184
1310	109
1311	59
1312	134 130
1313	224
1314	234
1315	189
1316	18
1317	200 74
1318	231 232 233
1319	128
1320	59
1321	106 268
1322	197
1323	143 95
1324	112 50
1325	46
1326	8
1327	290 135 28
1328	21 114
1329	46
1330	76
1331	32
1332	194 60
1333	12
1334	74
1335	50
1336	68
1337	35
1338	151 78
1339	200 217
1340	189
1341	291 53 292 28
1342	128
1343	109
1344	138
1345	293
1346	72 12 106
1347	133 60
1348	34
1349	16 42
1350	18
1351	69
1352	234
1353	275
1354	67
1355	268 246
1356	69 15
1357	264
1358	78
1359	111 38
1360	99 75 103
1361	205
1362	68
1363	187
1364	194 63
1365	164
1366	105
1367	244 153
1368	108 7
1369	134
1370	219
1371	149 213 52
1372	18
1373	275 156
1374	69
1375	128 229 7
1376	119 94
1377	112
1378	69 268 246
1379	108
1380	96 268 246
1381	212
1382	220
1383	229
1384	31
1385	86 67
1386	179 159
1387	39 165
1388	60
1389	108
1390	210 279
1391	130
1392	53 229
1393	218
1394	86 67
1395	8
1396	164
1397	130 217
1398	224 59
1399	188
1400	212
1401	50 119 62
1402	97
1403	174
1404	112 184
1405	184
1406	140 175 194
1407	241 234
1408	70 107 218
1409	90
1410	165
1411	59
1412	60
1413	155
1414	122
1415	184 206
1416	188
1417	138
1418	194
1419	206
1420	69 268 246
1421	90
1422	7
1423	93 39
1424	174
1425	245 130
1426	155
1427	201 212
1428	80
1429	229
1430	169 90
1431	76 255
1432	82 290
1433	280 269
1434	257
1435	116 134 274
1436	39
1437	173
1438	181
1439	153 268 246
1440	10
1441	10 276
1442	281 269
1443	71
1444	130
1445	65
1446	130
1447	268 246
1448	183 8
1449	268 246 257
1450	12 14 268 246
1451	12
1452	26 230
1453	138 213 100
1454	54
1455	60
1456	248
1457	67 13
1458	39 62
1459	153
1460	262
1461	66 152
1462	173
1463	219
1464	134 230
1465	213
1466	2
1467	241 59 60 62
1468	35
1469	255
1470	161 134 90
1471	78
1472	229
1473	59
1474	77 50
1475	212
1476	146 242
1477	255
1478	78 68
1479	128
1480	116
1481	112 179
1482	13
1483	149
1484	164
1485	80
1486	150
1487	86
1488	112
1489	45 127
1490	273
1491	69
1492	69
1493	273
1494	161
1495	138
1496	112 43
1497	105 76
1498	78
1499	86 152
1500	25 27
1501	268 246
1502	108
1503	2
1504	52
1505	108 7
1506	257
1507	32 108 152
1508	205
1509	69
1510	86
1511	27 169
1512	269 213 173
1513	27 281
1514	80
1515	86
1516	59
1517	59
1518	86
1519	248 7 122 80
1520	68
1521	86 105
1522	138
1523	108
1524	91
1525	273 108
1526	134
1527	179
1528	31
1529	151 26 27 69
1530	156
1531	112
1532	152
1533	108 13 147 148
1534	18
1535	86 174 216 205
1536	86
1537	146
1538	52
1539	153
1540	273 108
1541	134
1542	13
1543	174
1544	99
1545	54
1546	108
1547	273 260
1548	183 7
1549	146 190
1550	75
1551	215 108 7 277
1552	130
1553	149 167
1554	13
1555	86
1556	54 225 18
1557	117 205
1558	69 32
1559	31 80
1560	112
1561	86
1562	54
1563	116 146 119 206
1564	108
1565	194 80
1566	161
1567	151
1568	14
1569	205
1570	273
1571	153
1572	218
1573	108 174 205
1574	27
1575	54
1576	10 206
1577	112
1578	108
1579	86
1580	54
1581	134 159 112
1582	86
1583	125
1584	221 222
1585	54
1586	257 130
1587	25 27
1588	273
1589	215
1590	119
1591	152
1592	229 167 293
1593	156
1594	112 80
1595	59
1596	174
1597	273
1598	86 153
1599	273
1600	272
1601	273
1602	96
1603	111
1604	258 151 25 3
1605	206
1606	161 128
1607	86
1608	149
1609	179 257 130
1610	52
1611	167
1612	177 2
1613	26 45
1614	134 185
1615	257
1616	147 148
1617	154
1618	134
1619	161
1620	177
1621	100
1622	205
1623	195
1624	144
1625	212
1626	164
1627	205
1628	195
1629	262
1630	134
1631	256
1632	154
1633	113
1634	276
1635	273
1636	195
1637	273
1638	134
1639	172
1640	273
1641	146
1642	277 258
1643	161 54
1644	205
1645	247 205
1646	194
1647	195 113
1648	195
1649	105
1650	59
1651	69
1652	68
1653	173
1654	153 136 104
1655	105
1656	69
1657	151
1658	134
1659	151
