Students	1635
364	163 71 173
365	36 134 38 205
366	150 70
367	158
368	11 137 38 73
369	108 74
370	116 19 155
371	209 126
372	21 133 175 158
373	116 51 90 269
374	140
375	137 177
376	169
377	56 218
378	61 10
379	96 175
380	33
381	12 58 59
382	84 76 189
383	16 72 71 52
384	112 125 56 173
385	138 66
386	10 80 265 94
387	210 222
388	207 139 32 191
389	2 43 160
390	138 117 26
391	7 90 186 27
392	96 50 151
393	116
394	17 211
395	23 212
396	176 28 54
397	58 59
398	9 81
399	169
400	202
401	115 119
402	100 106 140
403	22 37 170
404	94 162 73 28
405	79 63 3 177 145
406	24 35 261
407	71 28
408	76 53 11
409	111 114
410	1 125 214 195
411	19 125 117 215 206
412	63 159 141 204
413	182 119 234 247
414	162 153 67 145
415	70 169 153
416	74 98 177 56
417	166
418	83
419	216 204
420	74 182 67 86
421	139 73 103 193
422	108 144 74 75
423	150 74 137 272
424	23 101 32
425	217
426	66 229 258 171
427	61 62 28 81
428	81 64 52
429	16 192 151
430	218
431	210
432	196
433	219 120
434	116 77
435	71 91 190 237 21
436	5 216 133
437	91 218
438	163 137 158
439	73 192 159 146
440	11 67 86 73
441	99 226 216 51
442	73 101 137 91
443	159 218 52
444	139 192 150 73
445	135
446	19 111 153 135 235
447	138 124
448	101 6
449	63
450	23 262
451	48 27 55
452	121 14 199 212
453	42 2 97 38
454	200 225
455	56 81 71 28
456	94 211 48 172
457	46 83 107
458	78 159 144
459	191 204
460	220 11 101 3
461	74
462	221 150
463	116 208 19 51
464	46
465	63 101 120
466	176 167
467	150
468	114 78 111 258
469	116
470	42
471	94 26 219 152
472	126 81 58
473	116 29 257
474	150 172 209 63
475	222 143
476	220 235 182 63
477	118 169 152 195
478	116 15 19 216
479	191 111
480	162 95 120
481	51 125 16
482	185 19 175 269
483	190 118
484	80 160 88 56
485	118 3 261
486	108 11 190 257
487	49 28 173 71
488	194 130
489	104
490	71 52
491	134
492	33 115 220
493	102 104 76
494	34 266 5
495	2 220 42
496	116
497	111 114 155
498	2 268
499	16 2
500	102 104 273
501	5 95 24
502	149 49 41 77
503	59 9 266 192
504	5 95 6 272 141
505	8 210 95
506	1 12 101 118
507	52 195 56 125 28
508	200 43
509	10 223 8
510	224 24 219 35
511	66 118 261
512	47 168 139 53
513	108 89 74 90
514	134 71 210 152
515	191 118 234
516	41 108 29 21
517	116 48
518	77 126
519	48 116 132 51
520	155 123
521	94 26 41
522	12 98 214 58
523	111
524	74 153 108 90
525	125 56 158
526	73 235 133 186
527	41 208 29
528	29 145 213 258 259
529	99 146 98 138
530	178 139
531	46 225 204 134
532	101
533	49 108 104 51
534	116 118 155 19
535	159 195 149
536	57 109 173
537	162 82
538	71 180 55
539	49
540	71 55 81
541	157
542	150 86 74
543	99 9 226
544	123 177 28
545	124 138 63
546	99 85 138
547	185 204
548	226
549	124 120
550	185 204
551	170
552	109 29 30 260 261
553	109 30 110 108
554	227
555	228 237
556	227
557	34 35 115
558	8 210 229
559	228
560	5 8 95 210
561	27 77 28
562	227
563	55 27 52
564	59 227 95
565	15 2
566	228 56 95
567	111 204 191 205
568	196 174 32 245
569	114
570	182
571	228
572	227 115
573	199 111 132 177
574	227 172
575	170 237
576	130 164 22
577	228 71
578	32 232
579	208 216 28
580	70 22 82
581	100 191 204
582	192
583	43 178 20
584	230
585	45
586	16
587	103
588	18 13 53
589	9 58 15 11
590	228
591	226
592	101 164 193 257
593	59 138 129
594	133 216 79
595	133 73 204
596	99 98 216 104
597	227 173
598	19 28 260
599	46 70 118 225
600	124 108 74
601	227 61
602	123 124 261 151
603	173 125
604	71 180 28
605	227 58
606	19 175 190 236
607	227
608	147 137 268
609	45 12
610	137 5 33
611	231 46
612	166 6
613	74
614	232
615	125
616	19
617	124 138 161
618	45 81
619	166 47 87
620	66 235 135
621	95
622	2
623	1 2 132 101
624	233
625	61 43 37 94
626	199 111 9
627	10 48 26
628	42 38 43 271
629	5 95 266
630	77 116 103 52
631	120 234 34 271
632	121 179 145 260
633	191 111
634	6 143 254 22
635	45 68 81 210
636	139 103 73 192
637	3 15 178 101
638	46 63 107 259
639	150 74 182 63 247
640	121 14 6 125
641	22 31
642	17
643	173
644	207
645	102
646	149 47 177 85
647	159 228
648	188 201 16 278
649	43 81
650	156 78 56 128
651	195 257 130
652	129 74 185 219
653	156 78 128
654	116 199 144 212
655	153 94 172
656	181 63
657	108 3 144 145
658	49 108 63
659	153 90 86
660	103 28 12 264
661	204 19 181 205
662	103 148 28 127
663	29 109
664	207
665	133 204 19 254
666	180
667	103
668	125
669	158 172
670	135 235 38 111
671	46 19 204 225
672	212 191 67
673	74 158 124
674	138 124 150 273
675	55
676	74
677	3 255
678	124
679	204
680	176 188 150
681	138 124
682	99 134 135
683	205 46
684	226 71
685	160 11
686	99
687	42 35 43
688	64 81
689	62 125
690	137 28
691	56 52
692	220 59
693	58 59 9 220
694	180 151
695	10 13 26 154
696	10 26 7 48
697	211
698	61 10
699	35 152 84
700	46 175 14 204
701	13 249
702	196 3 62 218 233
703	10
704	19 175
705	48 211
706	172 133 216 26
707	12 220 59 266
708	106 125 204 111
709	61 41 72 45 52
710	65 66 103
711	66 242
712	156
713	230 40 104
714	172 64 258
715	125 168
716	101 90 276 254 170
717	191 12 6 58
718	57 51 145 109
719	230 118
720	83
721	125 101 52
722	165 120 147
723	146 63 71 255
724	236
725	176 74 129
726	41 29 213 269
727	12 181 129 58
728	237 22 145 56
729	28 74 150 56
730	159 115
731	156
732	205
733	193 12
734	83
735	5 135
736	138 66
737	46
738	81
739	107 277 66
740	162
741	36
742	103 54 244 51
743	238 47 204
744	103
745	195 204
746	189 54
747	71
748	239
749	138 66 74 211
750	132
751	212 193
752	61 96
753	83
754	124 66 187
755	240 76 223 101
756	166 236 195 86
757	118 98 144 149
758	135 95
759	32 3 259
760	48 116 154 172
761	98 11 101
762	87 275
763	126 192 28 255
764	142 71 86 172
765	241
766	133 19 175 69
767	108 103 6 28
768	3 86 178
769	140 105 270 86
770	3 172 178 221
771	133 135 164
772	73 169 165
773	212 141 149 257
774	108 74 144 259
775	148 85 255
776	191
777	80
778	111 231
779	162
780	99 224 73
781	158
782	140
783	115
784	141
785	71
786	211
787	16 71
788	166 39
789	188
790	210
791	71 74
792	23 141 257
793	52
794	32 9 270 98
795	133 135 19 73
796	144 169 178
797	135 235 111 258
798	49 177 70
799	19 175 153 219
800	191 246 184 199
801	108 19 144 159
802	9
803	19 199 144
804	225 111 83
805	166 46
806	168
807	195
808	74 126 12
809	182
810	85
811	124 138
812	70 86
813	6
814	74
815	105
816	132
817	3
818	116 144 214
819	165 177 9
820	207
821	98 28 138
822	74 231
823	55 64 52 144
824	130
825	47 84
826	33 172 115 56
827	229 33 205
828	147 266
829	194 202
830	218 119 63 214
831	33 8 266 192
832	16 72
833	40 179
834	220 59 55 120
835	42 107 83
836	109 29 30 211
837	172 10 61
838	202
839	107 261 270 83
840	124 242
841	103 101
842	91
843	71 82 3 125
844	56
845	126 58 9
846	114 78 3
847	108 109 74 153 56
848	116 114 179
849	66 4 190
850	10 154 26
851	186 232
852	133 5 95
853	1
854	73 165 33 266
855	191 114 71 125
856	66 270 85 65
857	107 230 232
858	243 1 2
859	66 15 161 228
860	120 103 95 228
861	22 255
862	8 223 183 103
863	55 171
864	169 5 33 115
865	48 50 103
866	123 124 49
867	107 83 63 127
868	33 165 220 5
869	71 125 55 12
870	133 56 137 5
871	130 241
872	120 203 186 145
873	62 63 3
874	58 266 93
875	237 22 145
876	70 60 139 103
877	61
878	6 74 172
879	70 108 144 257
880	108 175 137
881	183 156 78 128
882	62 180 144 11
883	173 62
884	102 157
885	240 259
886	191
887	13 194 249
888	101 172
889	136 135
890	52
891	138 66 184
892	196
893	94 137
894	212
895	67
896	230
897	20
898	156
899	135
900	43
901	5 135
902	16
903	47 240
904	147
905	194
906	94
907	191
908	191
909	244 145 54 120 162
910	211
911	45 236
912	208
913	112
914	82
915	129 240 47
916	124 66
917	191 111
918	97 20
919	64 220
920	235 92
921	245 6
922	230
923	202 160
924	95 120
925	205 138 132 124
926	101 260 134 75
927	216 226 125
928	203 126 158
929	191 118 163
930	98 178
931	164 144 85 28
932	193 258 85
933	99 90
934	150 73 125
935	36 1 235 259
936	19 111 204 192
937	99 73 101 260 26
938	10
939	60 2 39
940	164 227
941	207 270 129
942	85 71
943	149 246 103 70
944	177
945	108 144 126 152
946	70 32 204 135
947	166 70 148 232
948	124 19 175 221
949	236
950	130 150 73
951	74 173
952	166 163 173 220
953	161 19
954	149 144 90
955	103 126 222 259
956	49 32 130 211
957	116 214 144 63
958	116 144
959	133 181 219 216
960	38 9 3 278
961	172 162 3 37
962	116 74 71 125
963	125
964	134 127 3 28
965	89 103 3 260 63
966	236
967	49 90 108 144
968	196 74 214 155 231
969	204 216
970	93 58
971	48
972	125 186
973	130
974	71
975	214
976	176
977	17
978	124 123
979	169
980	88
981	214 261 277
982	37 6
983	71
984	46
985	109
986	22
987	150
988	46 193
989	159
990	46
991	138 124 129
992	12
993	193
994	99 173
995	177 266 33
996	236 144 124 235
997	103 165 9
998	222 153 259 257
999	70 202 260 56
1000	99 73
1001	234 126
1002	184 74 6 133
1003	143 105 160
1004	117
1005	28 74 144 219
1006	19 144 232 116
1007	184 74 9 133
1008	216 133 11
1009	133 135 191 56
1010	126 181
1011	108 74 196 144
1012	196 51 219 108 187
1013	236
1014	175 138 19
1015	108 74 129 15
1016	21 188 255 271
1017	203 168 28
1018	55
1019	36
1020	145 271
1021	134
1022	125 12
1023	138
1024	45
1025	138 124
1026	125 162
1027	219
1028	236
1029	198
1030	54
1031	125
1032	112 208
1033	113
1034	104 236
1035	137 190 236 118
1036	71
1037	236
1038	63
1039	19 164
1040	36 52
1041	36 63 207
1042	207
1043	236 46 261
1044	23
1045	46
1046	248
1047	103
1048	204
1049	16
1050	20 1 217 247
1051	5 95
1052	116 69
1053	71 125 55 152
1054	106 99 51 273
1055	186 224
1056	86
1057	228 144
1058	125 71
1059	240
1060	1
1061	62 37 60 43
1062	251 116 51
1063	251 116 51
1064	49 153 154 233 252
1065	252 144 150 11
1066	252 258 186
1067	252 32 254
1068	252 131 172 116
1069	252 255 153 90
1070	252 150 164 226
1071	252 176 172 63
1072	252 150 226 32
1073	252 32 255
1074	252 149 214 172
1075	252 130 144 105
1076	252 21 226 255
1077	252 85 70 188
1078	252 108
1079	252 164 226 108
1080	252 32 226 153
1081	252 253 250 152
1082	252 144 126 153
1083	252 63 131 74
1084	252 32 226 63
1085	252 150 226
1086	252 21 140 74
1087	252 108 226
1088	252 108 226 221
1089	252 150 70
1090	252 173 19 63
1091	252 138 256 98
1092	252 144 255
1093	252 108 226 146
1094	252 172 222 232
1095	252 108 245 226 231
1096	252 185 74 125
1097	252 254 192
1098	252 149 32 150
1099	252 120 131
1100	252 19 118 144
1101	252 226 181
1102	252 181 108
1103	252 163 19 155
1104	252 108 144 246
1105	252 32 150 263
1106	252 246 63
1107	252 32 74 255
1108	252 190
1109	252 254 74 142
1110	252 144
1111	252 98 144 192
1112	252 177 146
1113	252 172 204 19
1114	252 163 98 255
1115	252 255 256 153 119
1116	252 74 108 137
1117	252 255 185
1118	252 98 73 11
1119	252 139 131 74
1120	252 226 144 150
1121	252 98 21 144
1122	252 253 150 246
1123	252 172 144
1124	252 32 250 63
1125	252 63 49 146
1126	252 36 144 226
1127	252 120 226 118
1128	252 144 98
1129	252 69 256 255
1130	252 108 32 221
1131	252 74
1132	252 11 144 256 226
1133	252 74 144
1134	252 246 255 150
1135	252 19 118 155 197
1136	252 150 74 254
1137	252 226 181
1138	252 164 255 256 205
1139	252 164 120 199
1140	252 112 250
1141	252 131 231 120
1142	252 32 74
1143	252 144 246 19
1144	252 150 11
1145	252 144 143
1146	252 246 19 150
1147	252 155 74
1148	252 150 21 98
1149	252 32 254 222
1150	252 126
1151	252 205 259
1152	252 108 19 90
1153	252 74 108 172
1154	252 69 150 137
1155	252 149 185 255
1156	252 126 256 173
1157	252 177 144 74
1158	252 153 108
1159	252 181 98
1160	252 144 86 143
1161	252 74 214
1162	252 118 148
1163	252 150 74
1164	252 256 144 221 172
1165	252 19 155 116
1166	252 130 21
1167	252 32 221 74
1168	252 246 256 258
1169	252 246 144 168
1170	252 185 85
1171	252 138 104
1172	252 74 108
1173	252 246 255 257
1174	252 11 209
1175	252 108 74 49
1176	252 185 255 172
1177	252 146 118 256 19
1178	252 32 74
1179	252 11 108
1180	252 70 195 85
1181	252 144 74 32
1182	252 144 254
1183	252 144 63
1184	252 108 144 148
1185	252 74 153
1186	252 258 186
1187	252 253 108
1188	252 246 205 166
1189	252 126 108 256
1190	252 263 150
1191	252 164 256 140
1192	252 150 74
1193	252 98 74 263
1194	252 120 150 151
1195	252 74 256 255 32
1196	252 98 108 11
1197	252 185 118 85
1198	252 263 153
1199	252 253 38 11
1200	252 138 101
1201	252 131 74 155
1202	252 74 153 144
1203	252 131 256 212
1204	252 153 144 74
1205	252 11 144 151
1206	252 98 148
1207	252 150 98 112
1208	252 226 149 120
1209	252 108 226 21
1210	252 108 74 11
1211	252 126 69
1212	252 32 155 246
1213	252 104 63 153
1214	252 21 226 144
1215	252 144
1216	252 144 11 151
1217	252 226 119
1218	252 19 197
1219	252 164 74 137
1220	252 137 246 86
1221	252 108 163 172
1222	252 32 21 74
1223	252 149 164 140
1224	252 214
1225	252 118 101 11
1226	252 250 245 19
1227	252 262 63
1228	252 246 144
1229	252 108 254
1230	252 32 130
1231	252 246 143 172
1232	252 32 19 155
1233	252
1234	252 69 226 263
1235	252 32 150 137
1236	252 108 185 74
1237	252 163 148
1238	252 169
1239	252 138
1240	252 130 188 153
1241	252 126 69
1242	252 172 192
1243	252 153 151
1244	252 101 186 85
1245	252 214 63 74
1246	252 226 144 118
1247	252 98 263
1248	252 163 144 256
1249	252 32 263
1250	252 150 120
1251	252 246 19 175
1252	252 108 74 90
1253	252 221 32 118
1254	252 74 181 155
1255	252 226 144
1256	252 226 144
1257	252 172 256 119 181
1258	252 19 255 85 175
1259	252 108 74
1260	252 108 163 226
1261	252 256 70
1262	252 144 192
1263	252 19 69 197
1264	252 108 226
1265	252 148 101
1266	252 155 153 263
1267	252 74 263 120
1268	252 116 118 153
1269	252 98 86 148
1270	252 150 56
1271	252 172 19 236
1272	252 150
1273	252 101 186 119
1274	252 172 148
1275	252 120 63 269
1276	252 164 98
1277	252 222 118 98
1278	252 69 155 263
1279	252 74 246 108
1280	252 172 32
1281	252 150 21 19 263
1282	252 138 226
1283	252 150 74 185
1284	252 98 150 263 163
1285	252 19 69 188
1286	252 108 150 263
1287	252 144
1288	252 98
1289	252 32 126 256
1290	252 130 120 131
1291	252 74 263 151
1292	252 246 226 155
1293	252 138 69 263 215
1294	252 185 269
1295	252 163 69 32
1296	252 74 118 155
1297	252 74 108 118
1298	252 98 150 153
1299	252 69 119
1300	252 155 74 246
1301	252 185 258
1302	252 226 108 263
1303	252 226 155 255
1304	252 263 150 98
1305	252 98 108 153
1306	252 163 19 263
1307	252 150 188
1308	252 108 163 19
1309	252 150 69 74
1310	252 21 144 197
1311	252 263 19 98
1312	252 90 145 256
1313	252 263 150 19
1314	252 74 263 69
1315	252 226 155 22
1316	252 98 150 263
1317	252 263 150 155 19
1318	252 254 263
1319	252 19 263
1320	252 32 226 150
1321	252 130 263 74
1322	252 138 185 263
1323	252 74
1324	252 155 263 74
1325	252 263 155 138
1326	252 138 98 263
1327	252 105 144
1328	252 253 153
1329	252 144 74 197
1330	252 255 184 263
1331	252 32 74 263
1332	252 172 69
1333	252 205 263
1334	252 138 263 151
1335	252 150 263 19 69
1336	252 21 98 263
1337	252 108 74 118
1338	165
1339	164 260 252 137 188
1340	254 252 132
1341	164 252
1342	28 52
1343	109 211 257 57
1344	85 38 56
1345	148 252 151 172
1346	204
1347	25 35 76
1348	138 252 126
1349	98 177 144 252
1350	137 28 260 141 218
1351	252 254 144
1352	172 165
1353	32 185 63 252
1354	125 51 55 260 3
1355	49 116 48
1356	98 138 252 263
1357	32 191 278 147
1358	222 185 252
1359	205 176 259 222
1360	171 115 242
1361	98 255 252 119
1362	260 21 133
1363	260 95 173
1364	260 129 219 69
1365	260 12 93 58 237
1366	260 257 192 79 125
1367	47 87
1368	71 68 218 258
1369	217
1370	210 71
1371	11 155 252 74
1372	252 182 63 247
1373	253 252
1374	49 51
1375	252 258 36 148
1376	125 259 252
1377	151
1378	252 137 144 150
1379	126
1380	226
1381	32
1382	173
1383	252 255 6
1384	252 130 254
1385	252 126 153
1386	252 153 98
1387	116 252 146
1388	252 21 150 19
1389	252 144 86 172
1390	163
1391	63 190
1392	205
1393	209
1394	209
1395	69
1396	221
1397	138
1398	172
1399	264
1400	63
1401	172
1402	209
1403	232
1404	144
1405	108
1406	63
1407	125 56
1408	151
1409	221
1410	120
1411	120
1412	130 120 149
1413	138
1414	63
1415	222
1416	74
1417	151
1418	138
1419	118
1420	232
1421	63
1422	69
1423	224
1424	86
1425	90
1426	125 3
1427	138
1428	147
1429	138
1430	120 172 74
1431	265
1432	20
1433	137 73
1434	137
1435	181
1436	70
1437	74
1438	86
1439	218
1440	90 246 51
1441	9
1442	62 212 64
1443	150 21 71
1444	67 193 62
1445	100 269
1446	16 62
1447	257 91 209
1448	210
1449	257
1450	16
1451	194 202 195
1452	61 83 179 208
1453	216 95 11
1454	265 86
1455	202
1456	240 32
1457	111 40 114 118
1458	218
1459	39 21 195
1460	47 238 168 87
1461	172 31 51 125
1462	50 192
1463	127 142
1464	220 101 93 58
1465	258 245
1466	237 185 268 61
1467	198 266
1468	48 116 211
1469	204 275 236 19
1470	226 51 151 120
1471	271
1472	71 218
1473	237 92 160
1474	55
1475	135
1476	191
1477	120 57 109 257
1478	86
1479	19 192 191
1480	154 257 48
1481	90 111
1482	225 259
1483	78 128 156 168
1484	137 165 5 51
1485	76
1486	261
1487	210 86
1488	60 39 37 38 144
1489	169 165 220
1490	119 204
1491	108 234 98 154
1492	258 32 98 3
1493	70 143 178
1494	139 63
1495	172 146 167
1496	74 259 132
1497	258 161
1498	70 259 205
1499	172 206 149
1500	166
1501	135 138
1502	139
1503	224 190 73
1504	204 19 273
1505	148 173 3
1506	19 111 137 204
1507	208
1508	193 120 234
1509	108 176 49
1510	212 148 191 175 14
1511	150 153 191
1512	184 101
1513	259
1514	38 164
1515	39 259 2
1516	257 43
1517	80 88 77 186
1518	120
1519	166
1520	177
1521	269
1522	269
1523	74
1524	212
1525	212
1526	6
1527	172
1528	178 62
1529	49 71
1530	107 180
1531	213
1532	9
1533	111
1534	114
1535	218
1536	43
1537	271
1538	71 9
1539	213 41
1540	169 3
1541	204
1542	116 180 101 64
1543	74 51 149
1544	99 211
1545	222 65 171
1546	63 125
1547	119 273 32
1548	12 86
1549	12
1550	19 14 204
1551	172 116 118
1552	125
1553	49
1554	90
1555	138
1556	98
1557	218
1558	47 184
1559	125 132
1560	165 280
1561	156
1562	269
1563	74 138 124 150
1564	255
1565	135
1566	257
1567	118 28 74 51
1568	132
1569	6
1570	28
1571	163
1572	266
1573	274 5 33
1574	235 137 152 99
1575	46
1576	165
1577	46
1578	209
1579	271
1580	72
1581	105
1582	209
1583	125 96
1584	30 29
1585	125
1586	233
1587	165 52 255
1588	277
1589	104 77
1590	71
1591	225
1592	137
1593	124 37
1594	138
1595	171
1596	173
1597	121
1598	138 126
1599	250
1600	111 37
1601	25 258 202 195
1602	59 58
1603	169
1604	9
1605	220
1606	1
1607	87
1608	162
1609	120
1610	253
1611	191
1612	71 55 62 129
1613	129
1614	102
1615	5
1616	135
1617	101
1618	43
1619	150
1620	81
1621	121
1622	68
1623	236
1624	212
1625	43 268
1626	216
1627	74
1628	161
1629	120
1630	20
1631	224
1632	192
1633	138
1634	192
1635	167
