Course	Room	Teacher	Time	Students
53	DAL119	47	7	45 83 122 138 198 205 271 312 338 388 452 619 709 758 820 875 886 902 925 934 1088 1147 1336 1350 1356 1374 1477 1678 
54	PK338	48	15	46 390 688 1300 1389 
55	PK243	49	1	3 49 115 134 166 194 217 218 248 259 335 361 437 475 539 548 555 597 618 674 676 687 691 710 714 716 736 740 747 805 816 818 833 834 836 837 868 880 902 933 1012 1142 1143 1146 1150 1258 1262 1270 1276 1313 1314 1340 1341 1344 1349 1351 1521 1554 1622 
56	CARP21	50	16	49 206 270 284 530 649 792 993 
57	PK338	7	5	20 49 50 112 113 126 206 298 375 407 430 538 671 753 865 1089 1124 1165 1214 1238 1244 1247 1262 1466 1481 
58	DAL119	33	15	51 80 174 182 246 370 382 602 655 785 862 970 1004 1095 1400 1479 1584 1634 
59	DAL25	51	4	51 1476 1584 
60	TAYF	52	9	51 256 439 532 573 999 1346 1468 1502 1513 1622 1687 
61	TAYF	53	8	51 79 151 665 849 1076 1134 1211 1346 1402 1479 1507 1594 
62	TAYF	19	5	54 62 68 82 484 491 568 577 630 637 646 942 1024 1368 1407 
63	TH224	54	5	27 55 56 183 401 415 595 663 773 961 970 1180 1618 1678 
64	DAL25	51	1	57 613 658 899 1455 1569 1607 
65	PK338	7	2	46 199 252 299 342 383 386 440 443 447 454 573 616 714 800 817 872 1021 1062 1085 1096 1139 1198 1209 1213 1301 1310 1316 1430 1432 1463 1498 1524 1578 1586 
66	PK20	55	2	30 47 55 57 100 113 165 179 286 397 406 426 554 569 629 733 742 763 796 917 945 1081 1086 1090 1220 1222 1239 1268 1292 1473 
67	TH224	56	11	58 161 183 690 740 1172 1268 1577 
68	PK243	15	10	11 59 443 445 473 793 805 830 1003 1097 1100 
69	DAL300	57	11	254 273 455 671 684 919 1396 1497 1608 
70	TH111	58	5	60 135 149 391 562 931 980 1229 1271 1288 1290 1291 1317 1475 
71	CARP21	16	11	5 23 67 152 157 162 432 489 495 578 601 1026 1042 1467 
72	DAL119	5	4	68 77 80 83 129 172 207 208 222 235 236 247 257 289 389 589 590 706 862 881 891 929 953 963 966 970 1096 1100 1248 1269 1296 1608 
73	TH224	59	2	69 214 317 574 628 636 654 694 731 758 759 987 1028 1221 1236 1279 1372 1451 1466 1670 
74	PK20	11	6	8 70 123 164 185 217 228 290 429 523 533 673 701 747 769 815 857 893 923 954 1116 1553 
75	TH111	60	13	71 107 266 268 861 
76	TH110	60	6	21 71 72 84 105 257 261 285 341 719 777 791 801 911 932 1006 1113 1148 1218 1374 1414 1442 1460 1464 1465 1524 1547 1630 
77	PK338	44	8	72 195 228 251 276 331 349 447 840 882 902 971 1094 1215 1548 1550 
78	DAL119	61	13	73 134 146 431 537 650 661 695 696 766 804 809 859 867 961 1274 1397 1410 1461 1541 1574 1584 
79	TH111	10	14	73 393 1145 1199 
80	TAYF	62	3	136 277 319 419 458 655 663 768 943 985 1046 1105 1388 1421 1452 1609 1642 
81	TAYF	63	13	74 78 263 419 856 960 988 1569 
82	PK25	15	15	76 425 483 485 625 807 930 940 1032 1075 1083 1176 1204 
83	DAL300	32	15	77 107 236 336 377 740 787 1125 1311 1504 
84	DAL119	17	9	77 84 133 195 206 255 297 307 331 337 357 377 428 537 575 630 736 887 906 1049 1082 1125 1149 1190 1194 1606 
85	EHI	64	6	80 475 501 782 787 849 1038 1096 1681 
86	TAYSEM	56	1	25 75 81 394 766 910 
87	CARP21	56	14	81 459 544 667 732 781 804 1000 1345 
88	PK20	15	3	82 100 192 212 219 286 288 405 523 533 656 780 782 872 893 934 1090 1115 1121 1267 1318 1474 1495 1498 1589 
89	TH110	65	12	84 192 312 348 388 495 509 587 598 599 658 672 825 1303 1355 1454 1679 
90	PK243	66	2	9 23 56 84 114 132 153 173 200 227 249 259 295 352 389 402 474 572 589 670 671 723 753 786 795 886 891 937 998 1000 1064 1092 1101 1119 1144 1147 1183 1193 1206 1237 1263 1298 1299 1422 1447 1484 1520 1525 1542 1555 1575 1592 1596 1608 1669 1694 
91	DAL25	67	6	85 88 163 721 
92	PK338	68	4	86 169 186 246 270 313 333 334 336 345 380 384 428 465 472 687 802 836 880 990 1017 1063 1094 1245 1305 1314 1447 1492 
93	TH110	65	7	21 87 105 107 265 268 332 369 379 383 436 559 575 689 731 997 1017 1029 1048 1080 1083 1331 1458 1527 1540 1653 1666 
94	TAYF	69	10	89 250 613 745 829 906 1526 1530 1539 1631 1659 
95	GOB	70	5	371 1073 1436 
96	TH110	67	4	91 143 154 166 240 253 259 260 269 271 412 573 580 653 668 792 810 928 938 992 1018 1173 1247 1300 1373 1413 1546 1564 1605 
97	TH110	71	10	85 88 91 158 181 593 627 669 859 979 980 1036 1103 1205 1278 1283 1284 1319 1550 
98	TAYF	72	15	98 118 1085 1581 
99	CARP21	73	9	100 171 423 426 569 697 758 771 917 941 944 1050 1189 1222 1239 1395 1614 
100	PK338	74	7	101 137 157 373 463 560 585 680 757 872 982 993 1077 1220 1339 1511 1650 
101	TAYD	75	7	102 173 572 1006 1103 
102	DAL119	17	5	86 103 187 212 234 237 292 310 339 376 439 452 502 585 603 661 710 808 858 1047 1082 1143 1208 1274 1308 1342 1417 1440 1450 
103	TH224	76	3	106 299 402 729 870 972 1016 1099 1269 1311 1334 1525 1536 
104	TAYF	13	1	106 254 277 521 581 663 719 1030 1044 1061 1067 1092 1289 1400 1433 1514 1642 1693 
105	TH111	60	12	107 268 522 861 1299 1472 
106	DAL300	25	12	108 174 235 740 767 854 891 963 1183 1248 1433 
107	TH104	43	1	109 337 348 353 542 612 621 741 905 987 1014 1326 1474 1478 1532 
108	TH104	77	3	12 109 330 448 615 864 935 1026 1144 1233 1313 1478 1700 
109	TH104	78	10	109 553 1180 
110	TAYG	79	8	110 
111	TAYF	29	14	53 111 119 188 190 799 
112	EHI	80	2	112 150 152 229 557 926 996 1378 1509 1616 
113	TH111	81	4	112 135 352 487 498 867 960 994 1136 1410 1423 1426 1452 1630 1658 
114	PK338	68	9	113 146 560 633 757 802 1077 1207 1549 1625 1633 1657 
115	TH104	82	2	308 314 332 614 805 961 1125 1344 1510 1527 1593 
116	PK25	83	16	79 110 114 163 169 529 531 752 968 1242 1529 1592 1604 
117	PK25	84	10	114 130 264 269 414 518 528 672 707 765 772 865 975 989 1084 1118 1301 1304 1445 
118	TAYE	85	2	115 279 297 315 345 518 843 847 1029 1355 
119	PK278	86	2	117 177 178 220 453 794 797 852 1217 1246 
120	PK278	87	1	124 160 177 178 453 794 797 852 1217 1246 
121	PK20	55	1	117 162 192 199 219 252 273 274 275 295 299 304 307 308 310 338 339 343 356 365 386 435 442 454 455 467 472 502 506 515 530 534 535 536 547 549 619 653 680 697 711 713 715 721 733 749 812 817 819 820 830 832 991 1017 1019 1099 1116 1139 1141 1151 1152 1212 1220 1272 1277 1302 1309 1312 1316 1347 1373 1476 1487 1515 1531 1579 
122	TH224	56	13	118 497 510 564 658 1197 
123	PK20	87	11	120 396 692 
124	PK20	88	8	32 122 134 147 427 505 511 514 564 809 986 1171 1241 
125	TH110	89	1	141 163 200 260 301 327 342 344 352 354 360 362 385 388 443 456 460 525 541 544 550 600 603 609 660 667 755 803 821 831 846 1013 1022 1154 1156 1158 1175 1240 1275 1293 1300 1305 1387 1401 1408 1436 1483 1533 1566 1629 1636 
126	TH111	42	6	126 244 274 302 318 416 471 537 613 749 828 929 979 1212 1698 
127	PK338	90	1	127 175 197 211 281 305 329 347 355 358 383 469 508 565 602 615 688 689 735 793 838 855 883 921 950 1016 1018 1048 1089 1098 1106 1187 1214 1226 1247 1348 1350 1395 1429 1530 1582 1583 1595 1628 1646 
128	PK25	91	2	128 145 189 216 233 245 272 276 298 301 305 311 316 320 340 341 350 353 355 358 367 369 377 399 455 461 495 505 526 550 571 626 641 643 664 666 677 703 756 808 814 884 895 899 968 971 972 979 991 1013 1015 1018 1048 1066 1088 1116 1117 1122 1154 1176 1253 1315 1328 1329 1332 1336 1343 1349 1350 1425 1496 1512 1523 1533 1545 1587 1614 1623 1656 
129	DAL300	34	4	128 198 287 463 851 887 955 1266 1274 1311 1398 
130	PK25	92	3	8 76 129 138 161 162 164 165 199 228 233 252 275 290 294 300 307 336 338 343 364 376 382 386 467 535 536 548 549 620 625 701 735 742 747 809 815 819 830 967 1010 1012 1017 1024 1032 1045 1093 1116 1152 1216 1264 1276 1306 1335 1336 1341 1343 1410 1476 1482 1487 1497 1515 1531 1548 1553 
131	DAL119	93	11	77 129 146 250 258 446 555 588 663 723 829 945 969 1187 1190 1194 1218 1274 1306 1459 1486 1569 1678 
132	TH111	94	2	3 130 191 203 277 288 336 339 811 830 920 1138 1141 1240 1603 1641 1664 
133	TH110	95	3	131 135 145 154 168 209 232 259 267 269 312 325 528 531 566 593 594 597 602 659 660 669 672 681 723 788 878 898 904 979 980 989 1103 1109 1118 1170 1260 1284 1301 1392 1393 1493 1558 1593 
134	TH111	96	15	132 450 1080 1466 
135	TAYG	59	6	438 513 
136	TH224	61	6	132 334 359 612 618 881 973 1123 1244 1265 1312 1576 1604 
137	TAYF	97	11	103 133 187 255 415 722 856 960 963 1049 1438 
138	TH110	67	14	135 145 158 433 448 567 659 1069 1076 1166 1186 1202 1245 1550 
139	TAYD	72	17	136 558 624 
140	PK338	39	12	122 137 157 460 670 1099 1219 1331 
141	TH110	98	5	141 144 238 260 327 328 450 509 510 583 600 667 746 761 775 791 803 920 928 959 964 976 977 1000 1130 1175 1200 1293 1429 1628 1639 
142	TAYD	99	4	146 519 642 1074 1078 1219 1290 1473 
143	EHII	100	1	27 148 150 313 407 422 483 513 572 639 959 1206 1256 1464 1627 
144	TH110	101	2	149 167 176 225 248 256 263 264 344 347 368 371 388 414 436 469 545 547 596 615 667 668 713 722 737 823 835 883 914 1020 1114 1123 1190 1254 1276 1333 1352 1358 1419 1437 1455 1502 1517 1647 
145	TAYE	102	3	155 552 637 647 813 1419 1509 
146	TAYE	103	5	155 172 445 527 647 728 
147	TH110	104	16	6 20 61 73 159 266 478 563 1002 1202 1624 1640 
148	PK278	105	3	160 178 220 453 794 797 852 983 1217 1246 
149	DAL6	106	1	164 253 610 682 784 884 885 1209 1327 1329 1485 
150	TH111	107	1	131 167 193 212 231 235 242 250 264 272 292 331 604 606 616 671 975 1032 1082 1118 1244 1252 1254 1343 1482 1495 1518 
151	DAL119	108	2	119 156 231 258 291 292 294 310 392 395 407 420 468 517 555 588 715 718 833 850 922 923 933 965 973 1025 1146 1181 1238 1244 1261 1341 1361 1406 1420 1474 1494 1515 1518 1613 
152	TH104	109	14	168 1489 
153	PK25	27	8	96 99 169 180 218 410 412 414 487 492 512 672 676 700 707 718 731 768 779 975 1063 1084 1102 1117 1118 1182 1249 1301 1529 1604 
154	TAYE	102	6	172 220 1325 
155	CARP21	110	15	173 368 378 617 689 739 966 1089 1330 
156	PK243	111	11	147 174 196 475 634 754 961 1037 1097 
157	DAL25	51	5	174 696 881 1169 1433 
158	DAL300	79	16	154 172 176 291 390 565 661 1295 1373 1574 
159	DAL300	112	2	234 238 262 293 378 519 567 640 717 882 928 1108 1294 1386 1585 
160	TH110	71	8	131 189 245 302 329 360 582 597 608 867 894 1056 1113 1170 1219 1350 1423 1496 1508 1513 1603 1669 
161	PK25	113	14	181 245 298 305 316 515 666 677 814 958 991 1086 1485 1529 
162	PK338	114	17	186 205 883 1199 
163	TAYF	62	2	188 208 236 282 380 480 521 682 858 865 885 929 934 956 1079 1250 
164	TAYF	52	12	189 199 233 342 370 668 726 1122 1578 
165	TH110	40	17	105 191 213 306 314 332 370 441 531 589 1140 1527 
166	PK243	115	15	115 189 193 228 691 955 1303 1588 
167	TH104	38	4	194 783 1117 1397 1498 1562 1594 
168	TH104	78	11	864 1080 
169	TH224	116	1	128 213 236 296 315 316 518 532 574 617 620 670 679 767 815 827 871 911 935 947 1203 1253 1264 1335 1359 1412 1536 1601 1695 
170	TH102	96	2	197 801 1019 1554 
171	TAYG	109	9	200 1639 
172	TAYSEM	117	2	230 679 686 816 
173	TH102	59	1	201 276 611 1140 
174	EHI	118	5	202 314 499 526 542 1020 1221 1343 1377 
175	PK25	91	4	165 203 241 300 304 306 321 323 329 354 360 362 363 373 375 378 381 440 456 467 473 534 536 548 586 607 611 614 620 679 716 728 756 819 842 844 869 872 882 893 894 902 904 930 967 1012 1043 1114 1126 1135 1141 1258 1260 1334 1337 1340 1411 1439 1516 1517 1524 1531 1552 1602 1621 
176	PK243	119	4	283 301 328 346 358 367 369 377 382 509 526 600 804 1013 1016 1073 1176 1265 
177	TH111	120	8	208 344 348 359 960 1011 1096 1146 1255 1345 1437 1490 
178	TH110	45	15	196 209 239 312 334 383 384 476 501 1002 1154 1341 1521 
179	DAL300	79	5	230 243 288 523 745 747 793 868 998 1088 1216 1254 1499 1504 1523 1585 
180	TH111	58	3	49 254 257 283 357 399 521 603 1049 1079 1250 1275 1422 
181	TH224	54	14	20 214 662 695 773 957 965 
182	PK25	121	9	161 215 299 318 324 551 608 732 910 948 986 1001 1074 1093 1122 1143 1279 1342 1354 1396 1518 1525 1635 
183	GOB	122	1	145 216 282 294 320 489 564 601 684 686 814 896 904 1090 1191 1304 1437 1452 1469 1505 1620 1648 1697 
184	PK243	123	7	86 133 187 219 221 517 592 702 787 1179 1252 1380 1421 1471 1500 
185	EHI	124	1	102 170 222 474 675 750 753 862 953 966 1121 1173 
186	DAL6	106	2	351 456 516 591 735 803 837 
187	TAYD	39	9	234 565 851 1210 1473 
188	PK25	125	7	126 239 292 335 341 344 348 449 470 476 501 514 704 741 754 756 860 1014 1035 1155 1159 1208 1270 1349 1353 1417 1439 1495 1499 1524 1649 1703 
189	TH224	21	7	153 195 244 587 605 606 690 705 825 1309 1316 1351 1516 
190	TAYD	39	3	243 246 352 560 862 965 1091 
191	EHII	126	4	849 1112 1312 
192	DAL300	99	3	249 250 367 567 587 661 774 1089 1185 1295 1339 1443 1444 1544 1573 1578 1585 
193	PK338	127	6	251 276 326 346 349 466 511 682 703 757 822 905 1056 1060 1094 1126 1133 1209 1363 1600 1632 
194	DAL119	128	14	8 213 252 285 313 350 364 369 375 455 457 596 678 831 833 1124 1310 1333 1337 
195	DAL25	129	2	535 688 900 1084 1094 1248 1490 
196	TAYF	97	4	237 258 263 415 439 808 856 858 969 988 1049 1082 1240 1306 
197	TAYD	112	5	249 262 608 640 642 790 913 1031 
198	TH104	98	16	265 
199	TH116	56	2	265 1204 
200	TAYF	36	6	268 337 363 367 371 381 387 474 545 600 620 687 887 1015 1313 1528 1568 
201	GOB	130	8	106 270 686 
202	TAYG	48	2	224 285 484 529 776 798 1113 1365 
203	DAL25	71	15	287 
204	TAYD	114	6	291 366 452 567 1219 1399 1428 
205	PK243	61	12	152 302 525 624 1079 1083 1141 1413 1522 
206	DAL119	131	1	30 125 204 271 298 345 357 473 596 903 917 1010 1011 1084 1114 1147 1148 1153 1250 1260 1336 1345 1499 1517 1603 1615 1617 
207	GOB	132	2	88 309 653 699 1207 1528 
208	DAL119	63	8	313 327 415 428 462 540 541 628 715 734 824 843 851 918 1008 1080 1153 1177 1202 1208 1232 1323 1424 1506 1517 1551 1557 1571 1651 
209	CARP21	133	17	328 450 509 707 744 746 1175 1628 
210	TAYD	109	1	229 379 441 451 519 526 592 727 1015 1242 1308 1403 1563 
211	CARP21	73	8	347 366 434 530 592 643 720 801 848 852 876 1009 1213 1272 1371 1435 1459 1463 1488 1530 1534 1547 
212	PK243	134	8	220 272 280 350 353 598 690 813 865 884 972 974 1216 1297 
213	PK243	135	17	280 353 598 690 785 974 1297 
214	TH110	6	13	320 362 462 548 607 700 874 1129 1158 1298 1323 1369 1544 1629 1675 1683 
215	DAL300	7	17	373 382 706 831 994 1078 1501 1659 1684 
216	TAYG	110	3	198 381 512 805 975 1256 
217	GOB	136	9	389 952 1193 
218	DAL212A	137	1	48 640 774 775 789 790 915 920 1031 1076 1186 1361 1386 1572 1573 1669 1671 1673 
219	PK338	90	14	398 413 1167 1192 1201 1368 1448 
220	TAYF	21	17	122 151 400 695 1382 
221	TAYD	138	14	401 780 812 
222	DAL25	95	7	412 760 1196 1205 
223	BYC127	139	1	414 654 705 746 751 873 996 1115 1243 1295 1559 1672 
224	DAL300	137	6	55 57 152 242 277 419 433 644 700 878 886 1220 1476 1574 1591 1598 1642 
225	GOB	122	13	422 
226	PK25	121	11	11 59 76 425 440 477 498 581 625 1032 1043 1062 1075 1083 1104 1204 1416 1478 1556 
227	DAL25	78	8	429 677 821 
228	TAYD	111	10	437 781 1179 1478 1650 
229	TH104	77	12	437 553 1243 
230	TAYD	109	11	441 643 1365 1489 1668 
231	TAYE	103	1	82 121 279 552 656 728 851 926 1045 1318 1368 
232	TAYD	79	12	447 1001 1345 1525 1565 
233	PK25	140	12	385 471 535 537 604 613 616 737 766 829 834 951 1010 1147 1153 1208 1223 1327 1410 
234	CARP21	10	13	353 522 575 612 680 713 737 895 1127 1132 1275 1335 
235	PK20	141	9	25 54 75 138 427 477 483 498 505 511 514 520 1416 
236	PK354	142	1	479 925 1680 
237	PK243	143	9	280 396 479 699 813 855 879 884 939 1203 1287 1390 1391 1394 1427 
238	DAL25	13	9	480 1200 1623 
239	PK259	140	1	485 1104 
240	TH224	89	16	497 583 658 744 778 1166 
241	TH104	38	15	507 1230 
242	TAYD	72	13	200 1085 1454 
243	GOB	122	6	434 1185 1469 
244	TH224	96	10	201 574 665 694 726 987 1059 1279 1451 
245	TH224	144	15	431 525 752 781 1429 1583 1659 
246	TAYE	145	7	527 728 1419 
247	TAYD	6	15	540 609 632 1227 
248	TH102	96	3	553 
249	PK243	134	13	570 738 1070 1108 1182 1203 1282 1690 1691 
250	TH224	46	17	577 739 1298 1299 1579 1654 
251	TH118	146	2	98 562 583 974 1303 1446 
252	EHII	41	5	598 712 1005 
253	TH224	95	12	191 204 238 333 602 810 904 1349 
254	EHI	80	7	623 648 912 1132 1184 1370 1444 1574 
255	TAYE	145	8	637 759 762 
256	PK338	74	16	633 641 642 1431 1457 
257	TH116	147	1	645 913 1169 
258	TAYG	51	10	646 
259	TH224	147	4	588 604 652 659 770 834 866 1047 1058 1072 1362 1440 1455 1470 1477 1542 
260	TAYD	148	8	681 708 973 1034 1162 1610 
261	PK338	127	13	72 683 1131 1215 1280 1560 1665 1667 
262	PK243	15	14	425 444 611 685 860 1014 1026 1075 1405 
263	CARP13	76	2	
264	TAYE	103	4	197 857 1218 1464 1490 
265	TAYG	149	4	500 722 723 
266	TAYF	144	16	209 956 1073 1234 1461 
267	TH104	89	13	798 962 
268	TH111	120	7	241 744 839 845 994 1277 1291 1302 1317 1358 1630 
269	GOB	132	10	282 1191 
270	TH118	146	1	159 224 770 778 788 802 811 1303 
271	DAL25	99	13	784 1227 
272	TH104	144	17	870 1442 
273	DAL25	6	10	882 1454 1558 
274	GOB	122	14	888 
275	TAYG	4	7	906 909 969 
276	DAL300	69	9	92 419 761 775 791 873 920 959 964 976 977 1055 1130 1519 
277	TH111	81	9	
278	DAL25	48	14	918 1511 
279	TAYD	7	16	560 924 1238 
280	PK25	37	17	70 110 570 925 958 1084 1154 1376 1455 1529 1535 1599 1604 
281	GOB	132	3	32 644 1360 
282	TH116	58	4	964 985 
283	EHII	150	3	572 639 1006 1195 1537 1662 
284	CARP13	76	1	636 1028 1364 
285	PK259	88	2	1075 
286	EHII	151	2	821 888 1112 1503 
287	DAL25	95	11	836 1136 1367 
288	TAYD	152	2	363 379 597 619 905 975 1118 1499 
289	DAL25	6	3	721 760 1226 1228 1245 1409 
290	TH104	82	7	507 1078 1230 1673 1701 
291	TH118	153	4	272 989 1543 1577 1615 
292	TAYG	72	11	1415 
293	DAL2	154	1	118 447 1167 1440 1585 
294	GOB	122	12	757 1612 
295	TAYG	13	5	449 906 1046 1631 
296	TH116	39	5	965 
297	GOB	122	11	217 282 1469 
298	TAYG	146	12	1271 
299	GOB	155	7	248 422 899 1168 
300	TH111	146	16	589 673 1297 1647 
301	TH116	153	3	279 
302	EHII	129	6	1395 
303	TAYG	82	13	1573 
304	DAL25	24	12	623 1324 1590 
305	GOB	156	4	248 422 1191 
306	TAYG	33	14	
307	DAL25	44	16	1686 
