Course	Room	Teacher	Time	Students
169	2	116	25	128 197 213 236 296 315 316 343 518 532 574 617 620 670 679 749 767 815 816 827 864 871 911 935 947 1203 1253 1264 1335 1347 1359 1412 1536 1601 1695 
170	45	96	21	197 214 801 1019 1554 
171	34	109	9	1639 
172	45	117	22	200 230 679 686 816 
173	41	59	23	201 276 532 574 611 741 933 1014 1140 1695 
174	41	118	11	202 314 397 499 526 542 1020 1221 1308 1343 1377 
175	2	91	7	165 203 241 300 304 306 321 323 329 354 360 362 363 373 375 378 381 440 456 467 473 534 536 548 586 607 611 614 620 679 716 728 756 819 842 844 869 872 882 893 894 902 904 930 967 1012 1043 1114 1126 1135 1141 1258 1260 1334 1337 1340 1411 1439 1516 1517 1524 1531 1552 1602 1621 
176	2	119	45	203 283 301 306 328 346 358 363 367 369 373 375 377 382 440 473 509 526 600 611 804 1013 1016 1073 1176 1265 1337 
177	1	120	69	344 348 359 960 1011 1096 1146 1255 1345 1437 1490 
178	1	45	53	196 209 239 312 334 383 384 476 501 1002 1154 1341 1521 
179	1	79	17	230 243 288 523 745 747 793 868 923 998 1088 1216 1254 1499 1504 1523 1585 
180	1	58	18	49 210 254 257 275 283 357 399 467 521 603 605 1049 1079 1250 1275 1286 1422 
181	41	54	63	20 214 662 695 773 957 965 
182	2	121	59	161 215 299 318 324 551 608 732 910 948 986 1001 1074 1093 1122 1143 1279 1342 1354 1396 1518 1525 1635 
183	2	122	44	145 216 217 282 294 320 358 489 564 601 684 686 814 888 896 904 1090 1191 1304 1437 1452 1456 1469 1482 1505 1620 1648 1697 
184	1	123	39	86 133 187 219 221 517 592 702 787 1179 1252 1380 1421 1471 1500 
185	1	124	40	102 170 222 281 474 675 679 749 750 753 862 953 966 1121 1173 
186	41	106	24	224 300 351 456 516 591 711 735 803 837 
187	45	39	6	234 565 633 851 1210 1473 
188	2	125	28	126 239 292 335 341 344 348 392 449 470 476 501 514 704 741 754 756 860 1014 1035 1155 1159 1208 1270 1349 1353 1417 1439 1495 1499 1524 1649 1703 
189	1	21	54	153 195 244 587 605 606 690 705 825 1309 1316 1351 1516 
190	41	39	51	243 246 352 560 862 965 1091 1578 
191	45	126	23	247 389 849 1112 1312 
192	1	99	1	101 249 250 367 567 587 638 661 774 870 1089 1185 1295 1339 1443 1444 1544 1573 1578 1585 
193	2	127	66	251 276 326 346 349 466 511 682 703 757 822 905 1056 1060 1094 1126 1133 1209 1363 1600 1632 
194	2	128	22	8 8 213 213 252 252 285 285 305 305 313 313 350 350 364 364 369 369 375 375 455 455 457 457 596 596 678 678 831 831 833 833 1124 1124 1310 1310 1333 1333 1337 1337 
195	41	129	52	256 535 688 900 1084 1094 1248 1490 
196	1	97	19	237 258 263 321 415 439 588 808 856 858 969 988 1047 1049 1240 1306 1440 
197	41	112	53	249 262 608 640 642 790 913 1031 
198	34	98	20	265 
199	34	56	8	265 1204 
200	1	36	28	268 337 363 367 371 381 387 474 545 600 620 687 887 1015 1313 1528 1568 
201	45	130	59	106 270 686 
202	41	48	36	224 264 285 484 529 776 798 1113 1365 
203	34	71	21	287 
204	41	114	54	291 366 367 452 567 1219 1399 1428 
205	41	61	37	152 302 525 624 1079 1083 1141 1413 1522 
206	2	131	14	30 125 204 271 298 304 308 345 347 357 385 386 473 549 596 614 618 735 817 836 903 917 1010 1011 1018 1084 1114 1146 1147 1148 1150 1153 1250 1260 1276 1310 1336 1340 1345 1436 1499 1517 1531 1603 1615 1617 
207	45	132	7	88 309 653 699 1207 1528 
208	2	63	41	313 327 415 428 462 540 541 628 715 734 824 843 851 918 1008 1080 1153 1177 1202 1208 1232 1323 1424 1506 1517 1551 1557 1571 1651 
209	41	133	55	328 450 509 707 744 746 1175 1628 
210	1	109	8	218 229 343 355 366 379 441 451 519 526 592 714 727 1015 1016 1242 1308 1403 1563 
211	2	73	60	347 366 434 530 592 643 720 801 848 852 876 1009 1213 1249 1272 1371 1435 1459 1463 1488 1530 1534 1547 
212	1	134	41	220 272 280 350 353 598 690 813 865 884 972 974 1182 1216 1297 
213	41	135	64	280 353 598 690 785 974 1297 
214	1	6	36	320 362 462 548 607 874 1129 1158 1298 1323 1369 1544 1629 1675 1683 
215	41	7	25	373 382 706 739 831 994 1078 1501 1659 1684 
216	45	110	8	198 381 512 805 975 1256 
217	45	136	60	389 952 1193 
218	1	137	9	48 640 774 775 789 790 915 920 1031 1076 1186 1361 1386 1456 1572 1573 1669 1671 1673 
219	41	90	65	398 413 1167 1192 1201 1368 1448 
220	45	21	24	122 151 400 695 1382 
221	45	138	39	401 515 780 812 
222	45	95	40	412 760 1196 1205 
223	1	139	47	414 472 654 680 705 746 751 873 996 1115 1243 1295 1559 1672 
224	1	137	20	55 152 242 277 419 433 644 700 878 886 1220 1465 1476 1574 1591 1598 1642 
225	34	122	22	422 
226	1	121	10	11 59 76 425 440 477 498 581 625 1032 1043 1062 1075 1083 1104 1204 1416 1478 1556 
227	45	78	61	429 677 821 
228	45	111	25	437 781 1179 1478 1650 
229	45	77	62	437 553 1243 
230	45	109	26	441 643 1365 1489 1668 
231	1	103	55	82 121 279 315 445 552 656 728 851 926 1045 1318 1368 
232	45	79	27	447 1001 1345 1525 1565 
233	1	140	11	385 535 537 613 737 766 834 951 1010 1147 1153 1208 1223 1327 1410 
234	41	10	1	353 522 575 612 680 713 737 895 1127 1132 1275 
235	1	141	56	25 54 75 138 427 477 483 498 505 511 514 520 1416 
236	45	142	41	479 925 1203 1680 
237	1	143	42	280 396 479 699 813 855 879 884 939 1203 1287 1390 1391 1394 1427 
238	45	13	63	480 1200 1623 
239	45	140	64	485 581 1104 
240	45	89	10	497 583 658 744 778 1166 
241	34	38	10	507 1230 
242	45	72	28	118 200 510 1085 1454 
243	45	122	42	217 434 1185 1469 
244	41	96	38	201 574 665 694 726 987 1059 1279 1451 
245	41	144	66	431 525 752 781 1429 1583 1659 
246	45	145	65	527 728 1419 
247	45	6	43	540 609 632 1227 
248	34	96	11	553 935 
249	41	134	39	570 738 1070 1108 1182 1203 1282 1690 1691 
250	45	46	9	577 739 1298 1299 1579 1654 
251	41	146	67	98 562 583 653 974 1303 1446 
252	45	41	44	405 598 712 1005 
253	41	95	56	191 204 238 333 602 810 904 1349 
254	41	80	40	153 623 648 912 1132 1184 1370 1444 1574 
255	45	145	66	637 759 762 
256	45	74	29	633 641 642 1431 1457 
257	45	147	67	645 913 1169 
258	34	51	12	646 1100 
259	1	147	29	179 588 604 652 659 770 834 866 1047 1058 1072 1362 1440 1455 1470 1477 1542 
260	45	148	11	681 708 973 1034 1162 1610 
261	41	127	57	72 683 1131 1215 1280 1560 1665 1667 
262	41	15	41	425 444 611 685 860 1014 1026 1075 1405 
263	34	76	13	694 798 
264	41	103	68	197 584 706 857 1218 1464 1490 
265	45	149	45	500 722 723 1440 
266	45	144	12	209 497 956 1073 1234 1461 
267	45	89	68	737 798 962 
268	1	120	57	241 744 839 845 994 1077 1241 1277 1291 1302 1317 1358 1630 
269	45	132	69	765 1191 
270	41	146	42	159 224 724 770 778 788 802 811 1303 
271	34	99	14	784 1227 
272	34	144	15	1442 
273	34	6	1	882 1454 1558 
274	34	122	23	888 
275	34	4	2	906 909 969 
276	1	69	48	92 419 761 775 791 873 920 959 964 976 977 1055 1130 1519 
277	41	81	27	92 761 775 791 920 964 976 977 1130 
278	34	48	16	918 1511 
279	45	7	46	560 642 924 1238 
280	1	37	58	70 110 570 925 958 1084 1154 1376 1455 1529 1535 1599 1604 
281	45	132	13	32 644 647 983 1360 1383 
282	34	58	17	964 985 
283	45	150	14	572 639 1006 1195 1537 1662 
284	45	76	47	636 1028 1364 1695 
285	34	88	24	1075 
286	41	151	69	247 407 821 888 1112 1333 1503 
287	34	95	3	836 1136 1367 
288	1	152	59	263 363 368 378 379 380 550 597 619 905 975 1118 1499 
289	45	6	15	721 760 1226 1228 1245 1409 
290	45	82	30	1230 1701 
291	45	153	16	272 938 989 1543 1577 1615 
292	34	72	18	1415 1438 
293	41	154	43	118 345 447 596 1147 1167 1437 1440 1585 
294	34	122	19	757 1612 
295	45	13	48	449 906 1046 1631 
296	34	39	25	965 
297	34	122	4	217 282 1469 
298	34	146	26	
299	45	155	49	248 422 899 1168 
300	45	146	50	589 673 1297 1647 
301	34	153	27	279 
302	34	129	28	1395 
303	34	82	29	1573 
304	34	24	5	623 1324 1590 
305	45	156	31	248 422 930 1191 1381 
306	34	33	30	181 
307	34	44	31	1686 
