Students	1644
382	35 228 229 116
383	32 121 248
384	25 130 83
385	161 288 126
386	25 94
387	132 71
388	230 67
389	191 212
390	25 199 18 47
391	58 28 57
392	49 44 184 79
393	57 30 167 166
394	186 32 77
395	43 143 2
396	133 186
397	106 231 67 168
398	18 28 189 184
399	18 123 141 1
400	27 18 216 139
401	180 181 145 210
402	153 19 228 125
403	174 17
404	199 43 171 196 176
405	101 60 145 68
406	27 83 130 37
407	43 171
408	141 28 123 118
409	80 94
410	95
411	72 89 141 56
412	72 130 123 200
413	50 51 138 75
414	232 88 201
415	15 13
416	106 133 73
417	32 233 116
418	220 231
419	24 203 120 13
420	234 10 140
421	189
422	235 46
423	1
424	67 14 27
425	59 183 212
426	231 220 67
427	43 47 95 266
428	18 28 123
429	69 76
430	43 96 99
431	148 236
432	18 267 141
433	123 14
434	229 37 149 193
435	178 70 49 22
436	14 150
437	237 157 171 80
438	167 99 19
439	199 184 145 236
440	27 230 67
441	21 205 146 268
442	73 131
443	21 238 154
444	67 13 89
445	15 63 100 94
446	47 44
447	106 200 221 207
448	72 145 28
449	4 80 143 150
450	116 130 14 72
451	8 72 173 216
452	4 126 110 72
453	8 72 191 120
454	15
455	117 32 116 205 105
456	30 143 40 233
457	56 172 190
458	7 63 6
459	211 2 148
460	212 113
461	27 18 251 189 188
462	18 28 145
463	151 30 180
464	47 184 18 145
465	143 94 191 75
466	43 48 219 183
467	20 254 255 256
468	130 138 99 38
469	123 270 112
470	186 32 123 121
471	15 240 44
472	183
473	30 50 65
474	86 257
475	23 79
476	32 147 14
477	61 62
478	47 48 152
479	42 274
480	219 183
481	119 307
482	174 257
483	18 43 47 141
484	166 50 123 134 118
485	189 246 82 298
486	47 178 81
487	43 44 95 191
488	143 210 213
489	19 173 165 263
490	72 138 141
491	155 189 2 95
492	29 254 255 256
493	168 296 188
494	18 191 145 28
495	94 107 289 155
496	244 46 200
497	28 18 243 164
498	216 245 246 19
499	73 113 247
500	18 82 13 145
501	156 44 63 48
502	15 16 203
503	175 128 217 44
504	123 59 50 142
505	62 64 2 63
506	86
507	186 241 219 183
508	32 14 121
509	128
510	133 73 94
511	248 104 23
512	76 77 44 32
513	76 32 112
514	200 215 26
515	206 249 115 213
516	52 72 145 13
517	250 82
518	152 144 5 252
519	84 52 72 53
520	133 81 168
521	192 72 28 266
522	95 195 298 209
523	5 43
524	253 275 57
525	142 145 193 5
526	94 138 14 184
527	20 129
528	43 48 44
529	254 255 256
530	77 235 3
531	33 176 91 318
532	32 235 121
533	215 26 96
534	73 84 7 131
535	60 43 48 44 123
536	43 47 70 210
537	45 20 156
538	254 255 256 59
539	40
540	30 77 32 120
541	120 22 264 203
542	61 127 145
543	35 89 50 113
544	254 255 256 205
545	254 255 256
546	257 17
547	140 200 50 123 162
548	3 94 205 277 292
549	72 115 124 146
550	140 77
551	215 26 72
552	18 135 77 306
553	215 26 36
554	27 18 224 171
555	50 149 130 14
556	237 45 137
557	199 65 145
558	130 161 78 246
559	130 50 140 7
560	254 255 256
561	254 255 256
562	196 283 185
563	257 143 140
564	254 255 256 57
565	132 210 7 243 69
566	257
567	257 56 298
568	201 99 65
569	29 107 156 141
570	254 255 256
571	200 89 182
572	175 184 196
573	76 258 166 163
574	52 71 72 266
575	46 94 64
576	215 26 72
577	257 50
578	254 255 256
579	158 89 14
580	142 110 152 50 162
581	254 255 256 141
582	135 13 5 134 88
583	1 196 72 141
584	94 189 116
585	18 159 71 130 11
586	257
587	215 26 72
588	189 105
589	76 195 143 134
590	61 127
591	123 59 89
592	45 20 172 100
593	62 164 82
594	76 77 32 133
595	21 124 94 292
596	60 184
597	135 31 32 132 74
598	236 47 96
599	129 61 173 126
600	186 32 206
601	67 95
602	120 45 20
603	43 44 96
604	145 214
605	259 39 136
606	140 50 7
607	43 183 289
608	220 231
609	32 185 198 294
610	23 169 104
611	145 28 60 68
612	106 260 169
613	59 26 225 126 193
614	173 154 292
615	261 43 199 124
616	72 50 14 288 176
617	142 89 245 105
618	248 134
619	71 141 81
620	27 200 89 18
621	148 179 210
622	8 130 189 81
623	182 193 164
624	24 200 22 155
625	198 13 161
626	262 4 164 100
627	135 117 149 30
628	174 114 172 190
629	12 117 139
630	264 49 22
631	115 120
632	170 80 145
633	72 24 124
634	189 289 186
635	76 58 141 63
636	78 158 6 51
637	3 189
638	173 298 81
639	145 189 302 225
640	186 265 118 157
641	168 80 105 126
642	76 268
643	94 19
644	28 266 145 18
645	124 130
646	167 169 296
647	18 164 141 96
648	207 26 130
649	200 148 89 14
650	145 171 181 72
651	57 78 169
652	18 155 203 147
653	94 171 193 14
654	95 126
655	173 7 141
656	141 57 263 75
657	71 123 200 14
658	153 157 264 178
659	18 28 210
660	130 179 166
661	130 189 81 164
662	116 267 14 130
663	4 105 191 299
664	141 67
665	15
666	73
667	50 99 162
668	25 123 7 140
669	86
670	48 231 44 49
671	87 145 43
672	61 62 93
673	269 160 13
674	25 28 317
675	67 14
676	140 7 165 97
677	52 9 17 139
678	76 32 157
679	62 2
680	62 129
681	32 121 147
682	140
683	49 68 120
684	3 62 229 153
685	191
686	196 123 72
687	77 32 121 10
688	271 15 305 141
689	7
690	76 121 189
691	45 20
692	57 154
693	78 125 45 99
694	33 272 107
695	123 140 7 134
696	190 15 160 139
697	140
698	168 70 220
699	119
700	15 297 300
701	73 242 311
702	162 140 156
703	69 161 58
704	2 131 73
705	40 39 63 233
706	142 262 127 189
707	17 22
708	106 83 58
709	140 14
710	62 19 295
711	66 74 1 92
712	221 127
713	86 48
714	158 219 183 81
715	57 99 133 258
716	77 43 199 30
717	18 28 89 249
718	95
719	124 24 157
720	72 199 178 34
721	61 45 51 130
722	145 203 95 243
723	94 79
724	12 222 121
725	80 246
726	268
727	27 18 180 203
728	94
729	19 99 14 290
730	81 121 208
731	52 213 72 266
732	64 50 297
733	1 238 57
734	45 137 99 19
735	19 99 18 213
736	27 52 138
737	45 65 156 227
738	27 18 29 14
739	219 183 210
740	18 94 141 26
741	94 42
742	175 168 183 47
743	18 273 210 147
744	149 40 246
745	106 92
746	80 131 157
747	166 130 81 14
748	152 5 271 55
749	5 160 88 19
750	191 133 4
751	191 195 56 190
752	57 166 95
753	193 7
754	201 157 206
755	18 141 26
756	186 72 141
757	57 200 141 99
758	189 267 161 147
759	1 78
760	191 56
761	110 80 81 130
762	14 158 12
763	3 81 145
764	173 4
765	110 189
766	123 14 72
767	114 257
768	57 185 198 298
769	71 193 80 123
770	225 72 130
771	153 120 4 29
772	56 191
773	227 147 245 233
774	82 193 274 143
775	51 130 65
776	95 155 50 126 162
777	57 18 28 209
778	72 157 24 115
779	232 18
780	191 130 4
781	142 110 189 134
782	92
783	14 130 28 213
784	18 7 141 192
785	189 276 13 315 72
786	28 65 180 223 141
787	248 32 157 124
788	190 114 15 130
789	194 81 226 210
790	19 277 208
791	46 143 14 171
792	206 88 164
793	43 143 49 2
794	1 193 287
795	27 75
796	211
797	199 156
798	46 51
799	6 123 235
800	203 264
801	89
802	40 94
803	49 83
804	15 152 5 197
805	65 36
806	112
807	269 15
808	15 95
809	78 51 45
810	208 147
811	10
812	264
813	142
814	235
815	147 57
816	190
817	124
818	174 190 114
819	142
820	69 156
821	79 283
822	33 103 272
823	28
824	274
825	114
826	142
827	78 59 208
828	140
829	179
830	40
831	123
832	60
833	93
834	230
835	47
836	120
837	124 243 204 278
838	182 142 132
839	170
840	198
841	73 235
842	15 16 114
843	105 47
844	91 279
845	10
846	198
847	63 165 46
848	142 127 38
849	86 280 55
850	139 177
851	62 233
852	119
853	45 20
854	231
855	210
856	97
857	7
858	40 46
859	108 169
860	85
861	83 215
862	114 15 94 17
863	228
864	49 63
865	183
866	180 28
867	243 204 281
868	265
869	186
870	83
871	60 28 141
872	40 14 116
873	45 20 63
874	279 80
875	93
876	44
877	115 264
878	195
879	169
880	142 192
881	34
882	202 83
883	47 218 44
884	15 201 304
885	64 17
886	143 156
887	31
888	73 16
889	78
890	182
891	33 34 158
892	94
893	5 119
894	281
895	250 129
896	186 296
897	282
898	78 20
899	143 93
900	69 28
901	182
902	161
903	161
904	33 272
905	96
906	179
907	250
908	129 96
909	202 139
910	50
911	174 15 17
912	115 264 124
913	204 229 243
914	129
915	159
916	120
917	15 16 139
918	116 117 276 319
919	174 15
920	283
921	86
922	40 69 162
923	241 47
924	117 156 2
925	207 288
926	187
927	56 114 157 150
928	103 118
929	274
930	51 19 227 49
931	55 138 6
932	236 7
933	142
934	182 51 137 161
935	7
936	78
937	51 237 137 245
938	183
939	83
940	120 133
941	167 2
942	46 7
943	93
944	80
945	133
946	56 160
947	223
948	219 88
949	2 156
950	219 168 213 183
951	143 83
952	123
953	139 12
954	143 64
955	54
956	124 105
957	109 5
958	16 152 241
959	148 134
960	78
961	128
962	208
963	28
964	19 18
965	123 7
966	158
967	5 28
968	12
969	8 24 22
970	274
971	148
972	150
973	115
974	104
975	58 158
976	10 130 141
977	111 265 92 50
978	168
979	49 165
980	114
981	28 105
982	195
983	215
984	95
985	126
986	209 28
987	142
988	97
989	179
990	7
991	30
992	174 111 158 56
993	186 239
994	143 2
995	147
996	46 223 69 75
997	128
998	61
999	93
1000	52 58 89
1001	5
1002	28
1003	54
1004	168
1005	49
1006	237 276
1007	120 157
1008	46 303 55
1009	145 88
1010	151 116
1011	198 130
1012	168
1013	114 157
1014	157 24 130
1015	2
1016	145 88
1017	88 184
1018	29 135
1019	138 232
1020	191
1021	204 145
1022	145
1023	88
1024	115 157 24 114
1025	211
1026	50
1027	261
1028	192 88
1029	271
1030	88
1031	57 133
1032	192 88
1033	28
1034	271
1035	144
1036	261 93
1037	186 126
1038	18
1039	114 124 17
1040	138 88
1041	8
1042	7
1043	258 284
1044	143 13 141
1045	175
1046	50
1047	76
1048	207 5
1049	56 114 124
1050	138
1051	138
1052	115 261
1053	146
1054	261 7
1055	130
1056	128
1057	179
1058	56
1059	131
1060	56 267 81
1061	128
1062	175 128
1063	167 169 263 90
1064	182 50
1065	128
1066	76 135
1067	182
1068	187 210
1069	229
1070	145
1071	168
1072	182 88
1073	195 75
1074	105
1075	128
1076	105
1077	185 247 56
1078	158
1079	4 130
1080	211
1081	95 155 207
1082	200 8
1083	285 14 305
1084	40
1085	50 123
1086	88
1087	46 286 65
1088	124 169
1089	80 126
1090	86 139
1091	57 1 189 287
1092	125 287
1093	19 200 287
1094	57 200 36 287
1095	254 255 256 258
1096	80
1097	28
1098	49 2
1099	143 156 2
1100	143
1101	152 1 154 16
1102	42 32
1103	133 10 130 320
1104	43
1105	141
1106	46
1107	250
1108	268
1109	287 180 141
1110	287 191 50 267
1111	287 163 50 78
1112	287 191 224 192
1113	287 1 141 288
1114	287 57 180 133
1115	287 185 153
1116	287 141 288
1117	287 210
1118	287 56 163 191
1119	287 167 157 81
1120	287
1121	287 184 277 130
1122	287 72 180 56
1123	287 95 153
1124	287 193 189 226
1125	287 201 263 141
1126	287 191 130 283
1127	287 57 110 130
1128	287 248 266
1129	287 163 145
1130	287 95 199
1131	287 153 160
1132	287 72 130 191
1133	287 191 1 189
1134	287 57 163 130
1135	287 191 286
1136	287 145 203 138
1137	287 141 130 228
1138	287 191 13 56
1139	287 72 224 51
1140	287 130 141 160
1141	287 191 3 130
1142	287
1143	287 189 224
1144	287 283 179 141
1145	287 130 203 175
1146	287 56 225 226
1147	287 248 286 249
1148	287 72 130
1149	287 189 65 160
1150	287 130
1151	287 72 141 13
1152	287 57 201 81
1153	287 1 272 141
1154	287 110 189 81
1155	287 130 141
1156	287 224 192 141
1157	287 130 213 266
1158	287 201 164 179
1159	287 180 189 141
1160	287 201 185
1161	287 95 164
1162	287 145 153 226
1163	287 141 288
1164	287 160 180 78
1165	287 1 145 125
1166	287 57 166 179
1167	287 201 130 179
1168	287 158 130 213
1169	287 56 34 193
1170	287 151 267 263
1171	287 11 211 203
1172	287 189
1173	287 53 189
1174	287 95 211 125
1175	287 3 130 272
1176	287 141 263
1177	287 192 138 141
1178	287 51 72 145
1179	287 95 158 160
1180	287 191 203
1181	287 226
1182	287 141 224 95
1183	287 153
1184	287 125 50 267
1185	287 226 141
1186	287 57 211 164
1187	287 51 213 153
1188	287 191 192 200
1189	287 191 130
1190	287 72 192 263
1191	287 201 78 160
1192	287 130 81 141
1193	287 130 13 72
1194	287 191 226
1195	287 56 130 226
1196	287 192 171 141
1197	287 53 272 206
1198	287 95 145
1199	287 56 191 163
1200	287 191 192 203
1201	287 95 53
1202	287 95 158 267
1203	287 224 130 51
1204	287 56 160 267
1205	287 192 141 72
1206	287 130 189 193
1207	287 201 153 50
1208	287 160 57
1209	287 51 310 130 141
1210	287 191 145
1211	287 95 145 203
1212	287 18 145 283
1213	287 189 226 141
1214	287 57 189 81
1215	287 267 141 147
1216	287 56 203 12
1217	287 153 224 228
1218	287 130 193 213
1219	287 180 157 179
1220	287 57 110 171
1221	287 192 213 203
1222	287 180 171 78
1223	287 191 201 81
1224	287 151 133 189
1225	287 286 95
1226	287 191 130 196
1227	287 56 153 226
1228	287 3 125
1229	287 11 189
1230	287 191 201 130
1231	287 189 160 267
1232	287 171 200 141
1233	287 130 203
1234	287 158 226 265
1235	287 179 132 171
1236	287 95 81
1237	287 53 51 141
1238	287 110 141 7
1239	287 72 201 141
1240	287 95 145 267
1241	287 57 56
1242	287 72 53 130
1243	287 57
1244	287 3 81 141
1245	287 72 56
1246	287 57 200 130
1247	287 141 56
1248	287 191 125 267
1249	287 185 226 125
1250	287 72 192 267
1251	287 191 133 226
1252	287 163 125
1253	287 283
1254	287 145 107 290
1255	287 3 277 164
1256	287 157 224 210
1257	287 185 267 81
1258	287 57 224 179
1259	287 145 203
1260	287 191 200 310 145
1261	287 57 173
1262	287 72 192 13
1263	287 191 134 310 192
1264	287 157 133 179
1265	287 191 125 267
1266	287 201 191 185
1267	287 224 179
1268	287 158 56
1269	287 213 193
1270	287 95 130 189
1271	287 191 76 133
1272	287 116 3 192
1273	287 145 189 193
1274	287 173 141
1275	287 72 158 138
1276	287 72 30 201
1277	287 310 221 261
1278	287 228 171 141
1279	287 125 213 81
1280	287 56 191 180
1281	287 163 192 54
1282	287 189 225
1283	287 125 72
1284	287 163 192 81
1285	287 157 1 179
1286	287 314
1287	287 126 110 125
1288	287 81
1289	287 200 57
1290	287 151 176 110
1291	287 158 213
1292	287 53 81
1293	287 213 84
1294	287 57 185 267
1295	287 130 310 191
1296	287 191 187 141
1297	287 130 203
1298	287 78 3 51
1299	287 236 286
1300	287 179
1301	287 14 151
1302	287 163 288 261
1303	287 213 30
1304	287 224 171
1305	287 57 125 13
1306	287 224 192 203
1307	287 228 191 267
1308	287 203 189
1309	287 191 200 57
1310	287 173 245
1311	287 166 51 81
1312	287 57 154 189
1313	287 130 203 56
1314	287 72 192
1315	287 191 141 158 310
1316	287 192 191 310
1317	287 145 81 310
1318	287 200 81 134
1319	287 56 130
1320	287 145 310 191 180
1321	287 72 175 310
1322	287 95 266 310
1323	287 56 130 200 310
1324	287 173 261
1325	287 145 141 189 310
1326	287 203 130
1327	287 180 145 160
1328	287 191 226 56
1329	287 57 141 310 134
1330	287 145 310
1331	287 203 53
1332	287 95
1333	287 191 310
1334	287 124 164 310
1335	287 191 192
1336	287 189 200 57
1337	287 130 141 160
1338	287 226 141 191
1339	287 141
1340	287 158 224 227
1341	287 261 81 57
1342	287 95 141 171
1343	287 130 203 160
1344	287 224 141 130
1345	287 56 189
1346	287 224 171 189
1347	287 180 209
1348	287 130 95
1349	287 310 145 226 247
1350	287 192 267 28
1351	287 56 93 225
1352	287 142 51
1353	287 192 200 196 134
1354	287 56 191 192 310
1355	287 191 180 192 310
1356	287 95 130 200 310
1357	287 141
1358	287 180 171 176
1359	287 56 180 28
1360	287 192 203 224
1361	287 224 189 203
1362	287 125 53 145
1363	287 191 72 130 310 134
1364	287 145 141
1365	287 56 191 130 310
1366	287 56 111
1367	287 104 130 200 310
1368	287 130 189 72
1369	287 201 51 176
1370	287 72 130
1371	287 56 95 200 310
1372	287 191 201 310 171
1373	287 224 266
1374	287 92 203 213 130
1375	287 288 180 57
1376	287 191 310 145 196
1377	287 12 181 145
1378	287 267 141 130
1379	287 81 72
1380	287 130 180
1381	287 95 310
1382	287 56 200 310
1383	287 192 310 141 191
1384	287 95 130 247 310
1385	287 189 224 310 130
1386	287 184 310
1387	287 130 189 310 213
1388	287 224
1389	287 95 145 203 310
1390	287 258 226
1391	287 191 72 53
1392	287 224 125 191
1393	287 95 125 141
1394	287 57 160
1395	287 130 203 289 310
1396	287 248 104 267
1397	287 51 226 141
1398	287 191 192 226
1399	287 171 267 141
1400	287 226 141 130
1401	287 72 191 141
1402	287 57 51 135
1403	287 95 104 226
1404	287 263 198
1405	287 191 310 226 18
1406	287 191 43 145
1407	287 218 277 103
1408	287 191
1409	287 224 82
1410	51 11 283
1411	3 146 210 118
1412	248 277 7 141
1413	18 130 221 267
1414	163 192 287 203
1415	287 171 160 198
1416	287 163 263 158
1417	287 209 130 53
1418	287 145 13 81
1419	173 141 130 176 287
1420	163 34 287
1421	145 266 287 207
1422	287 157 130 267
1423	185 213 179 287
1424	287 153 144 189
1425	95 267 141 287
1426	97 135
1427	287 283 203
1428	191 57 239 169
1429	72 58 52
1430	287 52 164
1431	287 180
1432	195
1433	157 130
1434	130
1435	130
1436	290
1437	62 22 61
1438	14 97
1439	258 121 284
1440	83
1441	221 23 288 130 126
1442	23 189 215
1443	131 208
1444	116 117 198 134
1445	164
1446	33 103 36 156
1447	65 153 51 19
1448	229 58 28
1449	209 67
1450	219
1451	234 10 289
1452	44 88 134 217
1453	166 167 189
1454	169
1455	195 220 247
1456	44 217
1457	241 97 83
1458	193 218 80 4
1459	124 50 6
1460	226 92 169 184
1461	126
1462	295
1463	93
1464	40 233
1465	289 123
1466	190 15
1467	93
1468	233
1469	48 43 44
1470	58 215
1471	239 26
1472	228 153 299 199
1473	165 65
1474	191 145
1475	101 53 68 277
1476	71 72 65 63
1477	96 138 43 310
1478	56 189 4 141
1479	78 50 6 7
1480	182 232 50
1481	11 32 240 31
1482	28 113
1483	71 152 182 110 130
1484	123 225 72
1485	71
1486	117
1487	158
1488	63 57 267 128
1489	65
1490	228 302
1491	81
1492	14 134
1493	189 179 141
1494	57 58
1495	115 120
1496	283
1497	296
1498	7
1499	184 88
1500	88
1501	149
1502	113
1503	167
1504	128
1505	250 191
1506	228
1507	196 147
1508	130
1509	224
1510	187
1511	138
1512	110
1513	171
1514	195
1515	286
1516	138
1517	289 185 130
1518	286
1519	10
1520	251 286 276
1521	286
1522	189
1523	196
1524	56
1525	81
1526	73 208 268
1527	208
1528	9 83 41 123
1529	264
1530	15
1531	306 234 63
1532	48 217
1533	139 18 134
1534	120 215
1535	148
1536	75
1537	241 164
1538	161
1539	170
1540	298 109
1541	95 267 84 215
1542	258 102
1543	191 13 55
1544	192
1545	50
1546	166
1547	143
1548	29
1549	308
1550	298
1551	93 142
1552	70
1553	169
1554	28 188 191 72 4
1555	128 47
1556	72 28 200 4
1557	110
1558	203 55 266
1559	95 216 99
1560	50
1561	128
1562	138
1563	271 292
1564	105
1565	6
1566	81
1567	196
1568	234
1569	30 73 84
1570	261 124
1571	248
1572	150 245 233
1573	210 122 18 28
1574	60 94
1575	189 10 116 61
1576	81 96
1577	175 168
1578	168 263 219
1579	182
1580	116 124
1581	293 79
1582	169
1583	130
1584	95
1585	156 59
1586	228 102 121 294 276
1587	292 114
1588	179
1589	75
1590	218
1591	88
1592	312 88
1593	29
1594	40
1595	35 99 46
1596	198
1597	179
1598	313
1599	158
1600	28
1601	241 219
1602	56
1603	152
1604	104
1605	174
1606	157
1607	145
1608	130
1609	185
1610	159
1611	134 77
1612	297
1613	168 219
1614	120
1615	80
1616	316
1617	184
1618	4 141
1619	283
1620	242
1621	300
1622	12
1623	40 39 246
1624	44
1625	28
1626	191
1627	249
1628	157
1629	157
1630	127 274 61
1631	80
1632	224
1633	211
1634	120
1635	44
1636	81
1637	112
1638	147
1639	38
1640	270 42
1641	74
1642	134
1643	88
1644	63
