Students	1600
344	170 212 84 24
345	18 171 117
346	34 39 150
347	184 34 127 257
348	25
349	93 173 174
350	185 10
351	50 117 149 155
352	78 118 264 247
353	47 27 48 85
354	170 117 24
355	67 161 138 73
356	43 188 83 225
357	186 131 217
358	159 58 25 4
359	96 187 36
360	113 14 249
361	7 25 151 24
362	125 43 218
363	29 26 35 126
364	17 6 8 226
365	87 38 57
366	75 97 189 53 223
367	38 209 169
368	7 124 190 137
369	77 17 121
370	38
371	26 52 121
372	13 23 207 256
373	89 191 38
374	75 147 127 117
375	2 151
376	57 81 160
377	171
378	150 12
379	28 192 143
380	181 150 275
381	5 1 50 17
382	84 58 70 88
383	2 134 107 193
384	10 63 41 94
385	194 189 78 10
386	171 140 80 195 215
387	100 140
388	144 35 196 185
389	197 128 151 34
390	78 58 170 85
391	176 121 64 177
392	144 34
393	34 146 75
394	91 88 30 243
395	32 100 6 236
396	69 157
397	13 88 259
398	198 110
399	66 254 8
400	142 87 38 67
401	199 67
402	96 265 230
403	39 59 128
404	46 13 60
405	200 187 184
406	56 42 6
407	26 20 121 208
408	29 44 89 164
409	7 105 25 88
410	58 144 84 140
411	59 128 109
412	32 50 17 153
413	8 209
414	75 194 17 111
415	134 150 34
416	2 134 119 144
417	171 47 241 218
418	5 34 140
419	105 241
420	10 264 194
421	44 18 94
422	201 150 72
423	34 10
424	60 38 169 16
425	5 6 83 225
426	96 248 187
427	34 57 201 135 136
428	84 127 72 58
429	35 107 126
430	86 260
431	117 147 110 70
432	1 18 115
433	3 134 151 34
434	11 160
435	111 67 73 138
436	202 110
437	53 203 158
438	204 205
439	69 206 31
440	40
441	199 84 207
442	6 25 100 126
443	97 73 138 264
444	132 241 252 222
445	179 137 100
446	96 217
447	14 208 20 101
448	46 13 209 11
449	63 243
450	13
451	183 85 187
452	84 85 86 130
453	52 177 41 176
454	7 171 197 252
455	125 80 12 43
456	119 128 70
457	94 142 122 169 12
458	171 117 155
459	142
460	122 20
461	143 64 100
462	24
463	44 38 251
464	171 117 175 80 140
465	151 96 187 20
466	150 73 67
467	11 41 72 149
468	76 25 100
469	123 186 43 57
470	96 135 136
471	22 95 116
472	211 210
473	184 73 67 230
474	42
475	2 3 113 34
476	29 121 120 12
477	29 41 121 63
478	119 169 208
479	3 173 174 93
480	44 28 70
481	63
482	103 57 81 128
483	7 171 148 158
484	150 71 85 58
485	34 142 35 189
486	7 190 261 52
487	185 131 132
488	105 10 213
489	131 132 12 214
490	133 109 137 63
491	170 117 24 20
492	124 190 151
493	55 50 135 196 143 136
494	60 22 52 54 159
495	55 6
496	44 236 251 255 243
497	132 123 186 187 114
498	7 52 25
499	77 255 264
500	133 199 189
501	84 85
502	88 8
503	121 29 26 34 222
504	150 185
505	71 7 25
506	107 176 177 88 226
507	44 6 151 28
508	15 77 122 255
509	89
510	1 216 184
511	217 42 188
512	20 140
513	43 80 176 177 188
514	90 144 146 108
515	56 140 208
516	79 125 43 126
517	93 173 174
518	39 59 218 131
519	45 126 34 71
520	93 173 174
521	44 50 249 20
522	47 27 48 254
523	176 177 92 212
524	127 117 150 199
525	117 84 142 211
526	51 76 217
527	46 13 24 171
528	119 109
529	94 10 247
530	117
531	119 90 20
532	170 140 24
533	34 72 170
534	117 207 10 171
535	85 127 58
536	151 94 10 197
537	220 84 58
538	221 132 186 249
539	157 109 30 166
540	40 128 158
541	126 54 24 37
542	37 150 251
543	161 63
544	69 110 162
545	143 220
546	220 32 88
547	183
548	13 139 80
549	171 34
550	96 149
551	17 156
552	47 30 48 88
553	92 24 261
554	7 67 66
555	90 208 249 111
556	1 17 42 6
557	77
558	96 223 75
559	144 142 35
560	78 67 107 74
561	199 166 4 256
562	59 44
563	45 169 116 172
564	170 10 45 115
565	224 169
566	71 103 153
567	83 225 164 202
568	111 208 181 178
569	111 208 249
570	139 116 67 140
571	93 173 174
572	72 197
573	52 226 171 128
574	59 139 128
575	227 133 154
576	58 211 127
577	72 140 45 115
578	117 84 135 136
579	76 176 177
580	120 132 49
581	45 143 211
582	220 10 177 135
583	185 134 1 75
584	93 173 174 201
585	32 139 241
586	176 92 177 181 34
587	18 117 79 176
588	150 211
589	200 218 111
590	7 22 14 254
591	96 84
592	32
593	84 85 58 115
594	7 84 58 25
595	13 19 262
596	77 141 105
597	105 63 36 137
598	198 197 263
599	24
600	32
601	26 64 121 29
602	26 17 64 29
603	157 48 86
604	29 184 257
605	32 77 251
606	67 73 138
607	5 184 28 6
608	209 97 251
609	13 184 23 256
610	207
611	111 87 74 150
612	116 258 247
613	79 125 34 228
614	103 65 117 84
615	105 63 58
616	81 82
617	77 105
618	91 41 169
619	100 35 176 264 193
620	52 211 162
621	52 59 44
622	171 24 41 105
623	93 173 174
624	171 125 115
625	103 92 116 169
626	143 103
627	171 117 24
628	100 63 192
629	140 243
630	191 249 200 20
631	111 101 116 109
632	104 92 225 176 177
633	117 176
634	117 84 35 63
635	34 63 141
636	151 131 94
637	45 50 61
638	104 171 115 181
639	108 222
640	170 167 176 177
641	9 211
642	171 117
643	197 18 100 40
644	45 33 10
645	142 89 58 151 117
646	98 41 151 131
647	176 72 183 150 177
648	101 70 150 201
649	109 70 117 140
650	124 129 241 170 117
651	151 117 10 219
652	75 117 127 167
653	33 80 219
654	170 34 176 177
655	124 98 117
656	132 61 218 143
657	32 236
658	100 74
659	64 77 110 218
660	161 73 22 258
661	231 13 232
662	47 27 48 254
663	4 234 200 272
664	38 249 232
665	29 26 83 225 243
666	235
667	13 262
668	67 73 258
669	63 45
670	171 105 35 176 177
671	53 38 126
672	32 28 74
673	46 223
674	57 92 11 82
675	39 40
676	29 39 22 197
677	7 54 105
678	38 111
679	14 181
680	207
681	13 4
682	84 58 85
683	13 224 256
684	194 258 256
685	75 84 58
686	7 171 140 115
687	137
688	3 267 134 128
689	5 169
690	236
691	1 33 105
692	46 166 256 34
693	150 184 219 66
694	161 110
695	34 219
696	78 67 229
697	148 34
698	140 20
699	184 143 117 85 84
700	237 143 128 80
701	121 126 181
702	26 17 121 169 39
703	28 100 110 74
704	44 184 118 189
705	150 58 236 85
706	95 10
707	104 101 109
708	236 140
709	103 214 155
710	141 34 241 156
711	1 176 177
712	4 79 140 80
713	185 171 80 117
714	61 101 149
715	103 135 136 151 197
716	143 139 34
717	82 176 177 213
718	1
719	45 132 134 76 228
720	101 140 111 145
721	57 270
722	39 141 244
723	150 63 41 83 116
724	18 20 245
725	171 34 126 8
726	10 145 116
727	194 63 146 176
728	117 178 84 202 146
729	124 133 129 219
730	134 4 271 3
731	1 33 2 76
732	140 90 56 20
733	189 208 196 102
734	144 78 166 107
735	194 28 175 176 177 52
736	127 211 24
737	230 211 101 102
738	10 170 101 142
739	170 211 10 58
740	117 135 136 219
741	42 6 119
742	26 83 225 29 229
743	55 72 140
744	131 197 182 70
745	3 130 84
746	97 60 89
747	96 107
748	181 60 258
749	160 81 115 92
750	78 27 138 47 48
751	75 147 127 216
752	170 105 128 63
753	57 208 140
754	24 117 171 211
755	38 260
756	46 59 134
757	15 249 189 243
758	160
759	165 148
760	74 126
761	140 194 45
762	140 242
763	100 171 24
764	238 170 24
765	67 73 273 107
766	36 137 203
767	117 129
768	157 109 74
769	85 150
770	85 84 58 109
771	239 240 94 35
772	239 34 72
773	239 212 140 115
774	239 10 176 177 101
775	239 150 143
776	239 2 101 80
777	239 132 34 232
778	239 49 94
779	239 185 241
780	239 170 34 242
781	239 70 243 171
782	239 236 104 115
783	239 94 10
784	239 212 140 170
785	239 117 202 80
786	239 18 34 214
787	239 57 98
788	239 151 143 212
789	239 71 228 21 110
790	239 151 72 34
791	239 34 143 72
792	239 45 100
793	239 45 151 111
794	239 34 80
795	239 72 248 100
796	239 94 101 45
797	239 134 34 61
798	239 34 170 248
799	239 151 143 212
800	239 170 167 70
801	239 34 244 101 12
802	239 76 34 80
803	239 217 92 140
804	239 92 245
805	239 94 72 183
806	239 228 185
807	239 2 78 12
808	239 244 240
809	239 56 115 140
810	239 243 33
811	239 143 212 70
812	239 144 212
813	239 10 176 177 222 251
814	239 119 202
815	239 170 117 10
816	239 45 243
817	239 205 34 80
818	239 34
819	239 45 65 34
820	239 72 140 32
821	239 241 34
822	239 246 165
823	239 170 241 34
824	239 183 45
825	239 143 176 177
826	239 241 204 154
827	239 45 133 176 177
828	239 18 176 177 100
829	239 167 72 195
830	239 70 151 249
831	239 50 64 183
832	239 70 240 107
833	239 170 34 10
834	239 183 144 228 225
835	239 133 72 70
836	239 45 241 218
837	239 151 115 133
838	239 144 34 98
839	239 21 242 176 177
840	239 45 12 247
841	239 241 51 34
842	239 176 177 170
843	239 72 141
844	239 72 202 149
845	239 90 133 144
846	239 9 212 203
847	239 212
848	239 104 20 158
849	239 117 35 213 176 177
850	239 45 117 80
851	239 12 176 177
852	239 170 72 70
853	239 34 152 185 80
854	239 10 146 151
855	239 212 170 115
856	239 183 176 177 1
857	239 212 78 241
858	239 170 117
859	239 34 170
860	239 151 176 177
861	239 34 176 177 72
862	239 78 110
863	239 244 34 72 177
864	239 90 10 176 177
865	239 72 116
866	239 72 78 219
867	239 65 212 115
868	239 117 253 72
869	239 183 176 177 115
870	239 211 63 100
871	239 2 212 115
872	239 205 133 144
873	239 212 183
874	239 143 176 115 177
875	239 117 92
876	239 143 61 170
877	239 72 152 10
878	239 236 8
879	239 17 64
880	239 241 194 170 177
881	239 45 133 212
882	239 131 12 45
883	239 34 248 80
884	239 144 155 214
885	239 90 167 34
886	239 150 167 212
887	239 72
888	239 45 185 176 177
889	239 104 34 213
890	239 18 34 70
891	239 241 144
892	239 72 240 35
893	239 34 35 83 225
894	239 117 78 80
895	239 212 94 248
896	239 34 72 248
897	239 170 34 78
898	239 151 133 212
899	239 212 80
900	239 110 214 228 182 225
901	239 241 117 211 80
902	239 167 218
903	239 176 177 153
904	239 45 72 34
905	239 151 72 104
906	239 12 176 177 115
907	239 212 115
908	239 132 211 72
909	239 194 72 140
910	239 197 49 94
911	239 241 171 117
912	239 101 78
913	239 2
914	239 151 10
915	239 240 176 177 241
916	239 212 140 176 177
917	239 133 202 252
918	239 72 10 243
919	239 249 218 45
920	239 34 248 72
921	239 151 146
922	239 72 169 183
923	239 33 241
924	239 142 140
925	239 34 176 218 177
926	239 167 72 242
927	239 72 211 183
928	239 170 84 117
929	239 151 250 212 183
930	239 34 214 18
931	239 211 10
932	239 104 34
933	239 211 72 183
934	239 250 241 34 176 251
935	239 139 248
936	239 94 101 10
937	239 34 72 10 222 252 251
938	239 94 183 115
939	239 170 212 10
940	239 240 176 177
941	239 45 211 140
942	239 170 241 212
943	239 167 242
944	239 101 228 247
945	239 228 242
946	239 194 21 101
947	239 151 241 212
948	239 240 116 248
949	239 240 72 70
950	239 34 252 83 115
951	239 150 76 63
952	239 151 194 34
953	239 202 242 240
954	239 45 72
955	239 240 219
956	239 104 176 177 101
957	239 212 248 170
958	239 176 177 115 212
959	239 151 183 212
960	239 117 176 177
961	239 212 183 63
962	239 104 242 176 177
963	239 34 10 176 177
964	239 72 143 20
965	239 151 241 94
966	239 176 180 243 177
967	239 151 33
968	239 170 212 115
969	239 212 80 104
970	239 2 49 35
971	239 34 218 219
972	239 72 240 70
973	239 34 70 72
974	239 253 150 34
975	239 211 45 140
976	239 34 80
977	239 250 117 151 136
978	239 133 51 242
979	239 34 140 176 177
980	239 150 212 248
981	239 241 34
982	239 167
983	239 49 211 100
984	239 94 113 249
985	239 150 167 176 177
986	239 133 33 78
987	239 212 176 177
988	239 104 214 228
989	239 183
990	239 240 166 167
991	239 72 78
992	239 250 34
993	239 72 248
994	239 240 2 183
995	239 212 183 80
996	239 211 167 170
997	239 72 218
998	239 151 250 117 183
999	239 151 250 117
1000	239 151 34 146
1001	239 250 117 176 241
1002	239 150 117 183
1003	239 250 144 21 212
1004	239 171 241 176 177
1005	239 211 176 241
1006	239 45 131 12
1007	239 151 117
1008	239 250 241 72
1009	239 176 177 211
1010	239 170 80 151
1011	239 249 248 115
1012	239 241 34 176 177
1013	239 176 177 152
1014	239 117 84 151 250
1015	239 202 176 72 177
1016	239 9 117
1017	239 140 177 176
1018	239 202 141
1019	239 34 45 12
1020	239 151 212 80
1021	239 250 21 212 80
1022	239 133 212 176 177
1023	239 250 241 117 151
1024	239 178 151
1025	239 217 241 118
1026	239 151 145
1027	239 2 21 117
1028	239 250 241 72 251
1029	239 167 101 72
1030	239 94 92 72
1031	239 151
1032	239 150 183
1033	239 2 250 183 176 204
1034	239 170 212 248
1035	239 151 34 250 170
1036	239 202 34
1037	239 185 34 167
1038	239 212 248 176 177
1039	239 151 250 34 72
1040	239 250 241 34
1041	239 72 127 170
1042	239 34 176 177
1043	239 45 176 248 177
1044	239 240 72 115 244
1045	239 151 241 212
1046	239 150 250 212 84
1047	239 250 34 84 176 177
1048	239 170 34
1049	239 170 150 180
1050	239 151 250 212 176 177
1051	239 34 151
1052	239 212 78 248
1053	239
1054	239 244 152 212 248
1055	239 250 21 117 244
1056	239 217 94 111
1057	239 211 218 21
1058	239 212 242 176 177
1059	239 51 34 135 136
1060	239 170 176 177 143
1061	239 144
1062	62
1063	51 128 241 200
1064	190 42 147 110
1065	58 85 127
1066	133 117 80
1067	151 117 80 239
1068	183 63 243 211
1069	45 239 252 222
1070	115 239
1071	2 70 21
1072	104 78 239
1073	34 72 63 251 239
1074	176 217 104
1075	143 72 101
1076	21 34 170 239
1077	2 80 250
1078	151 241 239 150
1079	167 100 169
1080	98 58 85 215
1081	211 92 63 109
1082	78 63 41 247
1083	8 170 248 100
1084	56 191 88 256
1085	97 58
1086	119 88
1087	111 176 177 58 130 225
1088	45 69 162 110
1089	58 85
1090	249 255
1091	75 97
1092	72
1093	29 26 127
1094	173 251 93 174
1095	144 197
1096	50 22 95 34
1097	249 205
1098	254 66
1099	150
1100	217 194 189 204 10
1101	171 83
1102	72 4 134
1103	2 115
1104	62
1105	205 104
1106	252 222 255
1107	255
1108	169 258
1109	104 94 84 85
1110	171 176 177 70 140
1111	266
1112	249 166 99 163
1113	105 243 52
1114	138 108 172
1115	167 34 193 35
1116	110 153 158 150 147
1117	56 257
1118	113 165 276
1119	117 84 146
1120	27 117 48 47
1121	144 128 99 251
1122	219 207 269
1123	56 72 63
1124	117 84 80 3 152
1125	66
1126	8 171 241
1127	63
1128	222 239
1129	217 194
1130	94 72 242
1131	72 20
1132	10 176 177 264
1133	34 120
1134	150 208 94
1135	194 111
1136	211
1137	250 170 211 52
1138	150 188 34 100
1139	10 236 121
1140	171 117 129
1141	111 172 101 87
1142	2 241 239
1143	56 111
1144	272
1145	157
1146	257
1147	169
1148	157 109 215 74
1149	126
1150	258 73
1151	255 97
1152	224 256
1153	58 85
1154	100 83 225
1155	249
1156	153 34
1157	173 93 174
1158	197 128 117
1159	139 141
1160	243 255
1161	11 57 135 136
1162	247
1163	58 127 171 124
1164	144 117 52
1165	211 34
1166	110 247
1167	172 38 209
1168	130
1169	92 74 160
1170	10 45
1171	241 218
1172	127
1173	144 33
1174	58 85
1175	255
1176	140 85
1177	141 231 46 150
1178	105
1179	87 38 10
1180	252 222
1181	1
1182	160
1183	262
1184	109
1185	98
1186	249 211
1187	71
1188	7 8 226
1189	254
1190	58 70
1191	8 37 199
1192	24 121
1193	271
1194	245
1195	39 59
1196	24 63
1197	219
1198	47 215
1199	265 13 181 262
1200	105
1201	126
1202	29 26 55
1203	152
1204	273
1205	164
1206	83 225
1207	40 106 59
1208	204 52 195
1209	265 46 16
1210	260
1211	150 110
1212	128 14 208
1213	157
1214	45 29 26 53 225 83
1215	127
1216	236
1217	24
1218	186 144
1219	71 52
1220	20
1221	77
1222	63
1223	64
1224	150
1225	197 14
1226	13
1227	33
1228	53
1229	160
1230	64 88
1231	142 63
1232	262
1233	127
1234	84 83 225
1235	53
1236	276 14 100
1237	188
1238	87 38
1239	53 267
1240	13 151
1241	226 188 43
1242	242
1243	24
1244	224 13 207
1245	46 222
1246	252 222
1247	157 109
1248	39
1249	278 196
1250	105
1251	53 267 225 83
1252	160
1253	46 13
1254	151 219 83 225
1255	58
1256	161
1257	100
1258	245
1259	24
1260	53
1261	24 63
1262	64
1263	181 121
1264	52 226 25
1265	278
1266	97 96
1267	265 94 22 273
1268	1
1269	84 58
1270	24
1271	22
1272	58
1273	125 43 34
1274	219 89
1275	13
1276	167
1277	109
1278	84 83 225
1279	164
1280	243
1281	43 269
1282	58
1283	64
1284	51
1285	267
1286	254
1287	57
1288	91 63 243
1289	237 139
1290	175
1291	100 203
1292	24
1293	40
1294	47
1295	179
1296	219
1297	74
1298	175 168 134
1299	7
1300	89
1301	105
1302	168
1303	209
1304	150 23 207
1305	64
1306	279 253
1307	46 23
1308	24
1309	236 51
1310	231 160
1311	58
1312	16
1313	150 69
1314	27 152
1315	83 225
1316	8
1317	53
1318	7 54 109
1319	192
1320	142 267
1321	22
1322	79
1323	194 144
1324	192 251
1325	111
1326	237 83
1327	204 100 24
1328	160
1329	55
1330	199
1331	131 132
1332	5
1333	81 82
1334	115
1335	144
1336	43
1337	53
1338	204 233
1339	13 23 256
1340	144 275
1341	84
1342	5 150
1343	3
1344	150 105
1345	19 59
1346	74
1347	35
1348	256
1349	39
1350	56
1351	202
1352	79 125 131
1353	49
1354	161 73 264
1355	69 280 245
1356	74
1357	133 139 59
1358	169
1359	144 79
1360	79 125 80
1361	144 146
1362	122
1363	2 115
1364	209 75
1365	187
1366	117
1367	243
1368	151 111
1369	39 59
1370	111
1371	161
1372	77
1373	77
1374	64
1375	8 97 84 58
1376	137
1377	24 77
1378	219
1379	77
1380	109 74
1381	55
1382	127 83 225
1383	34
1384	57 81 254
1385	197 130
1386	75
1387	139
1388	109
1389	151 166
1390	150 22 111
1391	253 3 271
1392	100 24 243
1393	65 100
1394	116
1395	24
1396	162
1397	2 134 209
1398	72
1399	74
1400	258
1401	106
1402	126
1403	126
1404	84
1405	64 264
1406	87
1407	171
1408	41
1409	43
1410	77
1411	227 204 2 3 270
1412	169
1413	182 20
1414	4
1415	22 24 255
1416	64
1417	100 176 177
1418	107 267
1419	111
1420	206
1421	181 121
1422	200 22 20
1423	219
1424	117
1425	28 166
1426	130
1427	200
1428	245
1429	84
1430	75
1431	81 93 173 174
1432	230 262
1433	22
1434	134 46 150
1435	230
1436	41
1437	199
1438	254
1439	109
1440	83 225
1441	34 74
1442	224 127
1443	279 253 200
1444	44 210
1445	190 267
1446	24
1447	167
1448	84 85
1449	176 255 177
1450	15
1451	111 149
1452	89 152
1453	160
1454	190 179
1455	137
1456	150 40 59
1457	207
1458	160
1459	24
1460	160
1461	84 72
1462	209
1463	57 115
1464	151
1465	219
1466	70
1467	75 152
1468	32 51 41
1469	41
1470	190 151
1471	151
1472	24 109
1473	122
1474	190
1475	103 165
1476	28 63
1477	84 127 83 225
1478	63
1479	44 1 177
1480	33
1481	134
1482	72 63
1483	209 99 163
1484	83 225
1485	70
1486	169 193
1487	219 146
1488	242
1489	34 101 169
1490	111
1491	98
1492	150 147
1493	75
1494	200
1495	126
1496	151 33 146
1497	2 134
1498	5
1499	127
1500	200
1501	144
1502	65
1503	190
1504	100 202 149
1505	169
1506	34
1507	144
1508	94
1509	79 34
1510	58
1511	2 134 241 272
1512	64 12
1513	134 64 51 98
1514	72 122
1515	147
1516	146
1517	65
1518	111
1519	80
1520	70
1521	144
1522	122
1523	63
1524	90 267
1525	71 76
1526	81 63 193
1527	84
1528	28
1529	219 127
1530	146
1531	84
1532	141
1533	190
1534	150
1535	197
1536	2
1537	20
1538	45 147 176 177
1539	228
1540	106
1541	45 65 228 243
1542	64
1543	256
1544	154 270
1545	2 134
1546	122
1547	2
1548	89
1549	52 12
1550	81
1551	150 15
1552	109
1553	150
1554	219
1555	57
1556	219
1557	202
1558	167
1559	145
1560	146
1561	172
1562	144
1563	65
1564	94
1565	70
1566	76
1567	70
1568	167
1569	167
1570	218 222
1571	167
1572	152
1573	2
1574	167
1575	167
1576	167
1577	233 270
1578	241
1579	70 141
1580	70
1581	252
1582	167
1583	233 195
1584	167
1585	109
1586	2
1587	124 84
1588	115
1589	115
1590	242
1591	167
1592	167
1593	39
1594	78
1595	52 72
1596	154 270
1597	150
1598	193
1599	193
1600	144 228
