Students	3000
230	7686 7202 9950 8231
231	2039 19 1319 5364
232	4164 7459 1962 3832
233	229 1370 1376 8216
234	1351 6046 7649 3801
235	6812 7857 5922 1828
236	9383 5872 458 4174
237	5183 5467 9616 9181
238	7483 3146 3240 4365
239	7797 4977 3049 2685
240	1077 354 5056 5329
241	6393 4996 889 5944
242	2938 3369 1664 4005
243	476 8025 3338 430
244	6554 6821 8796 8283
245	2097 4666 6640 8917
246	5954 3602 5025 7350
247	4909 8628 6182 5167
248	2533 209 1509 9411
249	731 1806 1404 8515
250	6113 9533 9153 2509
251	7387 4384 5127 2791
252	4399 6640 9878 4455
253	7478 9632 1233 1311
254	2279 1128 7565 4726
255	8913 6889 3632 3541
256	27 1709 5997 4575
257	4529 9060 6405 4493
258	7314 4806 5650 1602
259	9917 2913 9658 4902
260	8213 9178 8529 1549
261	5729 1410 8150 8808
262	853 2830 447 3170
263	3120 7374 89 5278
264	4242 6815 3063 1701
265	8768 6921 1614 2708
266	3934 2914 3859 2676
267	8960 9222 8425 7394
268	7647 8642 772 601
269	573 6433 9796 2867
270	1765 3550 9658 6362
271	507 3899 1760 2867
272	9684 5353 6977 3141
273	4083 6133 5671 8788
274	3421 3083 7125 3089
275	7252 8464 5494 1889
276	573 7156 3709 6034
277	7052 7741 2245 1682
278	9763 3007 6694 7105
279	9719 8059 6771 4477
280	9039 5793 2886 2308
281	6060 9024 2741 317
282	3354 8529 5430 9793
283	9291 4820 114 2222
284	9187 5013 9189 9881
285	1383 2014 5674 9036
286	6687 1878 2708 8705
287	164 2875 1233 1998
288	2264 1225 4255 8772
289	894 8823 2021 5634
290	7486 6384 8940 4714
291	2863 5564 7487 5555
292	3332 8625 6273 4015
293	3660 7427 4210 9291
294	2386 1828 2697 602
295	1209 3510 5972 1468
296	5399 5527 1597 3872
297	6393 2304 9176 1260
298	2778 4073 4087 6894
299	7168 4679 2712 8364
300	6051 1166 7474 5378
301	8418 7324 186 3502
302	9105 4483 4729 3273
303	488 55 8931 884
304	4108 4737 7485 1827
305	3337 744 4677 2960
306	2399 7137 7187 6387
307	2545 1065 2884 2323
308	6366 911 3800 9233
309	8033 4721 7821 1674
310	4352 4348 9206 7374
311	6300 7391 8221 392
312	6945 8610 2862 1363
313	2189 4207 4058 5433
314	9704 3496 604 4916
315	6799 6298 2361 5054
316	4286 2269 3577 5407
317	3988 2615 1306 6146
318	7242 674 3175 2157
319	9113 7110 850 9863
320	3348 7376 9637 2838
321	151 4143 5089 5646
322	8195 9167 6447 8288
323	3137 6972 6193 774
324	3030 4514 63 2559
325	982 5125 2306 1108
326	3317 3265 4662 8135
327	7173 6520 2109 8848
328	1360 8693 4568 5884
329	3582 9312 6860 4786
330	2449 415 2806 5562
331	4692 6608 6720 5815
332	3496 3208 2855 5441
333	8895 4446 1881 3254
334	2841 7233 2064 9007
335	1208 9709 621 3923
336	73 9793 9436 2552
337	756 26 5776 3858
338	5032 7360 7533 9981
339	661 2131 8328 4035
340	5938 9325 8082 175
341	7599 8631 1811 8564
342	7573 1701 3563 7841
343	3239 5684 4062 8408
344	1805 9829 2509 965
345	9985 5709 3476 7906
346	4381 4022 4556 6660
347	9038 9918 5372 7103
348	3882 1061 2386 2535
349	9630 5184 345 221
350	1016 7445 1594 2517
351	4489 8583 537 9474
352	8996 7405 6291 4481
353	8079 786 1657 3875
354	8669 9817 7736 2027
355	952 6421 8263 4675
356	5262 3351 5691 4241
357	5701 5481 7357 2662
358	7145 8488 7338 5423
359	7398 4950 622 7635
360	836 8319 6566 1363
361	4168 3878 8812 7097
362	643 7491 7257 28
363	1601 8350 2721 9447
364	5784 70 7769 2252
365	8075 5006 3925 6758
366	2607 2634 265 2413
367	6733 3090 5078 3613
368	4618 8484 7727 9955
369	3873 5332 3893 1419
370	8443 2511 3565 89
371	2796 7440 7184 2094
372	9520 3937 3584 6075
373	6781 4413 1311 1129
374	7400 5950 7712 6023
375	4802 9483 3216 7601
376	6817 7058 9391 4365
377	8826 8061 1871 7957
378	7387 8887 3837 1832
379	2099 4777 3393 1091
380	1721 9110 2434 8080
381	3694 6402 4364 4593
382	9031 6194 9495 7940
383	5778 7280 6938 5893
384	8896 4758 9315 5663
385	6544 6712 6226 7487
386	7750 6451 5996 1551
387	3566 9698 5133 2418
388	8867 1481 5878 1822
389	9453 3419 4340 4747
390	5147 186 2575 5733
391	4110 1859 5435 9906
392	2838 2381 7585 3580
393	5654 144 3340 1465
394	3499 4575 5254 5448
395	5090 8267 137 4142
396	932 1660 9449 3366
397	8237 1175 6125 7680
398	9641 125 741 8843
399	2045 8459 5549 2587
400	1407 4506 7108 3712
401	1468 2241 3814 6681
402	7023 7336 8212 4624
403	7350 6307 164 890
404	886 5659 3166 630
405	5397 2989 4881 3818
406	7242 3854 4354 8828
407	1250 6879 2807 7193
408	8132 3407 5382 5243
409	6915 6031 5684 8551
410	4826 5127 9481 6826
411	9356 2020 4226 3204
412	6417 8272 5823 5729
413	2930 9945 7107 4904
414	1572 4064 5116 8863
415	3536 8252 8107 3463
416	2018 8149 2567 4165
417	3817 6131 4570 8034
418	9208 7712 5852 9960
419	5596 3164 9993 6766
420	8880 4145 8077 5326
421	7812 1873 1102 7110
422	1691 1452 881 7505
423	5679 8885 5077 6168
424	1988 3887 831 7013
425	9519 4520 5725 7186
426	911 3729 3005 2348
427	9789 3807 8354 6528
428	4479 1547 9317 3993
429	8179 4151 1860 5282
430	2103 6817 5511 1713
431	3352 6170 3096 1044
432	6046 6353 9997 100
433	3878 4615 3002 8347
434	7748 1634 9750 4761
435	237 5649 6145 703
436	2663 3832 3330 5583
437	2360 5324 5363 3317
438	1255 7105 8762 4119
439	9144 1572 977 3114
440	169 6548 4474 9270
441	1590 8684 9737 1956
442	4212 7093 4818 9190
443	1775 8912 2040 9653
444	6763 3600 7749 7604
445	5762 549 7296 5673
446	3502 397 1214 9571
447	9699 5673 6317 2380
448	1928 620 6477 5150
449	4881 3572 6546 8011
450	7054 1822 1180 9393
451	9332 7808 608 4654
452	1847 4550 2293 3603
453	610 5853 1178 5013
454	9551 4844 9244 5917
455	6939 304 5505 1912
456	3830 9941 535 8914
457	1540 9746 1031 6144
458	1841 8863 2915 8185
459	8080 5567 9528 1545
460	4801 6032 799 8560
461	3530 8220 900 980
462	385 6550 5027 4064
463	8400 2733 9406 3312
464	1389 6382 4291 3557
465	3313 8661 4409 9345
466	5491 9318 9605 6496
467	5198 4046 4980 4260
468	1641 5290 2037 2284
469	5993 6485 2684 5107
470	9657 1393 6589 2278
471	1666 6930 9697 4560
472	928 7781 592 5668
473	9639 3452 44 6310
474	9784 5520 3285 9182
475	8230 2896 185 3242
476	7049 2404 4319 5827
477	2603 8067 1448 6856
478	9568 5797 2886 9755
479	7902 6902 871 5246
480	2101 8604 5861 2722
481	1747 7940 8904 7421
482	850 5649 2915 2595
483	5046 3314 2123 3743
484	1134 2924 8894 5895
485	2242 6504 6596 5797
486	5215 1449 8937 4445
487	9495 7096 2907 4184
488	144 802 9767 870
489	2093 8956 6925 9369
490	9633 4797 1406 8910
491	404 1352 1404 9000
492	8428 3204 7135 2272
493	7065 4820 2213 4910
494	2421 8959 5980 129
495	6788 4874 9604 4412
496	2856 9870 1178 8247
497	4162 6998 9290 3396
498	8332 7478 174 2211
499	4116 5803 312 3300
500	4092 3424 6513 3252
501	4343 9709 6677 29
502	4037 5467 1681 7765
503	8923 59 7577 563
504	7298 1093 5404 8777
505	7610 190 6624 2177
506	7816 6581 6240 1336
507	5812 5657 4004 9927
508	2368 3318 360 4079
509	6165 1537 6686 410
510	9722 1195 5372 6079
511	3784 6549 918 3638
512	1229 989 7733 1493
513	3766 6579 8105 339
514	1022 3770 6865 4475
515	1309 2126 9882 8991
516	2243 5584 6420 3391
517	1982 5167 696 5445
518	4203 9943 3333 6425
519	2037 1004 6519 8141
520	4261 8951 8250 362
521	6477 9742 6481 3603
522	7323 6327 6726 531
523	5581 240 126 136
524	5348 2004 9193 2678
525	9012 6604 6780 2490
526	9007 8534 9115 6893
527	275 3600 5065 6616
528	3743 4082 2951 9620
529	3315 2714 10 1567
530	2872 5444 2632 2236
531	7326 5014 2386 5137
532	1075 7242 1067 3741
533	5490 461 9892 845
534	2670 198 3893 686
535	8268 5857 2683 6549
536	375 2223 6139 9613
537	2127 5239 6311 9116
538	1934 958 775 6026
539	142 7181 3643 5378
540	3934 5358 7233 9165
541	1773 3241 3551 6854
542	4427 6909 1873 3740
543	5307 535 8264 4668
544	8539 8182 9118 8144
545	7940 9340 3125 1471
546	4176 7533 1525 3673
547	5299 3503 2236 9209
548	8122 3997 9398 797
549	4295 7446 938 5140
550	6373 5659 5720 6620
551	655 8600 1439 3617
552	6369 8152 169 2332
553	5217 8214 997 7862
554	2951 7283 6763 676
555	1114 6645 3049 4192
556	4326 1289 3281 1229
557	7371 1500 406 980
558	9103 3687 7041 5655
559	3101 8262 6227 6015
560	537 7329 818 5977
561	466 3434 2865 8845
562	9548 3846 4746 6408
563	3928 9624 862 9222
564	3756 434 4899 3297
565	7863 498 404 8804
566	5829 7644 6898 8348
567	4605 1084 5346 898
568	773 7723 3391 7433
569	197 5491 5571 2242
570	8423 2898 7526 1022
571	5686 9825 6868 1542
572	4393 6987 647 2575
573	7680 2770 8816 1830
574	9973 1707 1362 8029
575	3062 155 184 7545
576	9105 1165 4862 2985
577	9236 2637 8279 2719
578	8405 4119 5890 4117
579	3115 7590 3356 3628
580	4478 3840 6157 7893
581	9150 7268 1717 7834
582	1239 9643 7109 2776
583	9149 5345 1435 1683
584	8833 2510 1984 742
585	4383 3060 2808 9996
586	4878 9597 6855 153
587	3507 4378 1552 4965
588	8216 8894 8958 4846
589	8224 6776 6533 6049
590	5154 5810 2048 3591
591	2290 616 5406 9079
592	8224 8032 2718 30
593	8432 5379 887 689
594	7941 3681 8691 5639
595	2100 5490 7627 3706
596	8712 431 9916 7326
597	548 1933 4629 200
598	1096 106 5998 6830
599	707 8418 977 1515
600	3933 4021 8940 1296
601	9530 2452 3310 8783
602	1545 9279 8489 3063
603	6065 2370 1876 3208
604	3132 5177 8466 2048
605	5374 1084 8298 2672
606	3788 1871 6397 5897
607	587 6141 2234 140
608	9155 565 5447 1521
609	898 3511 6021 9744
610	8607 5604 7265 6591
611	92 9474 6048 8458
612	5092 4066 6635 1099
613	2332 947 7174 4805
614	3281 7721 4049 7192
615	9342 9651 1762 1212
616	1503 5542 245 140
617	5900 9617 8097 3257
618	7092 2359 7607 4517
619	8577 709 3850 7374
620	9270 695 6851 7476
621	6046 3101 9055 8332
622	8400 8338 3915 5316
623	7970 8885 9603 9219
624	5605 3789 1131 465
625	3462 7428 6659 9600
626	2090 5370 8856 3475
627	9410 445 9609 1999
628	3253 7473 8544 8652
629	3607 1295 137 2937
630	8676 9199 5943 2539
631	7525 522 2876 2382
632	5440 6484 3560 1627
633	8843 6301 3690 4651
634	8847 8671 4828 9409
635	4369 4091 105 4565
636	1597 4472 8530 3134
637	9895 4577 9667 4960
638	9750 257 932 7516
639	4679 2725 1066 5544
640	1391 5713 4805 6013
641	4760 3697 9766 8527
642	1792 8023 9078 294
643	1111 3249 4564 3452
644	7126 5965 197 5036
645	5755 1243 4010 2224
646	7258 9559 6440 8275
647	1392 6948 1972 5440
648	7025 9231 9403 7218
649	7860 3923 9706 2855
650	4528 883 2698 5626
651	1765 434 7808 4022
652	4453 9668 6463 1661
653	4018 8608 5126 9997
654	4187 5814 7725 4449
655	3684 1824 3322 3349
656	608 428 890 3508
657	5553 5183 5130 1680
658	5807 7827 9661 7660
659	3130 8362 1585 9339
660	726 3666 1537 9085
661	8383 3592 8463 3091
662	6710 4908 8737 3773
663	4503 4106 5049 128
664	6335 8481 4830 1780
665	8181 9954 8939 998
666	6475 400 4692 9409
667	3469 8818 9049 5770
668	8600 6048 6460 754
669	145 9137 5266 9090
670	3501 5360 8133 7840
671	5700 1698 7237 8636
672	295 3704 8125 7039
673	1556 3679 6700 1930
674	2401 429 8693 4405
675	911 6080 7412 8471
676	6442 2227 3443 4090
677	7772 1429 4298 7713
678	3520 7727 5344 2107
679	4105 3741 8726 8530
680	6160 3095 9621 2381
681	4835 6789 9953 2525
682	8374 5772 6699 3212
683	8450 9929 3753 1757
684	755 4956 3987 95
685	4341 2956 7976 1306
686	7280 2950 1677 5171
687	6696 2778 1378 8451
688	5599 1079 6997 4483
689	8756 5030 6425 3194
690	7987 7514 3369 1696
691	545 3212 9000 9348
692	5832 2048 5795 975
693	7820 6377 7919 1472
694	6587 4652 1452 2290
695	9888 3986 5017 590
696	8422 442 4952 9597
697	9222 3129 2165 781
698	4488 3607 1025 6064
699	6328 8994 5070 9503
700	5637 6780 3473 768
701	9201 4210 4915 6830
702	7759 374 8184 8169
703	7901 6477 8026 2642
704	7446 8464 9672 5059
705	1236 6761 590 6264
706	7611 3962 5226 9643
707	4403 2264 173 42
708	2910 6001 8024 3971
709	3492 9350 8293 6910
710	3322 6760 800 4007
711	5248 1674 8608 2132
712	3089 3246 4589 1302
713	8189 7854 3439 1088
714	1385 1975 2880 6434
715	4258 1222 7284 8237
716	504 929 118 7190
717	8549 1395 9722 7176
718	7177 3689 4898 3792
719	8315 3751 1713 8135
720	2698 5231 2430 9376
721	1497 8202 8656 7136
722	7921 7510 7897 6411
723	9270 3131 774 598
724	9939 5649 2172 8785
725	6768 3803 6410 187
726	8254 2349 4045 4860
727	1044 7151 6630 5373
728	9590 8927 8558 8975
729	5595 6404 168 5326
730	2168 6317 9378 7586
731	6316 9743 6209 7540
732	2196 8300 4197 1530
733	4631 6863 8730 7888
734	7630 2256 6107 7713
735	9722 6166 240 5697
736	6830 9813 594 1978
737	3278 3121 4597 7845
738	2654 906 7349 9831
739	6982 7289 8312 7923
740	5723 9965 8450 3279
741	5089 1487 7250 33
742	4133 2223 9632 93
743	1862 1594 937 1947
744	732 1452 9336 6490
745	6392 9653 9866 9014
746	3200 7854 1027 5448
747	5381 6048 2089 8490
748	6677 6249 7868 637
749	7817 8824 4181 3746
750	3421 269 5257 311
751	4196 9462 8207 9204
752	9086 7796 5962 6397
753	6883 4842 737 9788
754	609 6570 4630 1513
755	7559 4480 2118 3175
756	6393 6556 3291 643
757	2303 695 4242 9205
758	5533 7475 7163 4838
759	4767 6823 2879 8416
760	9116 5680 526 1424
761	3190 5285 6253 887
762	3335 4494 5725 8965
763	7521 2930 5001 7303
764	1073 6062 4479 5459
765	8798 5845 9933 6471
766	5920 790 9571 5152
767	4114 9618 3034 7410
768	154 2521 6739 2703
769	6997 3879 4091 9560
770	6126 3751 1112 3457
771	4840 1904 9989 1664
772	8706 5381 9909 5066
773	2115 7020 6230 8440
774	4954 9771 3266 8843
775	571 7615 580 4290
776	6054 4204 8042 8850
777	5332 1675 6844 4982
778	5646 4243 5253 2967
779	8881 9918 2754 1478
780	8215 2927 374 2970
781	3280 3857 9682 4932
782	911 2283 7173 9979
783	4661 1413 3490 8213
784	2323 8172 9968 7547
785	3016 8062 5199 7282
786	2070 8188 6234 7162
787	4619 5909 7344 5237
788	5828 4974 1356 9913
789	4033 6603 6935 2913
790	1430 4130 9963 3718
791	7590 6520 8710 2549
792	2983 6700 3790 7635
793	469 4263 3040 5211
794	1656 1108 4270 3526
795	5063 1223 1288 8434
796	3680 8404 9200 594
797	9184 5651 7664 7849
798	8450 7646 6703 197
799	8846 9496 718 5425
800	2158 5377 6463 6714
801	1863 5159 9464 7430
802	5301 4262 7749 5240
803	5278 6176 8871 7173
804	5633 1162 6075 8397
805	1815 1889 6918 1191
806	1626 4213 5541 2661
807	7901 1175 763 2653
808	5384 1772 1849 9245
809	8627 4430 2709 2446
810	8061 3513 1809 5821
811	3012 6175 7576 6660
812	5332 5393 8715 3127
813	6341 2884 1879 8997
814	5216 5744 9435 4861
815	5007 1947 1757 8036
816	5657 9303 8239 172
817	3310 8011 994 2167
818	4660 9660 4465 5525
819	923 2417 2680 9578
820	1485 8288 5962 6753
821	4415 9874 8041 6686
822	3448 98 7919 2702
823	6105 4118 3833 6064
824	9193 1298 7155 9037
825	8783 879 5281 4099
826	5963 5198 5265 4497
827	5404 2159 5025 9350
828	5363 5610 90 2162
829	8691 582 9795 4916
830	9366 5444 3902 5159
831	6822 6340 5572 1984
832	5926 250 8446 9619
833	7806 2150 8937 7172
834	1442 2532 1492 7688
835	7018 3554 6949 3275
836	5537 2931 6920 9913
837	9434 2859 432 1612
838	2143 8572 519 9436
839	585 5103 5886 4263
840	9723 7273 6677 63
841	7937 3507 9330 6198
842	2598 8635 6898 6525
843	7525 60 1376 553
844	4832 9552 9722 8012
845	8982 4136 6564 5110
846	7887 2147 3008 5400
847	5820 8312 1576 4424
848	3337 6747 3797 8533
849	6795 5934 6319 9968
850	2378 1148 7985 2343
851	8520 9418 9080 195
852	4517 127 1913 9679
853	9064 1705 1949 3443
854	8903 5909 636 4259
855	7267 5915 5539 9269
856	3075 1160 3106 9363
857	2681 9787 2668 7971
858	5561 931 2819 6567
859	6662 2200 9103 3809
860	711 8974 3535 4135
861	5963 8811 5738 4756
862	6451 6820 3653 6503
863	6388 2623 657 490
864	8201 1149 9504 4720
865	5538 3169 1379 757
866	5114 6055 7387 2663
867	515 4931 7344 8274
868	8023 2088 6528 5395
869	8537 1579 138 3860
870	1968 3153 302 4106
871	5880 7682 4333 6652
872	58 5730 1033 6772
873	3276 3640 4927 8925
874	9539 2240 4489 4836
875	3983 2776 8313 3296
876	5418 1851 3791 4059
877	4084 1744 2478 9908
878	1769 7531 8849 1979
879	3286 6725 8704 2569
880	5927 7731 6706 5365
881	8438 8237 1416 5747
882	6185 4739 174 8490
883	1350 6801 5038 8843
884	9308 9426 7029 7125
885	7070 213 6702 214
886	230 3904 9664 3687
887	8713 692 1509 1056
888	2602 9412 5627 6210
889	222 6816 2650 8425
890	5539 6668 2712 7453
891	8924 802 2151 7470
892	8868 9859 8393 800
893	5693 6444 9267 5201
894	6442 3482 2338 6419
895	1650 6821 2629 2066
896	4696 3287 2401 4576
897	6858 3723 9116 2981
898	1498 8779 9101 2945
899	8272 2707 7127 6520
900	8579 4870 910 1323
901	1315 8648 4459 9479
902	9339 4599 2842 222
903	1879 6707 1285 4212
904	2675 3137 3825 9489
905	3328 2769 6879 7777
906	2613 5683 4126 9317
907	6073 5547 4693 5210
908	3004 8338 2696 8793
909	5732 9801 4124 4059
910	6315 1540 5716 6482
911	9506 6434 8899 3669
912	5618 221 1881 3440
913	9448 543 1396 670
914	9309 3509 6942 1540
915	5558 2993 9401 1603
916	8781 9488 9960 9009
917	1304 4493 6809 4703
918	303 7296 6309 678
919	9072 3776 2628 5460
920	3701 9682 8006 2604
921	3290 3033 3241 4803
922	2089 4023 205 9458
923	4557 4474 1356 4458
924	8848 8766 3807 8313
925	8935 1581 1319 1397
926	335 5276 8048 4378
927	2781 7469 4552 2123
928	5407 2146 3659 2564
929	4966 572 742 8021
930	5702 174 6738 3790
931	5152 4853 123 4966
932	3892 1411 5812 6443
933	8900 7674 9692 3968
934	590 4958 9753 1506
935	7825 3551 1533 4763
936	4471 5520 2176 4539
937	5756 6102 4538 927
938	4301 8104 8743 8902
939	9922 3681 1786 3365
940	6032 3727 7399 2396
941	9528 6431 4581 8826
942	2898 6490 7987 3857
943	2807 3778 732 1489
944	1539 1979 6906 7130
945	7596 1765 9044 8567
946	2566 588 4540 7325
947	9801 9022 4179 5444
948	9713 7047 8002 8296
949	8738 8684 6056 1844
950	7739 9233 9447 877
951	8274 1102 5796 8226
952	5565 5160 650 8562
953	7906 8804 5834 750
954	7813 6930 7857 1035
955	8523 841 5272 3927
956	4846 4388 7014 6268
957	3422 8380 2815 2363
958	8707 9250 8395 8696
959	6339 7226 8707 6919
960	9925 2536 1377 4441
961	4778 5793 3937 5999
962	8074 4294 4651 4497
963	8687 8969 9730 9734
964	7158 4809 4528 3327
965	1679 9339 2816 3342
966	5456 742 4123 3419
967	4417 7228 2292 6113
968	8265 7998 9233 6021
969	7516 180 2044 4135
970	1153 5495 2475 4458
971	4405 637 8634 8136
972	778 460 5868 9265
973	2911 7842 8314 2629
974	122 6425 3463 3681
975	8055 6253 8400 8919
976	5072 9628 9845 3970
977	7522 8160 7635 2494
978	9664 8220 7375 1499
979	5565 2580 7361 4783
980	8046 1329 4904 2555
981	753 6028 320 372
982	2220 1858 3335 7451
983	7870 3277 6745 3365
984	5970 7662 8901 2651
985	4538 7858 8017 780
986	7038 701 3334 8352
987	8689 2707 6633 6618
988	1551 2679 1162 9257
989	3871 1119 7471 7559
990	7018 8714 8328 8099
991	5576 6940 9409 121
992	2750 7657 3034 9909
993	3237 839 8273 9546
994	9514 8837 9254 9968
995	9394 6352 1731 2678
996	3393 186 5718 9934
997	9605 5463 4310 694
998	2388 1993 8331 4721
999	4130 8454 6010 2619
1000	8115 3852 1983 7365
1001	5167 6935 1132 7308
1002	9102 9756 8472 342
1003	1457 2081 4866 9774
1004	6671 7769 884 9575
1005	5459 2398 3990 7604
1006	9135 6185 1191 1720
1007	6967 6573 4537 4546
1008	5161 7713 7051 6218
1009	1049 7393 3744 1296
1010	2523 6822 5821 1103
1011	7477 2082 5725 8047
1012	4201 3118 8685 5527
1013	3449 2934 382 9379
1014	9797 5377 5422 2643
1015	1337 9641 2845 9723
1016	6582 6693 844 3557
1017	8417 1348 6379 6836
1018	1127 1092 7224 6852
1019	6139 2119 5168 1426
1020	9459 5916 3119 8432
1021	2304 8259 4604 3441
1022	932 2304 7941 3284
1023	752 9707 5816 9372
1024	8600 8167 3312 4175
1025	9625 605 8033 362
1026	6787 4211 6835 2271
