Students	3000
481	1690 404 743 1495
482	2836 2214 2695 1794
483	1234 1280 1652 2440
484	375 1796 74 1462
485	2703 495 543 2496
486	1479 2810 1802 2125
487	1008 1967 948 2972
488	13 2323 1813 2891
489	2908 2678 464 2003
490	113 1229 2606 1772
491	971 381 811 1872
492	1459 255 2026 1218
493	2516 2551 2064 1603
494	1459 1097 331 1177
495	2501 1978 1191 1375
496	638 1572 1167 2233
497	1206 1006 842 2838
498	2744 1838 2485 2319
499	2777 1823 1137 2505
500	2933 194 2355 521
501	998 1509 2995 2104
502	1039 1763 2024 596
503	338 2613 1258 1051
504	232 2569 404 1080
505	1037 2033 2593 2101
506	424 2973 1489 1111
507	2105 2748 2829 2719
508	2567 310 18 562
509	1318 1595 37 1769
510	1427 749 1917 503
511	2755 1783 2265 1794
512	1671 2932 2815 1661
513	139 153 2438 2435
514	1977 831 96 2196
515	1121 2382 1482 368
516	2555 477 2631 2890
517	788 1333 1258 2597
518	808 778 2460 1723
519	2003 626 1367 1986
520	1929 2575 2278 2784
521	1768 1211 1370 2553
522	1053 1300 1692 2489
523	551 2265 377 1253
524	75 1229 2691 1270
525	2561 1139 2373 1836
526	480 254 842 122
527	1114 1303 2993 753
528	1502 2366 150 2722
529	732 2347 1816 123
530	580 705 2506 306
531	221 1983 1540 335
532	2468 1954 1010 1970
533	1882 790 672 1110
534	1490 2230 1403 716
535	2082 1054 609 602
536	220 2221 1121 1262
537	1737 1481 1206 1510
538	1449 2379 1372 448
539	773 918 1082 172
540	2538 2274 869 1955
541	2402 288 97 2153
542	2259 2957 635 2091
543	1995 2008 2508 36
544	1915 156 1535 2429
545	2543 1923 1438 873
546	1962 1559 846 2314
547	2073 1509 2316 2090
548	2477 2135 1382 1507
549	1048 2605 2981 2638
550	1707 503 275 608
551	1587 2271 1129 1657
552	2469 2780 1679 1372
553	422 1628 2756 2116
554	508 105 1150 2575
555	2792 525 151 1584
556	906 2090 578 1758
557	2953 1816 1927 2628
558	373 944 1987 898
559	729 2757 1402 1237
560	1727 750 1533 1920
561	2433 1589 1517 1197
562	1 1544 462 1874
563	2678 2843 1264 1449
564	1538 2285 699 643
565	1943 126 352 2122
566	1032 2639 129 1156
567	357 1297 1619 1283
568	1788 661 2484 308
569	2001 1860 2373 2294
570	550 2939 47 2081
571	14 2250 545 2140
572	2967 1638 2206 772
573	83 1271 169 203
574	1307 2066 1121 2727
575	328 2498 336 2575
576	2163 893 1509 2570
577	1306 1723 1347 316
578	2888 78 724 1585
579	750 2745 2330 865
580	1073 1730 9 715
581	1787 2815 136 303
582	778 1743 1892 480
583	711 2873 800 2181
584	2301 2907 318 2093
585	2977 2483 1313 284
586	40 1494 1174 2130
587	1825 863 897 908
588	2546 1878 1405 1216
589	1973 830 348 2066
590	86 717 920 481
591	2013 720 2400 2464
592	994 2488 966 2854
593	2601 2411 1380 58
594	735 1804 2590 1697
595	1174 2497 2752 2678
596	41 1921 1234 807
597	2794 2465 2385 2317
598	2537 2131 1368 456
599	2838 2281 1654 2555
600	146 1438 1428 2810
601	1538 312 679 923
602	2071 2876 164 1922
603	2916 750 2184 1999
604	442 2200 2749 361
605	416 2901 608 636
606	1691 361 1797 547
607	2482 1646 1215 823
608	2416 2219 1639 1962
609	2537 240 50 2527
610	2920 313 1917 1568
611	1221 281 1603 119
612	2758 2235 1701 46
613	355 190 2114 2040
614	1466 232 2985 862
615	953 1924 1410 808
616	1232 2046 499 592
617	1676 842 132 1679
618	2582 2772 1363 1524
619	1373 2675 149 2953
620	2131 2608 1138 2205
621	2877 1483 1840 271
622	1217 806 2321 2317
623	936 1184 2800 1148
624	679 2925 341 1156
625	2097 843 355 2503
626	1188 1599 1523 1868
627	1503 2319 87 2064
628	468 2537 1421 654
629	1957 1147 1319 186
630	1329 2243 1298 271
631	1186 1642 276 979
632	751 143 2368 359
633	55 1165 338 440
634	340 289 1764 1450
635	2514 290 2470 1859
636	1202 654 2953 2896
637	2291 1264 584 2753
638	791 1235 592 2455
639	850 1626 173 1319
640	477 1712 552 2885
641	1776 2186 2181 1612
642	2506 278 2996 1538
643	2686 1758 2587 1534
644	1658 484 2121 2750
645	1872 1021 738 2155
646	280 523 2233 692
647	1235 1789 1921 932
648	2426 2253 2495 1306
649	622 632 170 1042
650	1659 1544 2693 2993
651	2467 1395 1683 2235
652	2557 1117 2959 907
653	1620 1482 658 2498
654	231 976 2364 2916
655	494 94 2714 172
656	2071 2833 763 1649
657	68 2612 1378 2224
658	2659 1551 2260 1494
659	2947 303 459 1953
660	130 1587 1021 2895
661	1578 251 1369 1625
662	1406 1752 89 970
663	762 1054 2712 2304
664	2529 257 1177 140
665	2979 278 665 1556
666	1882 3000 1245 305
667	2513 1949 2849 657
668	1355 2440 967 1966
669	156 1522 1554 535
670	462 1033 2917 1715
671	2209 1739 271 1813
672	2175 1299 1571 2609
673	1708 636 1591 2120
674	2602 1917 882 83
675	2189 610 1576 2146
676	820 14 370 2397
677	943 1011 732 905
678	12 1829 286 2920
679	540 1039 2694 186
680	1626 391 518 1066
681	493 2981 720 1324
682	604 2557 476 230
683	164 2834 981 2139
684	1702 1907 1233 720
685	1573 1278 2575 1224
686	1679 363 2686 2446
687	1424 693 19 2681
688	1589 254 1517 1948
689	2665 1481 2834 1898
690	1562 638 136 1290
691	996 2412 631 94
692	1368 2151 2721 1356
693	2150 1938 1886 2027
694	1658 523 864 229
695	2352 2577 2325 569
696	2092 1988 2147 2526
697	168 2385 2547 2741
698	2645 2393 2333 883
699	2004 359 1208 255
700	100 1582 614 2173
701	1734 2252 1726 732
702	2258 1896 2628 548
703	435 759 1071 366
704	1577 2097 2684 988
705	2882 377 2819 1132
706	2886 2951 1813 2693
707	345 2411 1173 436
708	1437 2909 964 2466
709	2379 2613 2192 1594
710	1952 1872 1733 1095
711	634 2807 2959 2535
712	367 976 2685 2686
713	1260 2563 2877 1788
714	1780 546 1341 983
715	1269 1528 703 24
716	2639 2987 1477 1848
717	1241 411 1352 249
718	1420 1321 355 327
719	1923 867 2831 175
720	1004 345 2035 49
721	1767 2596 2032 1283
722	2644 35 786 2169
723	2065 915 2413 1725
724	779 1780 2104 566
725	2232 2791 828 1378
726	84 343 2670 623
727	1880 1997 2080 2192
728	959 122 1962 2671
729	1638 2437 2908 320
730	1212 1261 46 930
731	1184 1047 1348 2531
732	943 2535 1350 2723
733	741 793 2531 1964
734	2645 602 2000 2722
735	227 2269 2106 1444
736	212 2260 1511 2059
737	434 2250 561 357
738	2979 721 2317 2354
739	1049 216 1761 2425
740	1061 1645 795 2937
741	2914 2379 1053 1664
742	1114 722 2071 1966
743	2783 2121 1283 371
744	1204 2023 2989 1556
745	1909 1942 1011 1096
746	1797 2073 1194 1642
747	49 1082 2157 2310
748	2861 2716 1331 2899
749	2982 2855 208 2784
750	2835 1264 1844 2824
751	368 1486 2966 2605
752	2657 1216 869 1923
753	1694 829 1671 314
754	2206 958 1120 842
755	2213 736 1127 1672
756	2430 2334 1616 2357
757	1163 2166 1223 1351
758	1013 2775 2447 2221
759	2133 174 12 2062
760	771 2859 668 1101
761	1277 2946 1180 565
762	22 2649 671 1133
763	1073 1778 1448 471
764	914 26 239 2024
765	610 1587 90 807
766	226 1413 1691 147
767	1821 2011 347 1006
768	2287 820 277 630
769	1799 2494 1135 227
770	663 2028 176 2147
771	2205 905 1968 769
772	830 930 104 1892
773	2925 2301 1557 1792
774	2447 1643 1676 71
775	1468 254 2040 1606
776	2921 1883 1267 2240
777	160 1916 1234 403
778	1728 2377 2189 842
779	1958 1511 2763 576
780	1492 652 1524 2474
781	728 1358 284 2545
782	50 2513 991 642
783	1035 2752 416 2467
784	1676 781 656 2115
785	929 1120 1308 2191
786	1315 2507 288 407
787	1864 799 1078 2442
788	1077 1831 535 1455
789	1786 1527 2646 2399
790	1320 996 2998 1180
791	471 2380 1700 1637
792	1512 2666 636 2315
793	562 1332 2770 1792
794	589 1701 2723 718
795	235 904 538 2268
796	792 901 2919 2272
797	2199 527 685 892
798	2953 1915 2714 1470
799	711 2231 2674 1604
800	905 1533 1774 1875
801	2436 1088 1954 2986
802	2099 2983 2398 1837
803	1435 527 2140 1847
804	676 553 1450 100
805	149 155 1723 2980
806	1058 2935 1769 335
807	2113 1067 876 2767
808	1757 94 2171 2067
809	1182 860 866 457
810	2334 1214 2697 1048
811	2349 1585 2525 1649
812	516 1389 1846 766
813	700 791 1118 1851
814	152 1133 1974 517
815	1818 536 816 1890
816	2194 600 1087 329
817	835 2824 827 1478
818	1031 2513 1647 2942
819	2523 2365 1020 2316
820	1389 1290 2941 2075
821	1164 797 1678 847
822	650 1642 2956 339
823	554 2648 2729 35
824	2728 1111 2536 1370
825	2285 1262 1530 450
826	1724 1496 1922 2041
827	494 2700 1964 1409
828	317 967 1572 2053
829	522 2296 226 998
830	2352 2868 2404 667
831	2369 2015 2342 473
832	286 1720 2335 1931
833	544 1096 992 789
834	2048 1845 186 2467
835	1806 1644 1809 1865
836	554 2223 2677 2617
837	1405 845 2817 652
838	1431 1782 388 1658
839	2793 1350 184 1088
840	1619 1218 2131 1723
841	2315 69 908 1684
842	2278 701 1154 1198
843	1172 1500 702 2987
844	407 113 1152 130
845	2487 1110 2713 408
846	2786 279 2814 2944
847	728 910 739 574
848	717 880 30 2375
849	2053 909 2195 619
850	1377 2736 2104 494
851	2382 627 1442 1159
852	2574 1685 1510 2300
853	699 1384 990 2629
854	1653 1753 1811 58
855	1114 1163 129 1745
856	714 1305 481 1264
857	2996 1227 217 748
858	1899 2156 181 657
859	1713 1860 774 2411
860	835 891 932 2460
861	1715 2719 1143 1738
862	43 2389 2637 960
863	2642 451 1629 1987
864	2115 2803 1487 2779
865	2014 254 2794 88
866	2870 903 1953 2542
867	674 159 1938 1654
868	1416 1882 2377 1310
869	747 818 2744 644
870	1090 351 1515 2962
871	2170 567 603 306
872	693 330 849 1786
873	106 508 1288 2344
874	161 643 1075 2821
875	585 266 2345 2252
876	2911 138 2783 1978
877	588 990 931 1486
878	2564 2666 116 697
879	580 1022 2702 1619
880	512 2744 1033 2831
881	17 501 2909 1774
882	2917 237 2719 1604
883	1826 961 1930 1528
884	231 1354 733 1855
885	2098 2776 182 1091
886	1113 1589 2578 2392
887	359 1013 2640 888
888	2788 114 1613 2065
889	2732 1009 97 712
890	401 2455 2537 2229
891	107 1614 730 2400
892	764 2051 1047 2481
893	1082 2737 2681 2435
894	69 1556 799 66
895	921 417 955 115
896	1702 1495 1382 2977
897	2107 245 2253 1830
898	2151 45 2678 1748
899	2238 2498 2193 1623
900	217 2387 2786 2997
901	2054 1889 2802 1588
902	1334 2231 543 165
903	2209 1312 244 2724
904	668 670 2632 1431
905	140 432 2343 657
906	2965 2629 341 592
907	2921 389 2722 1167
908	675 1699 2184 2652
909	2388 1290 1186 2670
910	844 2142 2823 2134
911	46 2524 384 1798
912	2541 347 1097 1521
913	2375 282 2833 834
914	212 950 1375 2915
915	2045 1943 1946 2204
916	345 2246 2984 1866
917	2348 2283 933 2291
918	1100 400 2084 1418
919	1755 706 232 2699
920	2281 336 2073 724
921	947 1874 507 2621
922	1966 1954 419 131
923	999 2340 2220 1228
924	1508 1676 2705 361
925	521 887 2394 1993
926	276 1020 2680 397
927	538 2436 1303 553
928	1567 2176 1197 2869
929	757 437 612 2145
930	462 1208 1086 2126
931	498 2723 1859 1782
932	2166 2705 1317 2838
933	117 1842 1075 2186
934	1403 322 1143 1760
935	115 852 2929 1107
936	1852 1740 399 412
937	291 530 1885 2904
938	2378 2163 2690 660
939	1408 1896 1602 1319
940	2891 2508 842 724
941	674 2810 2135 82
942	1123 924 1740 803
943	1129 2306 2405 2459
944	1376 1291 522 2518
945	571 136 1916 2002
946	444 2760 18 1447
947	1102 2815 1804 2677
948	371 2331 366 466
949	635 1222 2002 2124
950	1524 2829 830 2170
951	1809 2552 1604 2157
952	624 519 2106 2458
953	1744 1143 376 646
954	1870 1866 642 423
955	1814 2343 859 679
956	2154 2809 2974 900
957	321 1280 1587 1410
958	1542 97 1513 2520
959	2398 957 583 1171
960	2735 1025 846 2801
961	809 2739 1597 1375
962	1102 56 1273 1695
963	2504 1792 2359 2345
964	1097 1509 102 2158
965	790 1614 1605 2612
966	2440 2607 65 638
967	2839 241 662 234
968	1357 1786 211 934
969	980 207 11 2547
970	400 2236 2663 675
971	2748 739 2471 1243
972	1006 181 803 2652
973	74 1089 2502 2900
974	1866 415 2675 465
975	1222 2242 490 2053
976	2457 2075 738 2373
977	1182 2615 938 564
978	1741 2604 1545 2898
979	2123 2618 1061 441
980	1984 2227 2437 604
981	317 263 1489 2349
982	1973 1193 1969 2572
983	504 1215 1585 2898
984	572 1350 488 391
985	192 1921 239 1346
986	1549 1448 121 2020
987	2617 590 2032 1593
988	971 1879 277 1643
989	285 2998 178 348
990	130 1265 1829 569
991	971 149 858 2054
992	1017 602 2175 1455
993	1909 2968 2314 552
994	1742 1291 1584 2507
995	541 2194 1407 641
996	2986 2602 1526 956
997	1774 1728 324 512
998	2690 2728 2009 1938
999	982 620 1621 649
1000	2542 680 1457 1969
1001	2262 1889 2964 46
1002	2613 1866 2196 1497
1003	2461 1267 631 642
1004	2570 205 266 1497
1005	1400 1871 1177 1577
1006	347 165 1031 2808
1007	1457 663 2563 348
1008	1928 2066 2903 1826
1009	1260 1414 1602 2106
1010	25 1440 2397 356
1011	635 654 1611 1211
1012	2924 1165 1810 759
1013	2273 2900 2933 2800
1014	2557 1451 893 2160
1015	645 2180 2226 428
1016	1045 1627 2120 2270
1017	2673 1574 2326 888
1018	440 2974 2463 2411
1019	2466 180 2981 2087
1020	2251 2672 1986 1598
1021	2066 565 2798 1354
1022	537 141 53 2968
1023	1634 2370 2439 711
1024	2854 2823 1552 1563
1025	2850 312 2339 2624
1026	1264 2622 2206 1370
1027	1466 2412 2102 1326
1028	2796 1886 824 625
1029	961 2766 148 1217
1030	1339 2954 214 1768
1031	1139 686 254 2879
1032	854 1887 1448 1968
1033	180 2497 2235 1078
1034	1021 1070 218 922
1035	2227 1694 1291 1601
1036	2077 2905 1175 644
1037	986 575 303 2055
1038	2498 2847 1402 1171
1039	43 1821 2844 2653
1040	2486 2466 495 2532
1041	2678 2836 631 2738
1042	1851 218 154 1026
1043	1912 2956 1779 2141
1044	834 1958 2739 664
1045	1245 921 401 2611
1046	1752 1175 1838 1795
1047	1203 1223 896 1350
1048	981 225 1621 182
1049	2224 1193 1659 1262
1050	2827 1698 1564 378
1051	1752 2807 1901 1775
1052	2154 298 2016 954
1053	2520 2415 881 2076
1054	1338 2443 1093 2147
1055	2014 2635 976 2302
1056	2158 1921 463 630
1057	920 805 814 1665
1058	607 2731 761 1564
1059	2056 397 1017 2609
1060	314 1327 2669 666
1061	1777 2836 2070 966
1062	2362 1150 2054 1924
1063	1243 160 1374 2654
1064	2675 2437 10 1586
1065	1102 2909 1654 2753
1066	1898 2834 238 2398
1067	231 566 1658 815
1068	2814 2419 1813 1517
1069	2042 765 2376 2994
1070	2746 1219 1163 1257
1071	612 1361 2938 32
1072	2221 2285 1905 776
1073	2472 2261 1860 2306
1074	1252 1848 1128 1944
1075	2320 1761 2413 2048
1076	110 971 1716 1024
1077	179 1873 2582 1434
1078	241 515 1465 386
1079	2656 2879 2377 575
1080	167 1070 2922 277
1081	1881 62 1148 2503
1082	683 2826 1198 1713
1083	1541 237 1039 2983
1084	1549 1162 417 800
1085	2043 1358 2756 2484
1086	2025 1964 1940 1265
1087	335 1085 2553 2849
1088	2159 1421 1103 2651
1089	240 2792 2539 2098
1090	612 247 2898 559
1091	351 36 298 465
1092	1003 1930 1771 1415
1093	526 1044 2253 126
