Students	3000
335	3559 2563 747 3829
336	2016 2673 3265 1334
337	2743 58 3876 1978
338	279 3475 297 2389
339	49 2337 3301 1152
340	383 1302 2309 3353
341	669 3592 2447 3762
342	1271 2956 3194 519
343	2178 2867 2883 3684
344	921 2195 2912 392
345	2806 2224 465 2227
346	2936 322 2906 73
347	3697 327 2807 325
348	3485 1367 144 793
349	1311 3490 1497 1840
350	946 3239 1725 2638
351	1367 2075 1562 545
352	3923 921 3663 3431
353	2014 621 1912 598
354	1649 1065 3229 1361
355	3369 1216 1844 1223
356	315 3270 158 3103
357	3112 1324 153 852
358	3462 3892 48 3061
359	1559 3685 3008 77
360	374 3385 3447 781
361	386 2868 444 2593
362	3239 5 2415 2681
363	1194 2670 1219 655
364	1884 3109 736 2949
365	1098 2811 3692 2628
366	6 2335 516 796
367	2779 217 2550 2825
368	3071 649 552 3199
369	1698 3686 3354 124
370	1443 3499 2636 3860
371	3665 837 3306 1726
372	800 1303 877 312
373	1479 2983 1030 1955
374	3520 3986 153 3923
375	59 2938 829 3130
376	3491 507 982 27
377	1337 745 1551 2317
378	2659 3085 3352 3489
379	3056 2927 3066 168
380	2636 3279 1497 680
381	1756 2123 334 54
382	832 3118 1115 249
383	3367 3791 2136 1373
384	3811 1145 2208 3939
385	3174 1198 748 2155
386	964 2568 2471 3368
387	357 995 2206 997
388	3081 605 123 828
389	859 1414 286 2878
390	3054 2672 3043 2043
391	49 3528 890 3547
392	3675 2251 3302 245
393	3447 938 1286 941
394	387 1060 397 32
395	3728 920 482 3502
396	839 2576 976 173
397	1279 286 2977 2249
398	238 3021 3309 2850
399	1790 51 2260 2157
400	3736 3584 3471 2795
401	3664 2538 610 597
402	2456 1968 970 1351
403	468 602 2138 555
404	307 260 2448 3707
405	1236 1465 2449 1812
406	2311 1687 3147 377
407	2092 2947 2930 448
408	3963 988 2977 2445
409	2518 1911 372 1780
410	1009 1940 3298 2206
411	498 3345 3489 2255
412	2014 990 3964 2509
413	2851 1733 2870 1820
414	257 2011 1685 3465
415	2262 231 1997 1960
416	2712 1865 442 2111
417	823 1663 184 1841
418	2265 1760 2474 1251
419	1358 458 3646 1902
420	2820 3312 2241 1832
421	2337 2381 363 757
422	1584 777 3855 1131
423	3921 3296 17 3417
424	2562 2100 558 397
425	1460 1155 8 2597
426	169 1201 1190 746
427	723 1046 376 2286
428	3891 2387 2934 2774
429	202 1369 2458 3770
430	2045 791 203 3701
431	2026 58 189 932
432	919 2438 2170 1799
433	2342 1260 1189 1940
434	995 3825 2239 3472
435	2436 3017 1107 325
436	434 3845 1671 3522
437	1476 1196 3198 3951
438	3625 2406 587 2003
439	410 2308 1678 3554
440	3382 2313 765 3493
441	393 1833 125 3276
442	3224 1744 3908 722
443	2050 3282 3074 11
444	3196 92 484 2175
445	3945 2460 3884 2426
446	799 10 3762 2655
447	3830 1271 3078 136
448	1880 1137 3343 698
449	543 1879 580 782
450	2674 2324 260 1370
451	1891 1162 605 3696
452	1729 3071 1625 3148
453	407 1133 1452 1292
454	1051 1460 860 1420
455	545 1363 2023 1527
456	3570 1030 1681 612
457	3740 423 2638 2503
458	910 2852 308 22
459	1638 999 1543 3706
460	3429 3472 776 1151
461	934 3532 2500 3365
462	1661 470 2760 646
463	1395 2149 928 104
464	502 1016 1985 2939
465	3976 87 2296 1269
466	2909 3150 81 2239
467	2410 3968 2815 273
468	2328 2405 1651 746
469	1167 994 952 767
470	756 3956 1349 777
471	1401 2511 879 619
472	2050 661 939 980
473	328 3364 3701 3440
474	1997 2145 1578 844
475	2382 3095 3141 3810
476	3659 1513 1981 1486
477	2604 2261 1363 2339
478	630 330 2669 3953
479	1888 1018 1659 384
480	108 3175 2140 1311
481	2019 3606 2020 1488
482	2049 391 614 1303
483	1902 3476 2880 3500
484	2187 1552 901 2628
485	2926 1557 1862 1876
486	1324 2748 1961 3675
487	3110 2492 1916 781
488	1053 3956 2920 36
489	487 700 2961 397
490	2952 2542 1558 2183
491	136 1697 1014 223
492	301 3408 1717 1425
493	2322 375 2743 1200
494	2475 1316 2595 2558
495	1400 783 1473 96
496	2471 2597 1568 1619
497	2476 3462 926 3894
498	3343 1782 957 697
499	1221 2462 3287 1808
500	3877 1586 71 2998
501	3836 967 2685 2055
502	3434 2237 895 158
503	834 3751 3776 1685
504	654 338 2936 2294
505	2142 723 1810 2512
506	2599 210 2055 1316
507	3935 2422 3464 2609
508	1905 134 3493 3784
509	1733 1539 627 830
510	3641 3927 2849 879
511	1411 2439 484 3474
512	2853 977 437 53
513	2170 3127 439 1478
514	104 3166 2205 1466
515	888 3205 3751 1417
516	3875 1035 342 2564
517	3874 3137 1267 110
518	1275 73 2713 3954
519	1743 2462 202 2771
520	2309 1232 432 1209
521	1915 1621 2643 2427
522	1777 1529 3162 297
523	1217 3653 336 3694
524	940 3039 146 1066
525	2110 2257 2221 3061
526	161 3644 1508 1511
527	2269 3592 3348 2426
528	2037 555 3011 1546
529	2547 664 1984 948
530	3866 3948 2274 543
531	2813 1258 90 2136
532	839 960 3322 151
533	694 3136 802 633
534	2953 1865 3402 2711
535	2980 1547 1168 300
536	1387 402 1165 36
537	3224 120 1107 1959
538	4 1045 2568 1440
539	46 806 2393 1569
540	2582 3419 2290 1573
541	701 3764 2457 1604
542	567 132 3987 1966
543	1659 1983 889 79
544	3363 2951 344 3141
545	2269 3872 3745 2904
546	1542 3553 3712 743
547	1020 217 107 2164
548	905 3039 3986 1317
549	2474 1587 833 3436
550	3901 889 445 1236
551	2640 692 3009 1404
552	709 3279 408 1695
553	1375 1128 3358 2784
554	1133 427 3882 3807
555	335 3598 1694 2990
556	2493 1103 3751 520
557	75 920 3492 1975
558	3798 3453 1603 405
559	2078 2 732 3333
560	2763 989 1970 2353
561	2813 2432 2414 3012
562	1591 2885 2515 1752
563	1368 3489 465 3888
564	3962 649 622 1762
565	60 1259 1969 1293
566	2794 3883 1733 3740
567	3373 3545 3136 1078
568	1293 3130 3636 1666
569	382 313 2102 15
570	425 1946 702 2069
571	2319 977 3679 1613
572	2036 10 145 2470
573	105 3217 2420 2112
574	1269 3140 2385 3305
575	2210 2929 408 3799
576	3539 595 2533 3070
577	1047 3948 2180 1172
578	2779 1948 109 2273
579	3064 569 690 2945
580	2947 1766 943 2323
581	1469 3339 2755 1449
582	3307 387 1042 3189
583	866 2215 523 818
584	3207 1197 1700 2479
585	90 2907 1324 2157
586	1828 1150 2151 2527
587	3103 36 1624 1940
588	857 3644 2829 1143
589	2112 759 3840 996
590	3050 3418 589 3875
591	1859 586 3400 1691
592	1342 1790 3227 2939
593	1591 3321 1736 2307
594	3466 3356 2204 432
595	1285 1445 742 113
596	3951 2148 3689 2992
597	3462 3692 1807 249
598	2943 2317 877 1767
599	1278 1205 3615 310
600	3450 3556 2984 3382
601	1576 2345 3738 387
602	3419 2750 2399 2504
603	192 3096 3383 3320
604	486 771 1202 715
605	2046 2982 718 75
606	1282 857 3571 3554
607	411 1498 3827 360
608	1844 2679 3548 3931
609	2251 1281 3601 1040
610	1020 1987 2255 1546
611	1613 1616 3809 341
612	625 3631 2812 2514
613	821 1305 2058 541
614	2710 1795 3065 3093
615	3558 3572 3537 3524
616	3444 3431 3704 2226
617	2929 3352 1193 505
618	931 1185 390 1537
619	1211 3198 3379 1226
620	703 487 1262 2520
621	2213 3997 1046 3022
622	1673 47 1488 2807
623	58 2772 1181 2461
624	1029 3633 2530 2760
625	1674 2100 3467 1597
626	824 3800 1307 40
627	403 1984 3049 1401
628	3961 1154 1721 1397
629	853 1537 3788 2553
630	819 1768 1780 1598
631	517 382 3538 554
632	1943 2514 55 1238
633	1639 2436 1768 3954
634	3010 1393 1263 2122
635	1434 3577 205 1548
636	3728 1308 2483 2952
637	2019 1660 3246 470
638	2361 3309 845 3274
639	1239 2460 481 414
640	251 960 498 1944
641	109 328 971 3550
642	23 3288 3213 3790
643	3666 3708 3816 1247
644	3056 1674 3238 759
645	3784 1119 46 3300
646	2386 75 789 3498
647	2854 2828 3044 3156
648	2357 153 80 2127
649	2248 3132 2452 3472
650	163 1125 2834 2942
651	3056 34 1925 378
652	809 2614 2933 812
653	861 3079 2102 1923
654	2119 3266 228 1242
655	1163 185 2823 443
656	64 598 1426 1403
657	1552 554 2874 1969
658	2981 2293 3624 3840
659	847 3081 3458 2302
660	2202 102 1205 2174
661	156 2161 1080 999
662	2143 2515 3683 769
663	169 3371 2706 1284
664	1093 3547 530 2173
665	995 264 2819 3755
666	2725 2266 3086 1087
667	3460 325 372 792
668	3799 1089 1387 1660
669	2024 3118 3681 661
670	1566 409 3044 2118
671	1327 2770 927 3612
672	3057 805 307 3055
673	892 2148 3232 591
674	1738 1821 3980 1131
675	3587 3414 120 742
676	2959 254 1103 521
677	1222 3156 3758 474
678	146 910 1119 2116
679	2985 1856 2453 619
680	880 2936 725 3331
681	3454 1194 3703 3119
682	3807 3148 661 3277
683	490 533 2452 2637
684	1739 160 434 3155
685	1574 3898 1260 3655
686	1369 1659 3259 3899
687	35 2871 3694 3857
688	1682 3851 3508 414
689	54 1027 574 1975
690	1467 2858 2495 2218
691	1498 3908 2543 784
692	3246 783 1664 1829
693	2335 2983 1999 3569
694	2477 175 3059 948
695	1767 653 545 1110
696	1103 3792 1422 2325
697	3187 77 2874 156
698	3258 3867 344 2084
699	2716 2448 2443 1318
700	2443 444 2600 1411
701	2255 3306 255 2477
702	1454 3940 139 1648
703	1919 2600 1752 3024
704	3090 708 2140 1189
705	1144 399 80 2663
706	2934 188 2145 3997
707	2928 1537 864 1966
708	1415 2126 1482 2129
709	3351 1909 2196 559
710	2957 2382 5 350
711	2942 776 1616 509
712	1136 13 678 1747
713	1382 1117 3713 1398
714	623 600 3552 1157
715	708 3949 3293 3580
716	3076 3184 3454 2337
717	380 495 141 1205
718	1210 2740 1984 965
719	457 2158 2009 2902
720	2963 745 2418 2881
721	595 2524 753 1341
722	1950 1211 3662 3425
723	733 1927 2422 3435
724	1340 2444 2628 3299
725	2016 3598 3639 2559
726	1846 3827 1240 3057
727	1920 3020 1734 2901
728	674 110 2707 2156
729	3500 2815 890 1976
730	1096 920 3823 1441
731	3302 2379 2927 294
732	1738 2692 1722 1990
733	1728 2388 1382 1341
734	700 1680 2868 462
735	1492 1463 3202 2258
736	342 2415 1026 1380
737	309 1463 3598 3998
738	1831 1755 3514 243
739	3049 3234 553 1233
740	2493 2561 3266 1912
741	364 2111 3947 2931
742	1558 1099 2065 2422
743	1110 2082 2445 245
744	1064 2401 3751 3173
745	920 3233 3039 3277
746	2480 115 3306 405
747	2873 2926 1543 243
748	2046 3793 2404 3922
749	2437 3182 1358 3714
750	2863 3081 378 3231
751	3756 2777 450 2876
752	1462 951 1479 562
753	3802 837 795 2089
754	2857 2895 899 699
755	1057 1024 391 2582
756	3031 3910 3259 3083
757	112 1908 1489 3700
758	3363 2141 37 2396
759	942 1699 1827 2906
760	3639 3204 2939 1581
761	1583 2237 430 3612
762	3142 2503 2244 259
763	1600 2 1916 908
764	2715 262 885 1524
765	2901 856 3284 3397
766	726 3527 2353 1320
767	383 2340 2803 586
768	585 1051 3484 2890
769	1350 575 1877 3691
770	723 769 1732 2271
771	1752 2149 1674 1167
772	3875 3472 2790 3319
773	3053 2859 2812 2961
774	1094 2321 210 2493
775	3886 2767 2541 3191
776	1046 2025 2152 2419
777	1637 758 1653 1866
778	2973 3746 1470 1178
779	2742 3621 2695 251
780	142 2269 47 1378
781	2661 2668 2144 1608
782	1606 2436 2620 1205
783	1432 2991 3794 1305
784	1830 2577 1311 1008
785	133 672 905 1665
786	2002 1396 3632 3392
787	1720 3629 2541 1423
788	1792 1715 1971 2363
789	452 2240 3065 3289
790	3857 1497 1369 3770
791	3471 479 881 3883
792	1582 3751 2884 3084
793	2080 1044 3284 2166
794	1342 2173 1888 3529
795	2899 2778 705 1501
796	3988 818 385 3603
797	302 3665 3610 2631
798	323 3621 1733 2265
799	1409 3805 990 2069
800	2004 3241 3147 2339
801	3380 1942 643 2818
802	599 490 1912 2165
803	1897 531 330 3818
804	3479 3540 1457 45
805	3438 1742 3428 1149
806	3734 2082 3273 3792
807	2307 2446 822 3781
808	2526 1842 109 2429
809	2405 3914 568 3538
810	54 3087 966 3089
811	1289 1829 2253 2939
812	1755 1192 3118 3202
813	2348 2184 3974 3717
814	1401 1864 712 248
815	3781 2715 541 1068
816	2437 2297 3466 2687
817	2511 3771 1735 2061
818	3210 277 566 94
819	3349 2843 1386 3144
820	644 220 60 2129
821	2401 3474 1534 1308
822	494 114 2887 612
823	3101 3833 1076 226
824	467 2523 1139 2854
825	3248 3009 3093 2567
826	3308 91 2221 3268
827	2014 1869 3419 684
828	376 1388 2305 409
829	1155 355 3069 2000
830	2279 2474 3781 3752
831	2499 147 2732 682
832	1815 1237 387 826
833	2284 2871 880 1568
834	3777 3312 257 2804
835	33 1361 3855 3794
836	2088 341 1361 3158
837	3386 2964 2896 244
838	3299 1317 3629 1740
839	678 3483 3141 645
840	2641 1971 1495 1412
841	2025 51 3463 1059
842	2653 1398 1710 333
843	1331 3110 3367 477
844	791 3567 1953 40
845	1805 1607 2194 2403
846	1516 1860 2107 3691
847	518 3644 534 3519
848	2005 1475 2044 2110
849	2940 1037 2007 2944
850	3296 3307 1761 571
851	2561 1490 53 2786
852	1744 1326 2305 1488
853	3168 1335 2554 1407
854	2174 1599 2112 3000
855	1047 347 3083 3260
856	512 1761 1901 1586
857	1095 2977 2699 2946
858	1148 3517 1631 3919
859	264 2637 2468 1532
860	2486 2136 3837 2003
861	1171 3046 2553 1
862	1091 2536 3771 1315
863	1499 3153 1442 2896
864	3045 1942 3057 3345
865	1896 456 362 518
866	889 3685 997 3018
867	480 446 1381 1971
868	467 915 220 3244
869	1470 402 2369 3886
870	3988 823 3072 1189
871	3115 3916 1735 844
872	1810 1455 3963 3852
873	1780 2304 2711 1306
874	3729 242 812 154
875	2915 2452 2999 3302
876	2948 2108 3819 969
877	1586 3640 2685 3155
878	471 1334 3962 1408
879	1379 584 1614 2224
880	288 3325 957 1137
881	664 143 2764 923
882	532 1994 834 2634
883	1597 1088 2697 2214
884	685 3700 876 2032
885	1686 3808 1760 315
886	3949 1491 337 542
887	2341 2003 1487 555
888	1058 1888 1184 463
889	1587 1159 2522 3077
890	1087 2488 2049 369
891	903 1016 1389 2562
892	2237 410 625 1333
893	1197 3237 559 142
894	3097 2923 972 3877
895	1959 1160 1526 409
896	2547 537 466 1869
897	2899 3748 982 3659
898	259 1459 2603 650
899	2710 785 3669 1508
900	1653 2474 2417 2459
901	3069 2846 2150 2495
902	3205 1194 969 550
903	1577 3754 1446 1527
904	2169 2030 189 420
905	3089 2977 1416 2779
906	3047 1350 1262 2135
907	2704 2815 3722 2108
908	1563 3992 2866 32
909	3667 269 3364 76
910	3430 3621 1715 883
911	1548 2101 1037 2383
912	3855 1388 1203 1153
913	255 3883 3916 2757
914	2515 916 2370 2039
915	1815 1715 993 2350
916	1646 2867 1007 1762
917	2315 818 723 3153
918	3923 1161 1356 3924
919	2997 354 3479 1200
920	3970 3369 740 2734
921	210 591 1201 2068
922	629 3903 343 2522
923	2803 919 3629 2655
924	2502 2317 3472 201
925	474 3265 631 1226
926	860 381 1791 1188
927	3719 1068 3405 424
928	1628 2515 2347 3808
929	3237 3269 3694 1972
930	802 1657 2287 1982
931	3664 1682 1821 2902
932	3960 3678 200 563
933	2462 3836 3652 3356
934	1501 2176 2607 2229
935	3077 1745 649 3390
936	3780 834 2066 3474
937	2905 3863 692 2362
938	1691 2374 3373 2080
939	281 76 3422 438
940	2485 1038 71 2419
941	2779 2146 1223 2273
942	524 951 2674 3937
943	712 1324 1991 358
944	1743 238 1 2952
945	3915 1827 2565 2346
946	2142 3164 3159 243
947	1828 1349 2668 1561
948	3895 2176 449 3400
949	378 1426 2695 915
950	1436 373 799 3481
951	2338 1232 2920 3654
952	384 2801 3375 2261
953	2575 2229 449 3601
954	216 3856 1569 1182
955	2039 146 3707 3005
956	1335 2171 2860 127
957	312 852 271 1619
958	486 3574 1862 1188
959	2224 3960 2548 300
960	3455 2971 2390 1867
961	1289 374 1110 2212
962	2535 3495 1473 1459
963	1612 3494 1389 2609
964	2490 3807 3993 1866
965	2451 2426 2035 2229
966	546 2129 2973 3676
967	3743 1294 359 3474
968	1413 403 1558 61
969	677 3629 2144 847
970	1424 3924 304 2908
971	815 2827 1477 1526
972	2567 842 3670 1554
973	2240 769 1347 472
974	1548 141 432 2608
975	3890 985 3405 3169
976	948 1996 275 1559
977	3498 2099 1601 1823
978	1145 2874 2867 1208
979	2432 3789 1314 3819
980	853 3291 524 2459
981	279 3168 1179 213
982	1000 840 2896 1573
983	1141 180 2945 3237
984	3073 2928 2100 2729
985	392 2553 3545 3058
986	3194 2576 1353 3584
987	3021 3796 944 3456
988	2851 2728 1380 2490
989	2738 1896 3415 1606
990	2578 1703 744 1114
991	634 3614 2545 2826
992	3802 716 2737 3471
993	3462 3632 1584 2922
994	689 3877 566 1660
995	2516 3362 2684 689
996	1995 3602 2334 2136
997	2597 797 1098 1137
998	2800 82 1650 3900
999	2675 576 3623 203
1000	3406 290 2716 3734
1001	1673 2311 2341 3969
1002	3827 3892 2338 1444
1003	2151 1202 1150 1825
1004	2942 2564 3543 2060
1005	3711 2128 3630 3553
1006	1772 3357 2355 2030
1007	578 2636 2455 974
1008	2240 82 2784 2667
1009	88 1631 2881 1566
1010	2425 3147 3159 457
1011	705 3083 1737 389
1012	443 1821 3709 318
1013	1707 3681 931 3689
1014	17 1592 2647 485
1015	1830 137 632 691
1016	1157 1128 3993 2421
1017	927 1697 97 3408
1018	3534 259 3002 2005
1019	3090 2457 1549 1677
1020	3792 2490 277 3232
1021	3712 160 544 175
1022	3385 719 3539 2717
1023	2585 3454 2964 3848
1024	492 1192 2496 2582
1025	451 3939 2042 1933
1026	2139 119 3360 590
1027	3253 2848 2787 698
1028	853 3982 1324 3894
1029	899 2823 3696 3044
1030	2030 2231 3654 380
1031	1486 3020 845 1272
1032	3633 3899 1040 3256
1033	3687 2644 3216 1611
1034	2926 1593 475 454
1035	3412 14 586 3511
1036	3664 3394 3162 2318
1037	3873 3400 2315 1225
1038	1477 3393 3810 1201
1039	2814 2116 3067 3902
1040	3159 890 3169 2780
1041	2963 1746 1808 3144
1042	3136 2743 3782 1280
1043	3625 1866 3308 1946
1044	1622 919 3638 1227
1045	2877 265 2993 3929
1046	3761 3966 1810 992
1047	2968 425 91 2960
1048	3568 983 127 88
1049	2290 2889 889 2539
1050	2497 1559 1546 1018
1051	3678 159 3285 3725
1052	244 1268 1136 3481
1053	2830 881 3912 1920
1054	646 1450 3436 1804
1055	2270 2354 3764 2508
1056	2574 362 461 3706
1057	1555 2750 3562 3081
1058	2227 2208 3708 1858
1059	3306 3943 16 3959
1060	3505 1114 1288 1153
1061	3190 2505 2712 2689
1062	920 837 3644 2216
1063	100 124 497 2405
1064	987 3772 334 1397
1065	2554 1630 59 2196
1066	3120 798 3933 1347
1067	2741 788 1824 55
1068	1758 547 1383 2235
1069	648 1167 1324 1503
1070	1770 892 3963 1772
1071	3356 1618 3888 1642
1072	3168 2735 534 439
